BlockNumber	SequenceNumber	EventNumber	Time	isHit	target	pressed	sequence
7	117	4	556	1	4	4	0
7	117	5	943	1	3	3	0
7	117	6	369	1	1	1	0
7	117	7	467	1	2	2	0
7	117	8	249	1	4	4	0
7	118	1	1208	1	2	2	0
7	118	2	2360	1	3	3	0
7	118	3	301	1	1	1	0
7	118	4	333	1	4	4	0
7	118	5	752	1	3	3	0
7	118	6	417	1	1	1	0
7	118	7	582	1	2	2	0
7	118	8	434	1	4	4	0
7	119	1	885	1	2	2	0
7	119	2	2334	1	3	3	0
7	119	3	517	0	1	4	0
7	119	4	723	1	4	4	0
7	119	5	978	1	3	3	0
7	119	6	601	1	1	1	0
7	119	7	806	1	2	2	0
7	119	8	334	1	4	4	0
8	120	1	1079	1	4	4	2
8	120	2	2505	1	3	3	2
8	120	3	529	1	1	1	2
8	120	4	467	1	4	4	2
8	120	5	451	1	3	3	2
8	120	6	349	1	1	1	2
8	120	7	440	1	4	4	2
8	120	8	428	1	2	2	2
8	121	1	1217	1	1	1	2
8	121	2	2535	1	3	3	2
8	121	3	434	1	4	4	2
8	121	4	533	1	2	2	2
8	121	5	399	1	4	4	2
8	121	6	519	1	1	1	2
8	121	7	539	1	3	3	2
8	121	8	329	1	2	2	2
8	122	1	883	1	2	2	0
8	122	2	2474	1	3	3	0
8	122	3	599	1	1	1	0
8	122	4	360	1	4	4	0
8	122	5	517	1	3	3	0
8	122	6	484	1	1	1	0
8	122	7	435	0	2	3	0
8	122	8	601	1	4	4	0
8	123	1	868	1	2	2	2
8	123	2	2450	1	3	3	2
8	123	3	418	1	1	1	2
8	123	4	439	1	4	4	2
8	123	5	384	1	3	3	2
8	123	6	378	1	1	1	2
8	123	7	400	1	2	2	2
8	123	8	406	1	4	4	2
8	124	1	850	1	2	2	0
8	124	2	2313	1	3	3	0
8	124	3	405	1	1	1	0
8	124	4	424	1	4	4	0
8	124	5	343	1	3	3	0
8	124	6	327	1	1	1	0
8	124	7	317	1	2	2	0
8	124	8	573	1	4	4	0
8	125	1	828	1	2	2	0
8	125	2	2335	1	3	3	0
8	125	3	331	1	1	1	0
8	125	4	320	1	4	4	0
8	125	5	367	1	3	3	0
8	125	6	350	1	1	1	0
8	125	7	756	1	2	2	0
8	125	8	333	1	4	4	0
8	126	1	969	1	2	2	0
8	126	2	2316	1	3	3	0
8	126	3	362	1	1	1	0
8	126	4	372	1	4	4	0
8	126	5	395	1	3	3	0
8	126	6	433	1	1	1	0
8	126	7	351	0	2	3	0
8	126	8	657	1	4	4	0
8	127	1	1045	1	4	4	2
8	127	2	2306	1	1	1	2
8	127	3	358	1	3	3	2
8	127	4	394	1	2	2	2
8	127	5	1095	1	4	4	2
8	127	6	566	1	3	3	2
8	127	7	283	1	1	1	2
8	127	8	466	0	2	3	2
8	128	1	1068	1	2	2	0
8	128	2	2334	1	3	3	0
8	128	3	417	1	1	1	0
8	128	4	774	1	4	4	0
8	128	5	895	1	3	3	0
8	128	6	439	1	1	1	0
8	128	7	474	1	2	2	0
8	128	8	353	1	4	4	0
9	129	1	1052	1	1	1	2
9	129	2	2467	1	2	2	2
9	129	3	284	1	4	4	2
9	129	4	623	1	1	1	2
9	129	5	618	1	3	3	2
9	129	6	410	1	4	4	2
9	129	7	506	1	2	2	2
9	129	8	295	0	3	4	2
9	130	1	968	1	3	3	1
9	130	2	2323	1	4	4	1
9	130	3	367	0	2	3	1
9	130	4	1112	1	1	1	1
9	130	5	639	1	3	3	1
9	130	6	367	1	2	2	1
9	130	7	459	1	4	4	1
9	130	8	336	1	1	1	1
9	131	1	968	1	3	3	1
9	131	2	2381	1	4	4	1
9	131	3	535	1	2	2	1
9	131	4	318	1	1	1	1
9	131	5	422	0	3	4	1
9	131	6	796	1	2	2	1
9	131	7	689	1	4	4	1
9	131	8	277	1	1	1	1
8	132	1	1467	1	2	2	0
8	132	2	2484	1	3	3	0
8	132	3	369	1	1	1	0
8	132	4	467	1	4	4	0
8	132	5	373	1	3	3	0
8	132	6	328	1	1	1	0
8	132	7	323	1	2	2	0
8	132	8	343	1	4	4	0
8	133	1	1086	1	2	2	0
8	133	2	2316	1	3	3	0
8	133	3	515	0	1	4	0
8	133	4	752	1	4	4	0
8	133	5	815	1	3	3	0
8	133	6	560	1	1	1	0
8	133	7	311	1	2	2	0
8	133	8	384	1	4	4	0
9	134	1	1091	1	4	4	2
9	134	2	2484	1	1	1	2
9	134	3	442	1	3	3	2
9	134	4	435	1	2	2	2
9	134	5	416	1	4	4	2
9	134	6	485	1	3	3	2
9	134	7	488	1	1	1	2
9	134	8	384	1	2	2	2
8	135	1	898	1	2	2	0
8	135	2	2415	1	3	3	0
8	135	3	540	1	1	1	0
8	135	4	395	1	4	4	0
8	135	5	473	1	3	3	0
8	135	6	344	1	1	1	0
8	135	7	550	1	2	2	0
8	135	8	323	1	4	4	0
9	136	1	896	1	2	2	0
9	136	2	2334	1	3	3	0
9	136	3	352	1	1	1	0
9	136	4	403	1	4	4	0
9	136	5	434	1	3	3	0
9	136	6	311	1	1	1	0
9	136	7	423	1	2	2	0
9	136	8	383	1	4	4	0
10	137	1	1076	1	3	3	1
10	137	2	2237	1	4	4	1
10	137	3	417	1	2	2	1
10	137	4	306	1	1	1	1
10	137	5	399	0	3	4	1
10	137	6	597	1	2	2	1
10	137	7	566	1	4	4	1
10	137	8	300	1	1	1	1
9	138	1	991	1	2	2	0
9	138	2	2327	1	3	3	0
9	138	3	501	1	1	1	0
9	138	4	406	1	4	4	0
9	138	5	834	1	3	3	0
9	138	6	394	1	1	1	0
9	138	7	490	0	2	3	0
9	138	8	928	1	4	4	0
9	139	1	1032	1	1	1	2
9	139	2	2443	1	3	3	2
9	139	3	516	0	4	2	2
9	139	4	913	0	2	4	2
9	139	5	1016	1	4	4	2
9	139	6	531	1	1	1	2
9	139	7	509	1	3	3	2
9	139	8	342	1	2	2	2
9	140	1	886	1	2	2	0
9	140	2	2368	1	3	3	0
9	140	3	350	1	1	1	0
9	140	4	535	1	4	4	0
9	140	5	1033	1	3	3	0
9	140	6	901	1	1	1	0
9	140	7	523	1	2	2	0
9	140	8	432	1	4	4	0
9	141	1	1046	1	2	2	0
9	141	2	2401	1	3	3	0
9	141	3	434	1	1	1	0
9	141	4	396	1	4	4	0
9	141	5	420	1	3	3	0
9	141	6	674	1	1	1	0
9	141	7	334	1	2	2	0
9	141	8	375	1	4	4	0
9	142	1	937	1	2	2	0
9	142	2	2313	1	3	3	0
9	142	3	321	1	1	1	0
9	142	4	363	1	4	4	0
9	142	5	553	1	3	3	0
9	142	6	368	1	1	1	0
9	142	7	482	1	2	2	0
9	142	8	401	1	4	4	0
9	143	1	950	1	2	2	0
9	143	2	2282	1	3	3	0
9	143	3	336	1	1	1	0
9	143	4	324	1	4	4	0
9	143	5	277	1	3	3	0
9	143	6	349	1	1	1	0
9	143	7	355	1	2	2	0
9	143	8	501	1	4	4	0
9	144	1	913	1	2	2	0
9	144	2	2301	1	3	3	0
9	144	3	350	1	1	1	0
9	144	4	322	1	4	4	0
9	144	5	329	1	3	3	0
9	144	6	317	1	1	1	0
9	144	7	317	1	2	2	0
9	144	8	300	1	4	4	0
9	145	1	1018	1	4	4	2
9	145	2	2630	1	3	3	2
9	145	3	320	1	1	1	2
9	145	4	468	1	4	4	2
9	145	5	483	1	3	3	2
9	145	6	348	1	1	1	2
9	145	7	1225	1	4	4	2
9	145	8	603	1	2	2	2
9	146	1	1459	1	2	2	0
9	146	2	2319	1	3	3	0
9	146	3	332	1	1	1	0
9	146	4	436	1	4	4	0
9	146	5	333	1	3	3	0
9	146	6	373	1	1	1	0
9	146	7	332	1	2	2	0
9	146	8	297	0	4	3	0
10	147	1	1156	1	2	2	0
10	147	2	3000	1	3	3	0
10	147	3	667	1	1	1	0
10	147	4	569	1	4	4	0
10	147	5	477	0	3	2	0
10	147	6	651	1	1	1	0
10	147	7	515	1	2	2	0
10	147	8	307	1	4	4	0
10	148	1	880	1	2	2	0
10	148	2	2289	1	3	3	0
10	148	3	377	1	1	1	0
10	148	4	251	1	4	4	0
10	148	5	381	1	3	3	0
10	148	6	370	1	1	1	0
10	148	7	613	1	2	2	0
10	148	8	220	1	4	4	0
10	149	1	853	1	2	2	0
10	149	2	2281	1	3	3	0
10	149	3	285	1	1	1	0
10	149	4	267	1	4	4	0
10	149	5	367	1	3	3	0
10	149	6	283	1	1	1	0
10	149	7	315	1	2	2	0
10	149	8	250	1	4	4	0
10	150	1	1035	1	3	3	1
10	150	2	2273	1	4	4	1
10	150	3	334	0	2	3	1
10	150	4	761	1	1	1	1
10	150	5	352	0	3	4	1
10	150	6	867	1	2	2	1
10	150	7	600	1	4	4	1
10	150	8	401	0	1	2	1
10	151	1	998	1	2	2	0
10	151	2	2450	1	3	3	0
10	151	3	354	1	1	1	0
10	151	4	300	1	4	4	0
10	151	5	471	1	3	3	0
10	151	6	326	1	1	1	0
10	151	7	654	0	2	3	0
10	151	8	851	1	4	4	0
10	152	1	917	1	2	2	0
10	152	2	2350	1	3	3	0
10	152	3	284	1	1	1	0
10	152	4	373	1	4	4	0
10	152	5	294	1	3	3	0
10	152	6	267	1	1	1	0
10	152	7	350	1	2	2	0
10	152	8	390	1	4	4	0
10	153	1	1310	1	2	2	0
10	153	2	2269	1	3	3	0
10	153	3	301	1	1	1	0
10	153	4	300	1	4	4	0
10	153	5	334	1	3	3	0
10	153	6	299	1	1	1	0
10	153	7	284	1	2	2	0
10	153	8	339	1	4	4	0
10	154	1	1243	1	2	2	2
10	154	2	2417	0	1	3	2
10	154	3	1155	1	3	3	2
10	154	4	355	1	4	4	2
10	154	5	445	1	2	2	2
10	154	6	405	1	4	4	2
10	154	7	445	1	1	1	2
10	154	8	433	0	2	3	2
10	155	1	958	1	2	2	0
10	155	2	2283	1	3	3	0
10	155	3	327	1	1	1	0
10	155	4	268	1	4	4	0
10	155	5	521	1	3	3	0
10	155	6	267	1	1	1	0
10	155	7	428	1	2	2	0
10	155	8	340	1	4	4	0
10	156	1	1244	1	3	3	1
10	156	2	2352	1	4	4	1
10	156	3	417	1	2	2	1
10	156	4	284	1	1	1	1
10	156	5	400	1	3	3	1
10	156	6	306	1	2	2	1
10	156	7	393	1	4	4	1
10	156	8	369	1	1	1	1
10	157	1	774	1	4	4	2
10	157	2	2476	1	3	3	2
10	157	3	341	1	1	1	2
10	157	4	526	1	4	4	2
10	157	5	451	1	3	3	2
10	157	6	450	1	1	1	2
10	157	7	602	1	4	4	2
10	157	8	682	1	2	2	2
10	158	1	1286	1	2	2	2
10	158	2	2356	1	1	1	2
10	158	3	393	1	3	3	2
10	158	4	401	1	4	4	2
10	158	5	351	1	2	2	2
10	158	6	351	1	4	4	2
10	158	7	354	1	1	1	2
10	158	8	344	0	2	3	2
10	159	1	1003	1	2	2	0
10	159	2	2333	1	3	3	0
10	159	3	583	0	1	4	0
10	159	4	619	1	4	4	0
10	159	5	917	1	3	3	0
10	159	6	332	1	1	1	0
10	159	7	458	1	2	2	0
10	159	8	333	1	4	4	0
10	160	1	917	1	3	3	1
10	160	2	2330	1	4	4	1
10	160	3	300	1	2	2	1
10	160	4	323	1	1	1	1
10	160	5	418	1	3	3	1
10	160	6	308	1	2	2	1
10	160	7	235	1	4	4	1
10	160	8	414	1	1	1	1
10	161	1	986	1	2	2	2
10	161	2	2491	1	1	1	2
10	161	3	318	1	4	4	2
10	161	4	310	1	1	1	2
10	161	5	423	1	3	3	2
10	161	6	335	1	2	2	2
10	161	7	293	1	4	4	2
10	161	8	305	0	3	1	2
