BlockNumber	SequenceNumber	EventNumber	Time	isHit	target	pressed	sequence
5	33	3	2599	1	0	0	0
5	33	4	3381	1	2	2	0
5	33	5	4348	1	3	3	0
5	33	6	5281	1	1	1	0
5	33	7	6163	1	2	2	0
5	33	8	6995	1	0	0	0
5	33	9	7912	0	3	2	0
5	33	10	8862	1	1	1	0
5	34	1	1000	1	2	2	0
5	34	2	1898	1	1	1	0
5	34	3	2848	1	0	0	0
5	34	4	3682	1	2	2	0
5	34	5	4748	1	3	3	0
5	34	6	5798	1	1	1	0
5	34	7	6748	1	2	2	0
5	34	8	7698	1	0	0	0
5	34	9	8747	1	3	3	0
5	34	10	9564	1	1	1	0
5	35	1	899	1	2	2	0
5	35	2	1765	1	1	1	0
5	35	3	2597	1	0	0	0
5	35	4	3381	1	2	2	0
5	35	5	4447	1	3	3	0
5	35	6	5313	1	1	1	0
5	35	7	6262	1	2	2	0
5	35	8	7028	1	0	0	0
5	35	9	7844	0	3	2	0
5	35	10	8862	1	1	1	0
6	36	1	831	1	2	2	0
6	36	2	1662	1	1	1	0
6	36	3	2529	1	0	0	0
6	36	4	3295	1	2	2	0
6	36	5	4346	1	3	3	0
6	36	6	5262	1	1	1	0
6	36	7	6527	1	2	2	0
6	36	8	7327	1	0	0	0
6	36	9	8511	1	3	3	0
6	36	10	9426	1	1	1	0
6	37	1	1265	1	2	2	0
6	37	2	2299	1	1	1	0
6	37	3	3248	1	0	0	0
6	37	4	4081	1	2	2	0
6	37	5	5099	1	3	3	0
6	37	6	6082	1	1	1	0
6	37	7	7031	1	2	2	0
6	37	8	8096	1	0	0	0
6	37	9	9314	1	3	3	0
6	37	10	10296	1	1	1	0
6	38	1	1084	1	2	2	0
6	38	2	2001	1	1	1	0
6	38	3	2917	1	0	0	0
6	38	4	3817	1	2	2	0
6	38	5	4983	0	3	2	0
6	38	6	5934	1	1	1	0
6	38	7	6783	1	2	2	0
6	38	8	7633	1	0	0	0
6	38	9	8632	1	3	3	0
6	38	10	9715	1	1	1	0
6	39	1	1166	1	2	2	0
6	39	2	1915	0	1	3	0
6	39	3	3066	1	0	0	0
6	39	4	3983	1	2	2	0
6	39	5	5081	1	3	3	0
6	39	6	6031	1	1	1	0
6	39	7	7148	1	2	2	0
6	39	8	7964	1	0	0	0
6	39	9	8963	1	3	3	0
6	39	10	9930	1	1	1	0
6	40	1	966	1	2	2	0
6	40	2	2082	1	1	1	0
6	40	3	3014	1	0	0	0
6	40	4	3997	1	2	2	0
6	40	5	5163	1	3	3	0
6	40	6	6046	1	1	1	0
6	40	7	7162	1	2	2	0
6	40	8	8079	1	0	0	0
6	40	9	9211	1	3	3	0
6	40	10	10162	1	1	1	0
6	41	1	901	1	2	2	0
6	41	2	1884	1	1	1	0
6	41	3	2900	1	0	0	0
6	41	4	3849	1	2	2	0
6	41	5	4833	1	3	3	0
6	41	6	5749	1	1	1	0
6	41	7	6665	1	2	2	0
6	41	8	7499	1	0	0	0
6	41	9	8649	1	3	3	0
6	41	10	9564	1	1	1	0
6	42	1	966	1	2	2	0
6	42	2	1950	1	1	1	0
6	42	3	3098	1	0	0	0
6	42	4	4015	1	2	2	0
6	42	5	5016	1	3	3	0
6	42	6	5899	1	1	1	0
6	42	7	6831	1	2	2	0
6	42	8	7863	1	0	0	0
6	42	9	8864	0	3	2	0
6	42	10	10229	1	1	1	0
7	43	1	1312	1	3	3	1
7	43	2	2247	1	1	1	1
7	43	3	3595	1	3	3	1
7	43	4	4428	1	0	0	1
7	43	5	5311	1	2	2	1
7	43	6	6178	1	0	0	1
7	43	7	7493	1	1	1	1
7	43	8	8527	1	2	2	1
7	43	9	9493	1	3	3	1
7	43	10	10559	1	2	2	1
7	44	1	1182	1	3	3	1
7	44	2	2548	1	2	2	1
7	44	3	3431	1	1	1	1
7	44	4	4613	1	2	2	1
7	44	5	5596	1	1	1	1
7	44	6	6331	1	0	0	1
7	44	7	7215	1	3	3	1
7	44	8	8214	1	2	2	1
7	44	9	9130	1	1	1	1
7	44	10	9881	1	0	0	1
7	45	1	1067	1	1	1	1
7	45	2	2016	1	0	0	1
7	45	3	3117	1	3	3	1
7	45	4	4648	1	0	0	1
7	45	5	5497	1	2	2	1
7	45	6	6279	1	1	1	1
7	45	7	7429	1	3	3	1
7	45	8	8728	1	2	2	1
7	45	9	9779	1	3	3	1
7	45	10	10729	1	2	2	1
7	46	1	966	1	0	0	1
7	46	2	2498	1	2	2	1
7	46	3	3547	1	1	1	1
7	46	4	5347	1	3	3	1
7	46	5	6146	1	1	1	1
7	46	6	6846	1	0	0	1
7	46	7	7744	1	3	3	1
7	46	8	8543	1	2	2	1
7	46	9	9344	1	1	1	1
7	46	10	10493	1	2	2	1
7	47	1	2416	1	3	3	1
7	47	2	3315	0	2	1	1
7	47	3	4182	1	1	1	1
7	47	4	4864	1	0	0	1
7	47	5	5797	0	3	2	1
7	47	6	6796	1	1	1	1
7	47	7	7745	1	3	3	1
7	47	8	8779	1	0	0	1
7	47	9	9562	1	2	2	1
7	47	10	10479	1	1	1	1
7	48	1	885	1	0	0	1
7	48	2	1734	1	2	2	1
7	48	3	2718	1	3	3	1
7	48	4	3667	1	1	1	1
7	48	5	4717	1	2	2	1
7	48	6	6084	1	3	3	1
7	48	7	6917	1	0	0	1
7	48	8	8050	1	2	2	1
7	48	9	9032	1	1	1	1
7	48	10	10015	1	0	0	1
7	49	1	834	1	0	0	1
7	49	2	1684	0	2	3	1
7	49	3	3449	0	1	0	1
7	49	4	4549	1	2	2	1
7	49	5	5397	1	0	0	1
7	49	6	6297	1	3	3	1
7	49	7	7164	0	1	2	1
7	49	8	9664	0	3	-1	1
7	49	9	9815	0	1	3	1
7	49	10	11014	1	2	2	1
8	50	1	911	1	2	2	0
8	50	2	2043	1	1	1	0
8	50	3	3060	1	0	0	0
8	50	4	4691	1	2	2	0
8	50	5	6824	1	3	3	0
8	50	6	8007	1	1	1	0
8	50	7	9106	1	2	2	0
8	50	8	10073	1	0	0	0
8	50	9	11440	1	3	3	0
8	50	10	12539	1	1	1	0
8	51	1	1117	1	2	2	0
8	51	2	2733	1	1	1	0
8	51	3	3465	1	0	0	0
8	51	4	5231	1	2	2	0
8	51	5	6365	1	3	3	0
8	51	6	7331	1	1	1	0
8	51	7	8880	1	2	2	0
8	51	8	9913	1	0	0	0
8	51	9	11313	1	3	3	0
8	51	10	12346	0	1	2	0
8	52	1	749	1	2	2	0
8	52	2	1616	1	1	1	0
8	52	3	2231	1	0	0	0
8	52	4	3296	1	2	2	0
8	52	5	4495	1	3	3	0
8	52	6	5463	1	1	1	0
8	52	7	6662	0	2	3	0
8	52	8	7895	1	0	0	0
8	52	9	8794	1	3	3	0
8	52	10	9743	1	1	1	0
8	53	1	1034	1	2	2	0
8	53	2	2017	1	1	1	0
8	53	3	2932	1	0	0	0
8	53	4	4064	1	2	2	0
8	53	5	5365	1	3	3	0
8	53	6	6181	1	1	1	0
8	53	7	7813	1	2	2	0
8	53	8	8730	1	0	0	0
8	53	9	10479	1	3	3	0
8	53	10	11328	1	1	1	0
8	54	1	1215	1	2	2	0
8	54	2	2448	1	1	1	0
8	54	3	3297	1	0	0	0
8	54	4	4297	1	2	2	0
8	54	5	5496	1	3	3	0
8	54	6	6480	1	1	1	0
8	54	7	7379	1	2	2	0
8	54	8	8045	1	0	0	0
8	54	9	8961	1	3	3	0
8	54	10	9844	1	1	1	0
8	55	1	950	1	2	2	0
8	55	2	1933	1	1	1	0
8	55	3	2766	1	0	0	0
8	55	4	3399	0	2	3	0
8	55	5	4150	1	3	3	0
8	55	6	4933	1	1	1	0
8	55	7	5982	1	2	2	0
8	55	8	6733	1	0	0	0
8	55	9	8732	1	3	3	0
8	55	10	9532	1	1	1	0
8	56	1	1399	1	2	2	0
8	56	2	2518	0	1	0	0
8	56	3	2599	0	0	1	0
8	56	4	3899	1	2	2	0
8	56	5	5382	1	3	3	0
8	56	6	6382	1	1	1	0
8	56	7	7648	1	2	2	0
8	56	8	8432	1	0	0	0
8	56	9	9999	1	3	3	0
8	56	10	10965	1	1	1	0
