BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;1,5807;0;4;2
1;2;2,772041;1;1;1
1;3;4,355034;0;3;2
1;4;4,372192;0;2;1
1;5;7,38813;1;4;4
1;6;8,304531;1;4;4
1;7;8,854454;1;1;1
1;8;10,18784;1;3;3
1;9;10,63754;1;2;2
1;10;11,02094;1;4;4
1;11;12,07082;1;4;4
1;12;12,4552;1;1;1
1;13;14,33716;0;3;2
1;14;14,83697;0;2;3
1;15;15,27015;0;4;2
1;16;16,08684;1;4;4
1;17;16,45412;1;1;1
1;18;17,1199;0;3;2
1;19;17,47032;0;2;3
1;20;18,03652;1;4;4
1;21;18,66958;1;4;4
1;22;19,08661;1;1;1
1;23;20,71976;0;3;2
1;24;21,1866;0;2;3
1;25;21,93643;1;4;4
1;26;22,68623;1;4;4
1;27;23,10261;1;1;1
1;28;23,50262;0;3;2
1;29;23,88613;0;2;3
1;30;24,25273;1;4;4
1;31;24,71935;0;4;1
1;32;25,11913;0;1;2
1;33;25,50256;1;3;3
1;34;25,81902;0;2;4
1;35;26,21899;0;4;1
1;36;29,45213;1;4;4
1;37;29,85204;1;1;1
2;38;0,9546127;1;4;4
2;39;1,337875;1;1;1
2;40;1,754364;0;3;2
2;41;2,088943;0;2;3
2;42;2,454262;1;4;4
2;43;2,854286;1;4;4
2;44;3,254433;1;1;1
2;45;3,620789;0;3;2
2;46;3,937065;0;2;3
2;47;4,254227;1;4;4
2;48;4,570747;1;4;4
2;49;5,004028;1;1;1
2;50;5,353912;0;3;2
2;51;5,687218;0;2;3
2;52;6,004036;1;4;4
2;53;6,337097;1;4;4
2;54;6,687057;1;1;1
2;55;7,053864;0;3;2
2;56;7,386917;0;2;3
2;57;7,687088;1;4;4
2;58;8,020142;1;4;4
2;59;8,336861;1;1;1
2;60;8,653999;0;3;2
2;61;9,070396;0;2;3
2;62;9,42025;1;4;4
2;63;9,736748;1;4;4
2;64;10,05332;1;1;1
2;65;10,36982;0;3;2
2;66;10,65327;0;2;3
2;67;10,9698;1;4;4
2;68;11,26975;1;4;4
2;69;11,5532;1;1;1
2;70;11,8865;0;3;2
2;71;12,20309;0;2;3
2;72;12,4866;1;4;4
2;73;12,8041;1;4;4
2;74;13,08632;1;1;1
2;75;13,3697;0;3;2
2;76;13,70286;0;2;3
2;77;14,01952;1;4;4
2;78;14,33663;1;4;4
2;79;14,73641;1;1;1
2;80;15,48597;0;3;2
2;81;17,58588;0;2;3
2;82;17,88572;1;4;4
2;83;18,28567;1;4;4
2;84;18,61886;1;1;1
2;85;19,86893;1;3;3
2;86;20,20199;1;2;2
2;87;20,55228;1;4;4
2;88;20,88514;1;4;4
2;89;21,16856;1;1;1
2;90;21,86868;1;3;3
2;91;22,20193;1;2;2
2;92;22,51856;1;4;4
2;93;22,85194;1;4;4
2;94;23,16831;1;1;1
2;95;23,51833;1;3;3
2;96;23,83544;1;2;2
2;97;24,16952;1;4;4
2;98;24,51794;1;4;4
2;99;24,8182;1;1;1
2;100;25,33538;1;3;3
2;101;25,65139;1;2;2
2;102;26,00127;1;4;4
2;103;26,35101;1;4;4
2;104;26,63471;1;1;1
2;105;27,08468;1;3;3
2;106;27,38491;1;2;2
2;107;27,71848;1;4;4
2;108;28,03475;1;4;4
2;109;28,30099;1;1;1
2;110;28,63439;1;3;3
2;111;28,93436;1;2;2
2;112;29,25071;1;4;4
2;113;29,5676;1;4;4
2;114;29,81751;1;1;1
3;115;0,5160217;1;4;4
3;116;0,7829132;1;1;1
3;117;1,13269;1;3;3
3;118;1,416077;1;2;2
3;119;1,732544;1;4;4
3;120;1,999313;1;4;4
3;121;2,266098;1;1;1
3;122;2,599243;1;3;3
3;123;2,866287;1;2;2
3;124;3,165756;1;4;4
3;125;3,449631;1;4;4
3;126;3,682434;1;1;1
3;127;3,999008;1;3;3
3;128;4,282349;1;2;2
3;129;4,549026;1;4;4
3;130;4,849304;1;4;4
3;131;5,099091;1;1;1
3;132;5,43222;1;3;3
3;133;5,698883;1;2;2
3;134;5,965286;1;4;4
3;135;6,231979;1;4;4
3;136;6,482452;1;1;1
3;137;6,832672;1;3;3
3;138;7,098755;1;2;2
3;139;7,398849;1;4;4
3;140;7,681931;1;4;4
3;141;7,915192;1;1;1
3;142;8,249115;1;3;3
3;143;8,498413;1;2;2
3;144;8,748108;1;4;4
3;145;9,032043;1;4;4
3;146;9,215027;1;1;1
3;147;9,547989;1;3;3
3;148;9,814743;1;2;2
3;149;10,08179;1;4;4
3;150;10,39841;1;4;4
3;151;10,64825;1;1;1
3;152;10,96486;1;3;3
3;153;11,23193;1;2;2
3;154;11,49796;1;4;4
3;155;11,79807;1;4;4
3;156;12,04799;1;1;1
3;157;12,34807;1;3;3
3;158;12,63142;1;2;2
3;159;12,88144;1;4;4
3;160;13,14806;1;4;4
3;161;13,41452;1;1;1
3;162;13,69777;1;3;3
3;163;13,98128;1;2;2
3;164;14,2314;1;4;4
3;165;14,53145;1;4;4
3;166;14,76509;1;1;1
3;167;15,09802;1;3;3
3;168;15,3476;1;2;2
3;169;15,63106;1;4;4
3;170;15,93102;1;4;4
3;171;16,26488;1;1;1
3;172;16,68114;1;3;3
3;173;16,96423;1;2;2
3;174;17,23137;1;4;4
3;175;17,51428;1;4;4
3;176;17,73074;1;1;1
3;177;18,01385;1;3;3
3;178;18,28088;1;2;2
3;179;18,53075;1;4;4
3;180;18,79715;1;4;4
3;181;19,03078;0;1;2
3;182;20,24753;1;3;3
3;183;20,9135;1;2;2
3;184;21,23036;1;4;4
3;185;21,53003;1;4;4
3;186;21,79683;1;1;1
3;187;22,13028;1;3;3
3;188;22,39684;1;2;2
3;189;22,71339;1;4;4
3;190;22,99765;1;4;4
3;191;23,28029;1;1;1
3;192;23,58003;1;3;3
3;193;23,88055;1;2;2
3;194;24,16347;1;4;4
3;195;24,46318;1;4;4
3;196;24,72986;1;1;1
3;197;25,18011;1;3;3
3;198;25,77971;1;2;2
3;199;26,1463;1;4;4
3;200;26,46329;1;4;4
3;201;26,74631;1;1;1
3;202;27,1295;1;3;3
3;203;27,42976;1;2;2
3;204;27,74635;1;4;4
3;205;28,06267;1;4;4
3;206;28,44585;0;1;2
3;207;29,54567;0;3;4
4;208;0,6838989;1;4;4
4;209;0,9837036;1;1;1
4;210;1,334396;1;3;3
4;211;1,63356;1;2;2
4;212;1,950424;1;4;4
4;213;2,283554;1;4;4
4;214;2,733414;1;1;1
4;215;3,050034;1;3;3
4;216;3,317062;1;2;2
4;217;3,633499;1;4;4
4;218;3,949997;1;4;4
4;219;4,233246;1;1;1
4;220;4,516907;1;3;3
4;221;4,816742;1;2;2
4;222;5,133499;1;4;4
4;223;5,466339;1;4;4
4;224;5,733246;1;1;1
4;225;6,016479;1;3;3
4;226;6,299408;1;2;2
4;227;6,616516;1;4;4
4;228;6,93306;1;4;4
4;229;7,21611;1;1;1
4;230;7,482788;1;3;3
4;231;7,799088;1;2;2
4;232;8,082718;1;4;4
4;233;8,415939;1;4;4
4;234;8,732697;1;1;1
4;235;9,382645;1;3;3
4;236;9,666321;1;2;2
4;237;9,966232;1;4;4
4;238;10,28267;1;4;4
4;239;10,53252;1;1;1
4;240;11,67685;1;3;3
4;241;12,1938;1;2;2
4;242;12,56027;1;4;4
4;243;12,92668;1;4;4
4;244;13,24342;1;1;1
4;245;13,5937;1;3;3
4;246;13,89359;1;2;2
4;247;14,22693;1;4;4
4;248;14,54323;1;4;4
4;249;14,85983;1;1;1
4;250;15,17639;1;3;3
4;251;15,50987;1;2;2
4;252;15,8096;1;4;4
4;253;16,14294;1;4;4
4;254;16,45966;1;1;1
4;255;16,79315;1;3;3
4;256;17,10954;1;2;2
4;257;17,4263;1;4;4
4;258;17,75964;1;4;4
4;259;18,04272;1;1;1
4;260;18,35938;1;3;3
4;261;18,67601;1;2;2
4;262;19,026;1;4;4
4;263;19,35941;1;4;4
4;264;19,60933;1;1;1
4;265;19,9429;1;3;3
4;266;20,22589;1;2;2
4;267;20,59247;1;4;4
4;268;20,90918;1;4;4
4;269;21,19238;1;1;1
4;270;21,54202;1;3;3
4;271;21,82617;1;2;2
4;272;22,12567;1;4;4
4;273;22,44196;1;4;4
4;274;22,74216;1;1;1
4;275;23,19217;1;3;3
4;276;23,4754;1;2;2
4;277;23,82574;1;4;4
4;278;24,14206;1;4;4
4;279;24,40884;1;1;1
4;280;24,74237;1;3;3
4;281;25,02551;1;2;2
4;282;25,3262;1;4;4
4;283;25,65887;1;4;4
4;284;25,94186;1;1;1
4;285;26,2926;1;3;3
4;286;26,55844;1;2;2
4;287;26,90848;1;4;4
4;288;27,20859;1;4;4
4;289;27,40375;1;1;1
4;290;27,78729;1;3;3
4;291;28,0874;1;2;2
4;292;28,40399;1;4;4
4;293;28,70374;1;4;4
4;294;29,00369;1;1;1
4;295;29,33716;1;3;3
4;296;29,62057;1;2;2
4;297;29,95377;1;4;4
5;298;0,5181274;1;4;4
5;299;0,8005371;1;1;1
5;300;1,084045;1;3;3
5;301;1,367249;1;2;2
5;302;1,650421;1;4;4
5;303;1,950439;1;4;4
5;304;2,250427;1;1;1
5;305;2,583984;1;3;3
5;306;2,833923;1;2;2
5;307;3,133179;1;4;4
5;308;3,417511;1;4;4
5;309;3,700256;1;1;1
5;310;4,016449;1;3;3
5;311;4,266724;1;2;2
5;312;4,549988;1;4;4
5;313;4,850281;1;4;4
5;314;5,11673;1;1;1
5;315;5,500763;1;3;3
5;316;5,766602;1;2;2
5;317;6,049927;1;4;4
5;318;6,349823;1;4;4
5;319;6,600037;1;1;1
5;320;6,91687;1;3;3
5;321;7,182983;1;2;2
5;322;7,466431;1;4;4
5;323;7,766449;1;4;4
5;324;8,049561;1;1;1
5;325;8,382874;1;3;3
5;326;8,649628;1;2;2
5;327;8,949921;1;4;4
5;328;9,266266;1;4;4
5;329;9,532684;1;1;1
5;330;9,816132;1;3;3
5;331;10,04938;1;2;2
5;332;10,33267;1;4;4
5;333;10,63257;1;4;4
5;334;10,88257;1;1;1
5;335;11,21591;1;3;3
5;336;11,48242;1;2;2
5;337;11,78244;1;4;4
5;338;12,09918;1;4;4
5;339;12,39899;1;1;1
5;340;12,76566;1;3;3
5;341;12,98239;1;2;2
5;342;13,2821;1;4;4
5;343;13,58218;1;4;4
5;344;13,86557;1;1;1
5;345;14,2323;1;3;3
5;346;14,49884;1;2;2
5;347;14,78204;1;4;4
5;348;15,08224;1;4;4
5;349;15,33215;1;1;1
5;350;15,79886;1;3;3
5;351;16,04938;1;2;2
5;352;16,31534;1;4;4
5;353;16,6152;1;4;4
5;354;16,86496;1;1;1
5;355;17,16516;1;3;3
5;356;17,39832;1;2;2
5;357;17,6821;1;4;4
5;358;17,96518;1;4;4
5;359;18,19839;1;1;1
5;360;18,4982;1;3;3
5;361;18,76544;1;2;2
5;362;19,04831;1;4;4
5;363;19,36487;1;4;4
5;364;19,63153;1;1;1
5;365;20,2814;1;3;3
5;366;20,59833;1;2;2
5;367;20,93134;0;4;3
5;368;21,63132;1;4;4
5;369;22,13144;1;1;1
5;370;22,48111;1;3;3
5;371;22,74823;1;2;2
5;372;22,99832;1;4;4
5;373;23,28098;1;4;4
5;374;23,51456;1;1;1
5;375;23,78119;1;3;3
5;376;24,04816;1;2;2
5;377;24,29776;1;4;4
5;378;24,59769;1;4;4
5;379;24,8642;1;1;1
5;380;25,24759;1;3;3
5;381;25,5141;1;2;2
5;382;25,79752;1;4;4
5;383;26,09769;1;4;4
5;384;26,34756;1;1;1
5;385;26,66525;1;3;3
5;386;26,91461;1;2;2
5;387;27,16428;1;4;4
5;388;27,44766;1;4;4
5;389;27,68051;1;1;1
5;390;28,38043;1;3;3
5;391;28,63062;1;2;2
5;392;28,88007;1;4;4
5;393;29,18033;1;4;4
5;394;29,46362;1;1;1
5;395;29,78;1;3;3
6;396;0,4502563;1;4;4
6;397;0,6835327;1;1;1
6;398;0,9833679;1;3;3
6;399;1,233276;1;2;2
6;400;1,483398;1;4;4
6;401;1,783691;1;4;4
6;402;2,033142;1;1;1
6;403;2,333099;1;3;3
6;404;2,56665;1;2;2
6;405;2,849884;1;4;4
6;406;3,133026;1;4;4
