BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;0,5448837;1;4;4
1;2;0,9944839;1;1;1
1;3;1,378731;1;3;3
1;4;2,044071;1;2;2
1;5;2,40958;1;4;4
1;6;2,943634;1;4;4
1;7;3,177578;1;1;1
1;8;3,511452;1;3;3
1;9;3,728394;1;2;2
1;10;4,02858;1;4;4
1;11;4,511761;1;4;4
1;12;4,81179;1;1;1
1;13;5,643513;1;3;3
1;14;5,892944;1;2;2
1;15;6,194775;1;4;4
1;16;7,077614;1;4;4
1;17;7,37775;1;1;1
1;18;7,711666;1;3;3
1;19;7,89468;1;2;2
1;20;8,111042;1;4;4
1;21;8,561707;1;4;4
1;22;8,928082;1;1;1
1;23;9,394726;1;3;3
1;24;9,593914;1;2;2
1;25;9,793911;1;4;4
1;26;10,21135;1;4;4
1;27;10,60945;1;1;1
1;28;10,96191;1;3;3
1;29;11,12736;1;2;2
1;30;11,41043;1;4;4
1;31;11,76064;1;4;4
1;32;12,52852;1;1;1
1;33;12,89469;1;3;3
1;34;13,06182;1;2;2
1;35;13,24493;1;4;4
1;36;13,72823;1;4;4
1;37;14,11105;1;1;1
1;38;14,47805;1;3;3
1;39;14,67751;1;2;2
1;40;14,84407;1;4;4
1;41;15,67859;1;4;4
1;42;16,14343;1;1;1
1;43;16,56199;1;3;3
1;44;16,77863;1;2;2
1;45;16,97794;1;4;4
1;46;17,69462;1;4;4
1;47;18,3108;1;1;1
1;48;18,67685;1;3;3
1;49;18,9115;1;2;2
1;50;19,24424;1;4;4
1;51;19,76161;1;4;4
1;52;20,07697;1;1;1
1;53;20,42723;1;3;3
1;54;20,57772;1;2;2
1;55;20,74388;1;4;4
1;56;21,1596;1;4;4
1;57;21,5104;1;1;1
1;58;21,84285;1;3;3
1;59;21,97828;1;2;2
1;60;22,12765;1;4;4
1;61;22,50996;1;4;4
1;62;22,8605;1;1;1
1;63;23,19382;1;3;3
1;64;23,39475;1;2;2
1;65;23,57708;1;4;4
1;66;24,66011;1;4;4
1;67;24,91137;1;1;1
1;68;25,31142;1;3;3
1;69;25,51047;1;2;2
1;70;25,76109;1;4;4
1;71;26,11111;1;4;4
1;72;26,49411;1;1;1
1;73;26,89461;1;3;3
1;74;27,0774;1;2;2
1;75;27,27777;1;4;4
1;76;27,67801;1;4;4
1;77;28,07811;1;1;1
1;78;28,4783;1;3;3
1;79;28,62753;1;2;2
1;80;28,81058;1;4;4
1;81;29,16105;1;4;4
1;82;29,84367;1;1;1
2;83;0,4328613;1;4;4
2;84;0,7003708;1;1;1
2;85;0,9839554;1;3;3
2;86;1,198914;1;2;2
2;87;1,417557;1;4;4
2;88;1,933693;1;4;4
2;89;2,199226;1;1;1
2;90;2,51722;1;3;3
2;91;2,700233;1;2;2
2;92;2,898994;1;4;4
