BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;1,667274;1;4;4
1;2;2,116341;1;1;1
1;3;2,967957;1;3;3
1;4;3,383835;1;2;2
1;5;3,799622;1;4;4
1;6;4,51577;1;4;4
1;7;4,932983;1;1;1
1;8;5,382156;1;3;3
1;9;5,717934;1;2;2
1;10;6,117546;1;4;4
1;11;6,516823;1;4;4
1;12;6,899963;1;1;1
1;13;7,299583;1;3;3
1;14;7,667526;1;2;2
1;15;8,050591;1;4;4
1;16;8,334259;1;4;4
1;17;8,799271;1;1;1
1;18;9,199608;1;3;3
1;19;9,467239;1;2;2
1;20;9,816673;1;4;4
1;21;10,11655;1;4;4
1;22;10,39905;1;1;1
1;23;10,81736;1;3;3
1;24;11,10052;1;2;2
1;25;11,43404;1;4;4
1;26;11,73456;1;4;4
1;27;12,03447;1;1;1
1;28;12,38331;1;3;3
1;29;12,68391;1;2;2
1;30;13,03243;1;4;4
1;31;13,31756;1;4;4
1;32;13,61684;1;1;1
1;33;13,95083;1;3;3
1;34;14,23463;1;2;2
1;35;14,60056;1;4;4
1;36;14,94994;1;4;4
1;37;15,21519;1;1;1
1;38;15,56773;1;3;3
1;39;15,85036;1;2;2
1;40;16,18349;1;4;4
1;41;16,4668;1;4;4
1;42;16,76754;1;1;1
1;43;17,09851;1;3;3
1;44;17,34871;1;2;2
1;45;17,64906;1;4;4
1;46;17,934;1;4;4
1;47;18,2159;1;1;1
1;48;18,56757;1;3;3
1;49;18,83358;1;2;2
1;50;19,13434;1;4;4
1;51;19,43351;1;4;4
1;52;19,71674;1;1;1
1;53;20,03417;1;3;3
1;54;20,29963;1;2;2
1;55;20,58288;1;4;4
1;56;20,86653;1;4;4
1;57;21,14993;1;1;1
1;58;21,46667;1;3;3
1;59;21,73361;1;2;2
1;60;22,03373;1;4;4
1;61;22,34941;1;4;4
1;62;22,63306;1;1;1
1;63;22,9503;1;3;3
1;64;23,28383;1;2;2
1;65;23,56567;1;4;4
1;66;23,84863;1;4;4
1;67;24,11698;1;1;1
1;68;24,43358;1;3;3
1;69;24,68334;1;2;2
1;70;24,95019;1;4;4
1;71;25,28329;1;4;4
1;72;25,58327;1;1;1
1;73;25,85038;1;3;3
1;74;26,13349;1;2;2
1;75;26,41681;1;4;4
1;76;26,70024;1;4;4
1;77;26,94988;1;1;1
1;78;27,24864;1;3;3
1;79;27,4999;1;2;2
1;80;27,76575;1;4;4
1;81;28,04964;1;4;4
1;82;28,30003;1;1;1
1;83;28,56789;1;3;3
1;84;28,78288;1;2;2
1;85;29,03401;1;4;4
1;86;29,34972;1;4;4
1;87;29,5999;1;1;1
1;88;29,89934;1;3;3
2;89;0,7169189;1;4;4
2;90;1,000549;1;1;1
2;91;1,283646;1;3;3
2;92;1,5177;1;2;2
2;93;1,767395;1;4;4
2;94;1,984589;1;4;4
2;95;2,25177;1;1;1
2;96;2,634064;1;3;3
2;97;2,902283;1;2;2
2;98;3,117645;1;4;4
2;99;3,335815;1;4;4
2;100;3,668411;1;1;1
2;101;3,950912;1;3;3
2;102;4,218369;1;2;2
2;103;4,452301;1;4;4
2;104;4,669357;1;4;4
2;105;4,901016;1;1;1
2;106;5,185211;1;3;3
2;107;5,402405;1;2;2
2;108;5,668137;1;4;4
2;109;5,887009;1;4;4
2;110;6,10231;1;1;1
2;111;6,386047;1;3;3
2;112;6,619736;1;2;2
2;113;6,869965;1;4;4
2;114;7,085358;1;4;4
2;115;7,301147;1;1;1
2;116;7,551788;1;3;3
2;117;7,78479;1;2;2
2;118;8,000244;1;4;4
2;119;8,233887;1;4;4
2;120;8,452652;1;1;1
2;121;8,719009;1;3;3
2;122;8,93605;1;2;2
2;123;9,185181;1;4;4
2;124;9,400925;1;4;4
2;125;9,618958;1;1;1
2;126;9,869934;1;3;3
2;127;10,10196;1;2;2
2;128;10,35164;1;4;4
2;129;10,55328;1;4;4
2;130;10,74979;1;1;1
2;131;11,01646;1;3;3
2;132;11,23413;1;2;2
2;133;11,46667;1;4;4
2;134;11,66695;1;4;4
2;135;11,88539;1;1;1
2;136;12,16705;1;3;3
2;137;12,38409;1;2;2
2;138;12,65164;1;4;4
2;139;12,86855;1;4;4
2;140;13,10162;1;1;1
2;141;13,36946;1;3;3
2;142;13,61774;1;2;2
2;143;13,86833;1;4;4
2;144;14,08543;1;4;4
2;145;14,31729;1;1;1
2;146;14,6021;1;3;3
2;147;14,83372;1;2;2
2;148;15,10181;1;4;4
2;149;15,31708;1;4;4
2;150;15,53712;1;1;1
2;151;15,81877;1;3;3
2;152;16,08548;1;2;2
2;153;16,31693;1;4;4
2;154;16,53468;1;4;4
2;155;16,76778;1;1;1
2;156;17,05157;1;3;3
2;157;17,31877;1;2;2
2;158;17,5508;1;4;4
2;159;17,76875;1;4;4
2;160;17,98485;1;1;1
2;161;18,26746;1;3;3
2;162;18,5177;1;2;2
2;163;18,75157;1;4;4
2;164;18,96748;1;4;4
2;165;19,23398;1;1;1
2;166;19,51846;1;3;3
2;167;19,71899;1;2;2
2;168;19,96886;1;4;4
2;169;20,2019;1;4;4
2;170;20,43611;1;1;1
2;171;20,71635;1;3;3
2;172;20,96747;1;2;2
2;173;21,2025;1;4;4
2;174;21,41888;1;4;4
2;175;21,63278;1;1;1
2;176;21,90114;1;3;3
2;177;22,14905;1;2;2
2;178;22,38353;1;4;4
