type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	2420	6	1	1	1	0	2050	1	4	0	8	1	0	0	100
random	1	1	2	4931	4	4	4	1	0	2216	1	4	0	32	2	0	0	100
random	1	1	3	8026	2	2	0	0	2	0	3	4	0	16	2	0	1	67
random	1	1	4	11045	3	3	3	1	0	1981	1	4	0	24	3	0	1	75
random	1	1	5	13715	5	2	0	0	2	0	3	4	0	16	3	0	2	60
random	1	1	6	16986	1	4	4	1	0	2274	1	4	0	32	4	0	2	67
random	1	1	7	20285	6	1	1	1	0	1366	1	4	0	8	5	0	2	71
random	1	1	8	22676	2	3	0	0	2	0	3	4	0	24	5	0	3	63
random	1	1	9	26043	4	2	2	1	0	1594	1	4	0	16	6	0	3	67
random	1	1	10	28025	1	1	1	1	0	1174	1	4	0	8	7	0	3	70
random	1	1	11	29903	5	4	4	1	0	1095	1	4	0	32	8	0	3	73
random	1	1	12	31749	3	3	3	1	0	1616	1	4	0	24	9	0	3	75
random	1	1	13	34634	5	2	2	1	0	1470	1	4	0	16	10	0	3	77
random	1	1	14	36459	1	4	4	1	0	1201	1	4	0	32	11	0	3	79
random	1	1	15	38491	3	1	1	1	0	1067	1	4	0	8	12	0	3	80
random	1	1	16	40452	4	3	0	1	2	0	3	4	0	24	12	0	4	75
random	1	1	17	43646	6	4	4	1	0	1161	1	4	0	32	13	0	4	76
random	1	1	18	45586	2	1	1	1	0	1102	1	4	0	8	14	0	4	78
random	1	1	19	47652	5	3	3	1	0	1239	1	4	0	24	15	0	4	79
random	1	1	20	49501	2	2	2	1	0	1313	1	4	0	16	16	0	4	80
random	1	1	21	51295	3	3	3	1	0	940	1	4	0	24	17	0	4	81
random	1	1	22	52641	6	1	1	1	0	964	1	4	0	8	18	0	4	82
random	1	1	23	53906	4	2	2	1	0	1438	1	4	0	16	19	0	4	83
random	1	1	24	55921	1	4	4	1	0	1160	1	4	0	32	20	0	4	83
random	1	1	25	57925	4	3	0	1	2	0	3	4	0	24	20	0	5	80
random	1	1	26	61016	2	1	1	1	0	1033	1	4	0	8	21	0	5	81
random	1	1	27	62608	5	2	2	1	0	1653	1	4	0	16	22	0	5	81
random	1	1	28	64833	6	4	4	1	0	927	1	4	0	32	23	0	5	82
random	1	1	29	66051	1	3	3	1	0	1332	1	4	0	24	24	0	5	83
random	1	1	30	68157	5	2	2	1	0	1090	1	4	0	16	25	0	5	83
random	1	1	31	69904	2	1	1	1	0	832	1	4	0	8	26	0	5	84
random	1	1	32	71218	3	3	3	1	0	1297	1	4	0	24	27	0	5	84
random	1	1	33	73275	6	4	4	1	0	802	1	4	0	32	28	0	5	85
random	1	1	34	75032	4	2	2	1	0	1079	1	4	0	16	29	0	5	85
random	1	1	35	76404	3	4	4	1	0	925	1	4	0	32	30	0	5	86
random	1	1	36	78307	1	1	1	1	0	996	1	4	0	8	31	0	5	86
random	1	1	37	80380	3	4	4	1	0	1196	1	4	0	32	32	0	5	86
random	1	1	38	82445	5	3	3	1	0	1669	1	4	0	24	33	0	5	87
random	1	1	39	84967	6	1	1	1	0	866	1	4	0	8	34	0	5	87
random	1	1	40	86768	1	2	2	1	0	1366	1	4	0	16	35	0	5	88
random	1	1	41	89017	2	3	3	1	0	982	1	4	0	24	36	0	5	88
random	1	1	42	90393	4	4	4	1	0	828	1	4	0	32	37	0	5	88
random	1	1	43	92001	1	2	2	1	0	993	1	4	0	16	38	0	5	88
random	1	1	44	93413	6	3	3	1	0	932	1	4	0	24	39	0	5	89
random	1	1	45	95127	3	1	1	1	0	860	1	4	0	8	40	0	5	89
random	1	1	46	96766	4	4	4	1	0	1047	1	4	0	32	41	0	5	89
random	1	1	47	98350	2	2	2	1	0	1012	1	4	0	16	42	0	5	89
random	1	1	48	99690	5	1	1	1	0	915	1	4	0	8	43	0	5	90
random	1	1	49	101382	2	3	3	1	0	1267	1	4	0	24	44	0	5	90
random	1	1	50	102976	3	1	1	1	0	944	1	4	0	8	45	0	5	90
random	1	1	51	104373	1	4	4	1	0	892	1	4	0	32	46	0	5	90
random	1	1	52	105991	5	3	0	1	2	0	3	4	0	24	46	0	6	88
