type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	7323	6	1	1	1	0	1275	1	4	0	8	1	0	0	100
random	1	1	2	9335	4	4	4	1	0	606	1	4	0	32	2	0	0	100
random	1	1	3	10679	2	2	2	1	0	701	1	4	0	16	3	0	0	100
random	1	1	4	12290	3	3	3	1	0	393	1	4	0	24	4	0	0	100
random	1	1	5	13467	5	2	2	1	0	951	1	4	0	16	5	0	0	100
random	1	1	6	15391	1	4	0	0	2	0	3	4	0	32	5	0	1	83
random	1	1	7	18623	6	1	1	1	0	605	1	4	0	8	6	0	1	86
random	1	1	8	20217	2	3	3	1	0	737	1	4	0	24	7	0	1	88
random	1	1	9	21444	4	2	2	1	0	461	1	4	0	16	8	0	1	89
random	1	1	10	22741	1	1	1	1	0	679	1	4	0	8	9	0	1	90
random	1	1	11	24029	5	4	4	1	0	360	1	4	0	32	10	0	1	91
random	1	1	12	24791	3	3	3	1	0	672	1	4	0	24	11	0	1	92
random	1	1	13	26404	5	2	2	1	0	491	1	4	0	16	12	0	1	92
random	1	1	14	27517	1	4	4	1	0	652	1	4	0	32	13	0	1	93
random	1	1	15	28734	3	1	1	1	0	577	1	4	0	8	14	0	1	93
random	1	1	16	29935	4	3	3	1	0	854	1	4	0	24	15	0	1	94
random	1	1	17	31685	6	4	4	1	0	547	1	4	0	32	16	0	1	94
random	1	1	18	32768	2	1	1	1	0	501	1	4	0	8	17	0	1	94
random	1	1	19	33781	5	3	3	1	0	635	1	4	0	24	18	0	1	95
random	1	1	20	34780	2	2	2	1	0	768	1	4	0	16	19	0	1	95
random	1	1	21	35993	3	3	3	1	0	541	1	4	0	24	20	0	1	95
random	1	1	22	37567	6	1	1	1	0	714	1	4	0	8	21	0	1	95
random	1	1	23	38616	4	2	2	1	0	918	1	4	0	16	22	0	1	96
random	1	1	24	40495	1	4	4	1	0	566	1	4	0	32	23	0	1	96
random	1	1	25	42093	4	3	3	1	0	762	1	4	0	24	24	0	1	96
random	1	1	26	43470	2	1	1	1	0	624	1	4	0	8	25	0	1	96
random	1	1	27	45133	5	2	2	1	0	738	1	4	0	16	26	0	1	96
random	1	1	28	46585	6	4	4	1	0	524	1	4	0	32	27	0	1	96
random	1	1	29	48044	1	3	3	1	0	646	1	4	0	24	28	0	1	97
random	1	1	30	49505	5	2	2	1	0	553	1	4	0	16	29	0	1	97
random	1	1	31	50551	2	1	1	1	0	820	1	4	0	8	30	0	1	97
random	1	1	32	51737	3	3	3	1	0	834	1	4	0	24	31	0	1	97
random	1	1	33	53601	6	4	4	1	0	636	1	4	0	32	32	0	1	97
random	1	1	34	54706	4	2	2	1	0	548	1	4	0	16	33	0	1	97
random	1	1	35	56017	3	4	4	1	0	589	1	4	0	32	34	0	1	97
random	1	1	36	57128	1	1	1	1	0	501	1	4	0	8	35	0	1	97
random	1	1	37	58868	3	4	4	1	0	852	1	4	0	32	36	0	1	97
random	1	1	38	60576	5	3	3	1	0	652	1	4	0	24	37	0	1	97
random	1	1	39	61877	6	1	1	1	0	693	1	4	0	8	38	0	1	97
random	1	1	40	63484	1	2	2	1	0	673	1	4	0	16	39	0	1	98
random	1	1	41	64741	2	3	3	1	0	475	1	4	0	24	40	0	1	98
random	1	1	42	65593	4	4	4	1	0	551	1	4	0	32	41	0	1	98
random	1	1	43	66474	1	2	2	1	0	890	1	4	0	16	42	0	1	98
random	1	1	44	68367	6	3	3	1	0	490	1	4	0	24	43	0	1	98
random	1	1	45	69240	3	1	1	1	0	677	1	4	0	8	44	0	1	98
random	1	1	46	70372	4	4	4	1	0	549	1	4	0	32	45	0	1	98
random	1	1	47	71854	2	2	2	1	0	790	1	4	0	16	46	0	1	98
random	1	1	48	73532	5	1	1	2	0	2167	2	4	0	8	47	0	1	98
random	1	1	49	76829	2	3	3	1	0	1203	1	4	0	24	48	0	1	98
random	1	1	50	78381	3	1	1	1	0	609	1	4	0	8	49	0	1	98
random	1	1	51	79613	1	4	4	1	0	590	1	4	0	32	50	0	1	98
random	1	1	52	80965	5	3	3	1	0	708	1	4	0	24	51	0	1	98
random	1	1	53	82258	3	2	2	1	0	541	1	4	0	16	52	0	1	98
random	1	1	54	83803	6	4	4	1	0	524	1	4	0	32	53	0	1	98
random	1	1	55	85138	4	2	2	1	0	771	1	4	0	16	54	0	1	98
random	1	1	56	86345	1	1	1	1	0	648	1	4	0	8	55	0	1	98
random	1	1	57	87479	5	4	4	1	0	888	1	4	0	32	56	0	1	98
random	1	1	58	89389	2	1	1	1	0	736	1	4	0	8	57	0	1	98
random	1	1	59	90427	6	2	0	1	2	0	3	4	0	16	57	0	2	97
random	1	1	60	93478	4	3	0	1	2	0	3	4	0	24	57	0	3	95
random	1	1	61	97028	1	2	2	1	0	740	1	4	0	16	58	0	3	95
random	1	1	62	98575	6	4	4	1	0	594	1	4	0	32	59	0	3	95
random	1	1	63	99683	4	1	1	1	0	627	1	4	0	8	60	0	3	95
random	1	1	64	101309	2	2	2	1	0	726	1	4	0	16	61	0	3	95
random	1	1	65	102631	4	3	3	1	0	567	1	4	0	24	62	0	3	95
random	1	1	66	103824	3	1	1	1	0	660	1	4	0	8	63	0	3	95
random	1	1	67	104888	1	3	3	1	0	935	1	4	0	24	64	0	3	96
random	1	1	68	106766	5	4	4	1	0	592	1	4	0	32	65	0	3	96
random	1	1	69	107901	2	2	2	1	0	1152	1	4	0	16	66	0	3	96
random	1	1	70	109450	3	1	1	1	0	750	1	4	0	8	67	0	3	96
random	1	1	71	110698	5	4	4	1	0	617	1	4	0	32	68	0	3	96
random	1	1	72	111904	6	3	3	1	0	806	1	4	0	24	69	0	3	96
random	1	1	73	113653	2	1	1	1	0	643	1	4	0	8	70	0	3	96
random	1	1	74	115211	5	3	3	1	0	642	1	4	0	24	71	0	3	96
random	1	1	75	116190	1	4	4	1	0	776	1	4	0	32	72	0	3	96
random	1	1	76	117544	6	2	2	1	0	1055	1	4	0	16	73	0	3	96
random	1	1	77	119394	2	1	1	1	0	737	1	4	0	8	74	0	3	96
random	1	1	78	120981	4	4	4	1	0	646	1	4	0	32	75	0	3	96
random	1	1	79	122410	3	2	2	1	0	753	1	4	0	16	76	0	3	96
random	1	1	80	124101	4	3	3	1	0	385	1	4	0	24	77	0	3	96
random	1	1	81	125007	1	4	4	1	0	763	1	4	0	32	78	0	3	96
random	1	1	82	126674	5	1	1	1	0	572	1	4	0	8	79	0	3	96
random	1	1	83	128234	3	2	2	1	0	738	1	4	0	16	80	0	3	96
random	1	1	84	129663	6	3	3	1	0	478	1	4	0	24	81	0	3	96
random	1	1	85	131145	3	2	2	1	0	791	1	4	0	16	82	0	3	96
random	1	1	86	132441	1	3	3	1	0	464	1	4	0	24	83	0	3	97
random	1	1	87	133697	4	4	4	1	0	507	1	4	0	32	84	0	3	97
random	1	1	88	135054	2	1	1	1	0	577	1	4	0	8	85	0	3	97
random	1	1	89	136422	6	4	4	1	0	616	1	4	0	32	86	0	3	97
random	1	1	90	137925	3	3	3	1	0	640	1	4	0	24	87	0	3	97
random	1	1	91	138856	5	4	4	1	0	976	1	4	0	32	88	0	3	97
random	1	1	92	140288	1	2	2	1	0	795	1	4	0	16	89	0	3	97
random	1	1	93	141372	5	1	1	1	0	741	1	4	0	8	90	0	3	97
random	1	1	94	142682	4	3	3	1	0	630	1	4	0	24	91	0	3	97
random	1	1	95	144322	6	1	1	1	0	769	1	4	0	8	92	0	3	97
random	1	1	96	146126	2	2	2	1	0	796	1	4	0	16	93	0	3	97
random	1	1	97	147770	4	3	3	1	0	742	1	4	0	24	94	0	3	97
random	1	1	98	148841	3	2	2	1	0	593	1	4	0	16	95	0	3	97
random	1	1	99	150175	6	3	3	1	0	673	1	4	0	24	96	0	3	97
random	1	1	100	151209	1	4	4	1	0	661	1	4	0	32	97	0	3	97
random	1	1	101	152657	4	1	1	1	0	504	1	4	0	8	98	0	3	97
random	1	1	102	153720	5	2	2	1	0	811	1	4	0	16	99	0	3	97
random	1	1	103	155442	2	4	4	1	0	626	1	4	0	32	100	0	3	97
random	1	1	104	156828	3	1	1	1	0	623	1	4	0	8	101	0	3	97
random	1	1	105	158056	1	3	3	1	0	547	1	4	0	24	102	0	3	97
random	1	1	106	159242	2	2	2	1	0	537	1	4	0	16	103	0	3	97
random	1	1	107	160459	5	4	4	1	0	877	1	4	0	32	104	0	3	97
random	1	1	108	161971	6	1	1	1	0	565	1	4	0	8	105	0	3	97
random	1	1	109	163191	5	4	4	1	0	761	1	4	0	32	106	0	3	97
random	1	1	110	164303	6	3	3	1	0	971	1	4	0	24	107	0	3	97
random	1	1	111	165734	2	2	2	1	0	494	1	4	0	16	108	0	3	97
random	1	1	112	166936	3	1	1	1	0	699	1	4	0	8	109	0	3	97
random	1	1	113	168537	1	2	2	1	0	1079	1	4	0	16	110	0	3	97
random	1	1	114	170022	2	3	3	1	0	480	1	4	0	24	111	0	3	97
random	1	1	115	170849	3	1	1	1	0	621	1	4	0	8	112	0	3	97
random	1	1	116	171897	4	4	4	1	0	737	1	4	0	32	113	0	3	97
random	1	1	117	173360	6	1	1	1	0	715	1	4	0	8	114	0	3	97
random	1	1	118	174410	5	3	3	1	0	822	1	4	0	24	115	0	3	97
random	1	1	119	175953	1	4	4	1	0	677	1	4	0	32	116	0	3	97
random	1	1	120	177173	4	2	2	1	0	633	1	4	0	16	117	0	3	98
fixed	2	1	1	178743	4	1	1	1	0	630	1	4	0	40	1	0	0	100
fixed	2	1	2	180387	1	2	2	1	0	849	1	4	0	48	2	0	0	100
fixed	2	1	3	182085	6	4	4	1	0	745	1	4	0	64	3	0	0	100
fixed	2	1	4	183335	2	1	1	1	0	765	1	4	0	40	4	0	0	100
fixed	2	1	5	184572	5	3	3	1	0	592	1	4	0	56	5	0	0	100
fixed	2	1	6	185587	6	4	4	1	0	605	1	4	0	64	6	0	0	100
fixed	2	1	7	186555	3	1	1	1	0	660	1	4	0	40	7	0	0	100
fixed	2	1	8	187861	2	3	3	1	0	772	1	4	0	56	8	0	0	100
fixed	2	1	9	189361	3	2	2	1	0	349	1	4	0	48	9	0	0	100
fixed	2	1	10	190597	1	4	4	1	0	441	1	4	0	64	10	0	0	100
fixed	2	1	11	191984	5	2	2	1	0	645	1	4	0	48	11	0	0	100
fixed	2	1	12	193488	4	3	3	1	0	390	1	4	0	56	12	0	0	100
fixed	2	2	1	194685	4	1	1	1	0	771	1	4	0	40	13	0	0	100
fixed	2	2	2	196228	1	2	2	1	0	794	1	4	0	48	14	0	0	100
