type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	37785	6	1	1	1	0	1405	1	4	0	8	1	0	0	100
random	1	1	2	40074	4	4	4	1	0	828	1	4	0	32	2	0	0	100
random	1	1	3	41487	2	2	2	1	0	817	1	4	0	16	3	0	0	100
random	1	1	4	43096	3	3	3	1	0	517	1	4	0	24	4	0	0	100
random	1	1	5	44434	5	2	2	1	0	932	1	4	0	16	5	0	0	100
random	1	1	6	45914	1	4	4	1	0	837	1	4	0	32	6	0	0	100
random	1	1	7	47233	6	1	1	1	0	597	1	4	0	8	7	0	0	100
random	1	1	8	48746	2	3	3	1	0	973	1	4	0	24	8	0	0	100
random	1	1	9	50318	4	2	2	1	0	682	1	4	0	16	9	0	0	100
random	1	1	10	51687	1	1	1	1	0	976	1	4	0	8	10	0	0	100
random	1	1	11	53546	5	4	4	1	0	594	1	4	0	32	11	0	0	100
random	1	1	12	54713	3	3	3	1	0	968	1	4	0	24	12	0	0	100
random	1	1	13	56248	5	2	2	1	0	743	1	4	0	16	13	0	0	100
random	1	1	14	58001	1	4	4	1	0	629	1	4	0	32	14	0	0	100
random	1	1	15	59201	3	1	1	1	0	875	1	4	0	8	15	0	0	100
random	1	1	16	61016	4	3	3	1	0	861	1	4	0	24	16	0	0	100
random	1	1	17	62518	6	4	4	1	0	678	1	4	0	32	17	0	0	100
random	1	1	18	63554	2	1	1	1	0	842	1	4	0	8	18	0	0	100
random	1	1	19	65080	5	3	3	1	0	1082	1	4	0	24	19	0	0	100
random	1	1	20	67025	2	2	2	1	0	751	1	4	0	16	20	0	0	100
random	1	1	21	68622	3	3	3	1	0	916	1	4	0	24	21	0	0	100
random	1	1	22	70133	6	1	1	1	0	843	1	4	0	8	22	0	0	100
random	1	1	23	71882	4	2	2	1	0	962	1	4	0	16	23	0	0	100
random	1	1	24	73693	1	4	4	1	0	748	1	4	0	32	24	0	0	100
random	1	1	25	75128	4	3	3	1	0	1000	1	4	0	24	25	0	0	100
random	1	1	26	76992	2	1	1	1	0	849	1	4	0	8	26	0	0	100
random	1	1	27	78704	5	2	2	1	0	832	1	4	0	16	27	0	0	100
random	1	1	28	80271	6	4	4	1	0	902	1	4	0	32	28	0	0	100
random	1	1	29	81942	1	3	3	1	0	896	1	4	0	24	29	0	0	100
random	1	1	30	83844	5	2	2	1	0	799	1	4	0	16	30	0	0	100
random	1	1	31	85402	2	1	1	1	0	860	1	4	0	8	31	0	0	100
random	1	1	32	86698	3	3	3	1	0	1022	1	4	0	24	32	0	0	100
random	1	1	33	88384	6	4	4	1	0	806	1	4	0	32	33	0	0	100
random	1	1	34	89927	4	2	2	1	0	933	1	4	0	16	34	0	0	100
random	1	1	35	91405	3	4	4	1	0	734	1	4	0	32	35	0	0	100
random	1	1	36	92861	1	1	1	1	0	785	1	4	0	8	36	0	0	100
random	1	1	37	94560	3	4	4	1	0	729	1	4	0	32	37	0	0	100
random	1	1	38	95977	5	3	3	1	0	901	1	4	0	24	38	0	0	100
random	1	1	39	97610	6	1	1	1	0	856	1	4	0	8	39	0	0	100
random	1	1	40	99109	1	2	2	1	0	848	1	4	0	16	40	0	0	100
random	1	1	41	100849	2	3	3	1	0	750	1	4	0	24	41	0	0	100
random	1	1	42	102222	4	4	4	1	0	900	1	4	0	32	42	0	0	100
random	1	1	43	103840	1	2	2	1	0	1256	1	4	0	16	43	0	0	100
random	1	1	44	105939	6	3	3	1	0	767	1	4	0	24	44	0	0	100
random	1	1	45	107156	3	1	1	1	0	1219	1	4	0	8	45	0	0	100
random	1	1	46	109186	4	4	4	1	0	677	1	4	0	32	46	0	0	100
random	1	1	47	110269	2	2	2	1	0	1159	1	4	0	16	47	0	0	100
