type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	6327	6	1	1	1	0	1279	1	4	0	8	1	0	0	100
random	1	1	2	7984	4	4	4	1	0	1081	1	4	0	32	2	0	0	100
random	1	1	3	9758	2	2	2	1	0	830	1	4	0	16	3	0	0	100
random	1	1	4	10891	3	3	3	1	0	590	1	4	0	24	4	0	0	100
random	1	1	5	11804	5	2	2	2	0	1672	2	4	0	16	5	0	0	100
random	1	1	6	14189	1	4	4	1	0	866	1	4	0	32	6	0	0	100
random	1	1	7	15643	6	1	1	1	0	1277	1	4	0	8	7	0	0	100
random	1	1	8	17322	2	3	3	1	0	1861	1	4	0	24	8	0	0	100
random	1	1	9	19999	4	2	2	1	0	892	1	4	0	16	9	0	0	100
random	1	1	10	21459	1	1	1	1	0	1079	1	4	0	8	10	0	0	100
random	1	1	11	23549	5	4	4	1	0	758	1	4	0	32	11	0	0	100
random	1	1	12	24942	3	3	3	1	0	1171	1	4	0	24	12	0	0	100
random	1	1	13	26829	5	2	2	1	0	723	1	4	0	16	13	0	0	100
random	1	1	14	27892	1	4	4	1	0	910	1	4	0	32	14	0	0	100
random	1	1	15	29126	3	1	1	1	0	834	1	4	0	8	15	0	0	100
random	1	1	16	30563	4	3	3	1	0	1109	1	4	0	24	16	0	0	100
random	1	1	17	32632	6	4	4	1	0	757	1	4	0	32	17	0	0	100
random	1	1	18	33768	2	1	1	1	0	973	1	4	0	8	18	0	0	100
random	1	1	19	35214	5	3	3	1	0	1656	1	4	0	24	19	0	0	100
random	1	1	20	37846	2	2	2	1	0	768	1	4	0	16	20	0	0	100
random	1	1	21	39146	3	3	3	1	0	1105	1	4	0	24	21	0	0	100
random	1	1	22	40979	6	1	1	1	0	699	1	4	0	8	22	0	0	100
random	1	1	23	42219	4	2	2	1	0	911	1	4	0	16	23	0	0	100
random	1	1	24	43467	1	4	4	1	0	835	1	4	0	32	24	0	0	100
random	1	1	25	44890	4	3	3	1	0	1190	1	4	0	24	25	0	0	100
random	1	1	26	47029	2	1	1	1	0	1043	1	4	0	8	26	0	0	100
random	1	1	27	48388	5	2	2	1	0	1018	1	4	0	16	27	0	0	100
random	1	1	28	49933	6	4	4	1	0	513	1	4	0	32	28	0	0	100
random	1	1	29	51141	1	3	3	1	0	757	1	4	0	24	29	0	0	100
random	1	1	30	52432	5	2	2	1	0	927	1	4	0	16	30	0	0	100
random	1	1	31	53765	2	1	1	1	0	598	1	4	0	8	31	0	0	100
random	1	1	32	55252	3	3	3	2	0	1655	2	4	0	24	32	0	0	100
random	1	1	33	57259	6	4	4	1	0	810	1	4	0	32	33	0	0	100
random	1	1	34	58896	4	2	2	1	0	957	1	4	0	16	34	0	0	100
random	1	1	35	60626	3	4	4	1	0	828	1	4	0	32	35	0	0	100
random	1	1	36	61993	1	1	1	1	0	1074	1	4	0	8	36	0	0	100
random	1	1	37	64255	3	4	4	1	0	906	1	4	0	32	37	0	0	100
random	1	1	38	65777	5	3	3	1	0	1345	1	4	0	24	38	0	0	100
random	1	1	39	67435	6	1	1	1	0	963	1	4	0	8	39	0	0	100
random	1	1	40	69392	1	2	2	1	0	624	1	4	0	16	40	0	0	100
random	1	1	41	70868	2	3	3	1	0	962	1	4	0	24	41	0	0	100
random	1	1	42	72853	4	4	4	1	0	558	1	4	0	32	42	0	0	100
random	1	1	43	74136	1	2	2	1	0	1567	1	4	0	16	43	0	0	100
random	1	1	44	76630	6	3	3	1	0	1502	1	4	0	24	44	0	0	100
random	1	1	45	78457	3	1	1	1	0	880	1	4	0	8	45	0	0	100
random	1	1	46	80295	4	4	4	1	0	954	1	4	0	32	46	0	0	100
random	1	1	47	81690	2	2	2	1	0	919	1	4	0	16	47	0	0	100
random	1	1	48	83197	5	1	1	1	0	752	1	4	0	8	48	0	0	100
random	1	1	49	84538	2	3	3	1	0	990	1	4	0	24	49	0	0	100
random	1	1	50	85961	3	1	1	1	0	1018	1	4	0	8	50	0	0	100
random	1	1	51	87272	1	4	4	1	0	755	1	4	0	32	51	0	0	100
random	1	1	52	89037	5	3	3	1	0	1696	1	4	0	24	52	0	0	100
random	1	1	53	91419	3	2	2	1	0	795	1	4	0	16	53	0	0	100
random	1	1	54	93207	6	4	4	1	0	583	1	4	0	32	54	0	0	100
random	1	1	55	94524	4	2	2	1	0	1032	1	4	0	16	55	0	0	100
random	1	1	56	95926	1	1	1	1	0	652	1	4	0	8	56	0	0	100
random	1	1	57	97468	5	4	4	1	0	587	1	4	0	32	57	0	0	100
random	1	1	58	98449	2	1	1	1	0	858	1	4	0	8	58	0	0	100
random	1	1	59	99893	6	2	2	1	0	804	1	4	0	16	59	0	0	100
random	1	1	60	101097	4	3	3	1	0	849	1	4	0	24	60	0	0	100
random	1	1	61	103000	1	2	2	1	0	824	1	4	0	16	61	0	0	100
random	1	1	62	104384	6	4	4	1	0	558	1	4	0	32	62	0	0	100
random	1	1	63	105404	4	1	1	1	0	475	1	4	0	8	63	0	0	100
random	1	1	64	106380	2	2	2	2	0	1529	2	4	0	16	64	0	0	100
random	1	1	65	108905	4	3	3	1	0	863	1	4	0	24	65	0	0	100
random	1	1	66	110154	3	1	1	1	0	842	1	4	0	8	66	0	0	100
random	1	1	67	111712	1	3	3	1	0	1048	1	4	0	24	67	0	0	100
random	1	1	68	113276	5	4	4	1	0	869	1	4	0	32	68	0	0	100
random	1	1	69	115135	2	2	2	1	0	927	1	4	0	16	69	0	0	100
random	1	1	70	116810	3	1	1	1	0	784	1	4	0	8	70	0	0	100
random	1	1	71	118311	5	4	4	1	0	432	1	4	0	32	71	0	0	100
random	1	1	72	119596	6	3	3	1	0	1034	1	4	0	24	72	0	0	100
random	1	1	73	121646	2	1	1	1	0	739	1	4	0	8	73	0	0	100
random	1	1	74	123258	5	3	3	1	0	1199	1	4	0	24	74	0	0	100
random	1	1	75	125239	1	4	4	1	0	619	1	4	0	32	75	0	0	100
random	1	1	76	126393	6	2	2	1	0	802	1	4	0	16	76	0	0	100
random	1	1	77	128064	2	1	1	1	0	819	1	4	0	8	77	0	0	100
random	1	1	78	129483	4	4	4	1	0	1143	1	4	0	32	78	0	0	100
random	1	1	79	131226	3	2	2	1	0	949	1	4	0	16	79	0	0	100
random	1	1	80	132881	4	3	3	1	0	591	1	4	0	24	80	0	0	100
random	1	1	81	134151	1	4	4	1	0	697	1	4	0	32	81	0	0	100
