type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	25225	6	1	1	1	0	1045	1	4	0	8	1	0	0	100
random	1	1	2	26780	4	4	4	1	0	1276	1	4	0	32	2	0	0	100
random	1	1	3	28723	2	2	2	1	0	1073	1	4	0	16	3	0	0	100
random	1	1	4	30827	3	3	3	1	0	792	1	4	0	24	4	0	0	100
random	1	1	5	32452	5	2	2	1	0	1092	1	4	0	16	5	0	0	100
random	1	1	6	34251	1	4	4	1	0	1039	1	4	0	32	6	0	0	100
random	1	1	7	35654	6	1	1	1	0	988	1	4	0	8	7	0	0	100
random	1	1	8	37090	2	3	3	1	0	1031	1	4	0	24	8	0	0	100
random	1	1	9	38571	4	2	2	1	0	825	1	4	0	16	9	0	0	100
random	1	1	10	40110	1	1	1	1	0	776	1	4	0	8	10	0	0	100
random	1	1	11	41597	5	4	4	1	0	721	1	4	0	32	11	0	0	100
random	1	1	12	42697	3	3	0	1	2	0	3	4	0	24	11	0	1	92
random	1	1	13	45760	5	2	2	1	0	1152	1	4	0	16	12	0	1	92
random	1	1	14	47895	1	4	4	1	0	1422	1	4	0	32	13	0	1	93
random	1	1	15	49656	3	1	1	1	0	1219	1	4	0	8	14	0	1	93
random	1	1	16	51407	4	3	3	2	0	2000	2	4	0	24	15	0	1	94
random	1	1	17	53938	6	4	4	1	0	950	1	4	0	32	16	0	1	94
random	1	1	18	55370	2	1	1	1	0	881	1	4	0	8	17	0	1	94
random	1	1	19	57060	5	3	3	1	0	1417	1	4	0	24	18	0	1	95
random	1	1	20	59294	2	2	2	1	0	810	1	4	0	16	19	0	1	95
random	1	1	21	60971	3	3	3	1	0	1148	1	4	0	24	20	0	1	95
random	1	1	22	62876	6	1	1	1	0	763	1	4	0	8	21	0	1	95
random	1	1	23	64187	4	2	2	1	0	923	1	4	0	16	22	0	1	96
random	1	1	24	65715	1	4	4	1	0	683	1	4	0	32	23	0	1	96
random	1	1	25	67364	4	3	3	1	0	1429	1	4	0	24	24	0	1	96
random	1	1	26	69146	2	1	1	1	0	810	1	4	0	8	25	0	1	96
random	1	1	27	70530	5	2	2	1	0	639	1	4	0	16	26	0	1	96
random	1	1	28	71567	6	4	4	1	0	803	1	4	0	32	27	0	1	96
random	1	1	29	73048	1	3	3	1	0	972	1	4	0	24	28	0	1	97
random	1	1	30	74646	5	2	2	1	0	968	1	4	0	16	29	0	1	97
random	1	1	31	76173	2	1	1	1	0	640	1	4	0	8	30	0	1	97
random	1	1	32	77332	3	3	3	2	0	2015	2	4	0	24	31	0	1	97
random	1	1	33	80125	6	4	4	1	0	889	1	4	0	32	32	0	1	97
random	1	1	34	81371	4	2	2	1	0	1076	1	4	0	16	33	0	1	97
random	1	1	35	83333	3	4	4	1	0	1569	1	4	0	32	34	0	1	97
random	1	1	36	85830	1	1	1	1	0	911	1	4	0	8	35	0	1	97
random	1	1	37	88015	3	4	4	1	0	978	1	4	0	32	36	0	1	97
random	1	1	38	89393	5	3	3	1	0	1136	1	4	0	24	37	0	1	97
random	1	1	39	91077	6	1	1	2	0	1440	2	4	0	8	38	0	1	97
