type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	3053	6	1	1	1	0	1034	1	4	0	8	1	0	0	100
random	1	1	2	4511	4	4	4	1	0	740	1	4	0	32	2	0	0	100
random	1	1	3	6123	2	2	2	1	0	976	1	4	0	16	3	0	0	100
random	1	1	4	8059	3	3	3	1	0	462	1	4	0	24	4	0	0	100
random	1	1	5	9019	5	2	2	1	0	1013	1	4	0	16	5	0	0	100
random	1	1	6	10595	1	4	4	1	0	547	1	4	0	32	6	0	0	100
random	1	1	7	11700	6	1	1	1	0	564	1	4	0	8	7	0	0	100
random	1	1	8	13200	2	3	3	1	0	764	1	4	0	24	8	0	0	100
random	1	1	9	14484	4	2	2	1	0	518	1	4	0	16	9	0	0	100
random	1	1	10	15323	1	1	1	1	0	730	1	4	0	8	10	0	0	100
random	1	1	11	17057	5	4	4	1	0	417	1	4	0	32	11	0	0	100
random	1	1	12	18436	3	3	3	1	0	679	1	4	0	24	12	0	0	100
random	1	1	13	20263	5	2	2	1	0	1073	1	4	0	16	13	0	0	100
random	1	1	14	22202	1	4	4	1	0	607	1	4	0	32	14	0	0	100
random	1	1	15	23808	3	1	1	1	0	515	1	4	0	8	15	0	0	100
random	1	1	16	24830	4	3	3	1	0	848	1	4	0	24	16	0	0	100
random	1	1	17	26179	6	4	4	1	0	718	1	4	0	32	17	0	0	100
random	1	1	18	27551	2	1	1	1	0	708	1	4	0	8	18	0	0	100
random	1	1	19	28987	5	3	3	1	0	751	1	4	0	24	19	0	0	100
random	1	1	20	30586	2	2	2	1	0	756	1	4	0	16	20	0	0	100
random	1	1	21	32127	3	3	3	1	0	778	1	4	0	24	21	0	0	100
random	1	1	22	33497	6	1	1	1	0	664	1	4	0	8	22	0	0	100
random	1	1	23	34732	4	2	2	1	0	836	1	4	0	16	23	0	0	100
random	1	1	24	35952	1	4	4	1	0	408	1	4	0	32	24	0	0	100
random	1	1	25	37055	4	3	3	2	0	1042	2	4	0	24	25	0	0	100
random	1	1	26	38438	2	1	1	1	0	680	1	4	0	8	26	0	0	100
random	1	1	27	39499	5	2	2	1	0	698	1	4	0	16	27	0	0	100
random	1	1	28	40952	6	4	4	1	0	645	1	4	0	32	28	0	0	100
random	1	1	29	42044	1	3	3	2	0	2207	2	4	0	24	29	0	0	100
random	1	1	30	45041	5	2	2	1	0	919	1	4	0	16	30	0	0	100
random	1	1	31	46411	2	1	1	1	0	613	1	4	0	8	31	0	0	100
random	1	1	32	47825	3	3	3	1	0	882	1	4	0	24	32	0	0	100
random	1	1	33	49650	6	4	4	1	0	628	1	4	0	32	33	0	0	100
random	1	1	34	51186	4	2	2	1	0	660	1	4	0	16	34	0	0	100
random	1	1	35	52379	3	4	4	1	0	633	1	4	0	32	35	0	0	100
random	1	1	36	53569	1	1	1	1	0	535	1	4	0	8	36	0	0	100
random	1	1	37	55066	3	4	4	1	0	631	1	4	0	32	37	0	0	100
random	1	1	38	56274	5	3	3	1	0	956	1	4	0	24	38	0	0	100
random	1	1	39	57626	6	1	1	1	0	851	1	4	0	8	39	0	0	100
random	1	1	40	59088	1	2	2	1	0	1125	1	4	0	16	40	0	0	100
random	1	1	41	60893	2	3	3	1	0	721	1	4	0	24	41	0	0	100
random	1	1	42	62332	4	4	4	1	0	467	1	4	0	32	42	0	0	100
random	1	1	43	63141	1	2	2	1	0	977	1	4	0	16	43	0	0	100
random	1	1	44	64660	6	3	3	1	0	625	1	4	0	24	44	0	0	100
random	1	1	45	66133	3	1	1	1	0	954	1	4	0	8	45	0	0	100
random	1	1	46	68066	4	4	4	1	0	496	1	4	0	32	46	0	0	100
random	1	1	47	69287	2	2	2	1	0	893	1	4	0	16	47	0	0	100
random	1	1	48	71214	5	1	1	1	0	707	1	4	0	8	48	0	0	100
random	1	1	49	73060	2	3	3	1	0	909	1	4	0	24	49	0	0	100
random	1	1	50	74896	3	1	1	1	0	695	1	4	0	8	50	0	0	100
random	1	1	51	75962	1	4	4	1	0	642	1	4	0	32	51	0	0	100
random	1	1	52	77422	5	3	3	1	0	1100	1	4	0	24	52	0	0	100
random	1	1	53	79530	3	2	2	1	0	643	1	4	0	16	53	0	0	100
random	1	1	54	81198	6	4	4	1	0	628	1	4	0	32	54	0	0	100
random	1	1	55	82627	4	2	2	1	0	736	1	4	0	16	55	0	0	100
random	1	1	56	84106	1	1	1	1	0	785	1	4	0	8	56	0	0	100
random	1	1	57	85904	5	4	4	1	0	637	1	4	0	32	57	0	0	100
random	1	1	58	87558	2	1	1	1	0	727	1	4	0	8	58	0	0	100
random	1	1	59	89030	6	2	2	1	0	952	1	4	0	16	59	0	0	100
random	1	1	60	90947	4	3	3	1	0	616	1	4	0	24	60	0	0	100
random	1	1	61	92374	1	2	2	1	0	939	1	4	0	16	61	0	0	100
random	1	1	62	94219	6	4	4	1	0	605	1	4	0	32	62	0	0	100
random	1	1	63	95578	4	1	1	1	0	755	1	4	0	8	63	0	0	100
random	1	1	64	96965	2	2	2	1	0	961	1	4	0	16	64	0	0	100
random	1	1	65	98497	4	3	3	1	0	584	1	4	0	24	65	0	0	100
random	1	1	66	99584	3	1	1	1	0	690	1	4	0	8	66	0	0	100
random	1	1	67	100640	1	3	3	1	0	861	1	4	0	24	67	0	0	100
random	1	1	68	102519	5	4	4	1	0	629	1	4	0	32	68	0	0	100
random	1	1	69	103586	2	2	2	1	0	976	1	4	0	16	69	0	0	100
random	1	1	70	105012	3	1	1	1	0	660	1	4	0	8	70	0	0	100
random	1	1	71	106015	5	4	4	1	0	601	1	4	0	32	71	0	0	100
random	1	1	72	107601	6	3	3	1	0	694	1	4	0	24	72	0	0	100
random	1	1	73	109098	2	1	1	2	0	1070	2	4	0	8	73	0	0	100
random	1	1	74	110876	5	3	3	1	0	747	1	4	0	24	74	0	0	100
random	1	1	75	112648	1	4	4	1	0	656	1	4	0	32	75	0	0	100
random	1	1	76	114070	6	2	2	1	0	924	1	4	0	16	76	0	0	100
random	1	1	77	115454	2	1	1	1	0	601	1	4	0	8	77	0	0	100
random	1	1	78	116663	4	4	4	1	0	670	1	4	0	32	78	0	0	100
random	1	1	79	118110	3	2	2	1	0	681	1	4	0	16	79	0	0	100
random	1	1	80	119628	4	3	3	1	0	688	1	4	0	24	80	0	0	100
random	1	1	81	121318	1	4	4	1	0	649	1	4	0	32	81	0	0	100
random	1	1	82	122459	5	1	1	1	0	649	1	4	0	8	82	0	0	100
random	1	1	83	123699	3	2	2	1	0	660	1	4	0	16	83	0	0	100
random	1	1	84	124806	6	3	3	1	0	541	1	4	0	24	84	0	0	100
random	1	1	85	126023	3	2	2	1	0	785	1	4	0	16	85	0	0	100
random	1	1	86	127168	1	3	3	1	0	593	1	4	0	24	86	0	0	100
random	1	1	87	128496	4	4	4	1	0	569	1	4	0	32	87	0	0	100
random	1	1	88	129712	2	1	1	1	0	542	1	4	0	8	88	0	0	100
random	1	1	89	130796	6	4	4	1	0	864	1	4	0	32	89	0	0	100
random	1	1	90	132681	3	3	3	1	0	1000	1	4	0	24	90	0	0	100
random	1	1	91	133969	5	4	4	1	0	657	1	4	0	32	91	0	0	100
random	1	1	92	135423	1	2	2	1	0	772	1	4	0	16	92	0	0	100
random	1	1	93	136838	5	1	1	1	0	616	1	4	0	8	93	0	0	100
random	1	1	94	138099	4	3	3	1	0	683	1	4	0	24	94	0	0	100
random	1	1	95	139132	6	1	1	1	0	791	1	4	0	8	95	0	0	100
random	1	1	96	140693	2	2	2	1	0	908	1	4	0	16	96	0	0	100
random	1	1	97	142581	4	3	3	1	0	884	1	4	0	24	97	0	0	100
random	1	1	98	144413	3	2	2	1	0	719	1	4	0	16	98	0	0	100
random	1	1	99	145900	6	3	3	1	0	808	1	4	0	24	99	0	0	100
random	1	1	100	147093	1	4	4	1	0	885	1	4	0	32	100	0	0	100
random	1	1	101	148942	4	1	1	1	0	663	1	4	0	8	101	0	0	100
random	1	1	102	150104	5	2	2	1	0	894	1	4	0	16	102	0	0	100
random	1	1	103	151659	2	4	4	1	0	564	1	4	0	32	103	0	0	100
random	1	1	104	152952	3	1	1	1	0	749	1	4	0	8	104	0	0	100
random	1	1	105	154404	1	3	3	1	0	848	1	4	0	24	105	0	0	100
random	1	1	106	156263	2	2	2	1	0	793	1	4	0	16	106	0	0	100
random	1	1	107	157836	5	4	4	1	0	718	1	4	0	32	107	0	0	100
random	1	1	108	159229	6	1	1	1	0	691	1	4	0	8	108	0	0	100
