type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	1871	6	1	1	1	0	1583	1	4	0	8	1	0	0	100
random	1	1	2	4085	4	4	4	1	0	1553	1	4	0	32	2	0	0	100
random	1	1	3	6122	2	2	2	1	0	1059	1	4	0	16	3	0	0	100
random	1	1	4	7503	3	3	3	1	0	768	1	4	0	24	4	0	0	100
random	1	1	5	8979	5	2	2	1	0	1234	1	4	0	16	5	0	0	100
random	1	1	6	10608	1	4	4	1	0	1109	1	4	0	32	6	0	0	100
random	1	1	7	12469	6	1	1	1	0	1126	1	4	0	8	7	0	0	100
random	1	1	8	14318	2	3	3	2	0	1975	2	4	0	24	8	0	0	100
random	1	1	9	16745	4	2	2	1	0	1057	1	4	0	16	9	0	0	100
random	1	1	10	18247	1	1	1	1	0	1169	1	4	0	8	10	0	0	100
random	1	1	11	19722	5	4	4	1	0	835	1	4	0	32	11	0	0	100
random	1	1	12	21412	3	3	3	1	0	1251	1	4	0	24	12	0	0	100
random	1	1	13	23225	5	2	2	1	0	982	1	4	0	16	13	0	0	100
random	1	1	14	24582	1	4	4	1	0	821	1	4	0	32	14	0	0	100
random	1	1	15	25879	3	1	1	1	0	846	1	4	0	8	15	0	0	100
random	1	1	16	27152	4	3	3	2	0	1448	2	4	0	24	16	0	0	100
random	1	1	17	29480	6	4	4	1	0	781	1	4	0	32	17	0	0	100
random	1	1	18	31242	2	1	1	1	0	1027	1	4	0	8	18	0	0	100
random	1	1	19	33102	5	3	3	1	0	1140	1	4	0	24	19	0	0	100
random	1	1	20	35263	2	2	2	1	0	697	1	4	0	16	20	0	0	100
random	1	1	21	36745	3	3	3	1	0	1338	1	4	0	24	21	0	0	100
random	1	1	22	38462	6	1	1	1	0	961	1	4	0	8	22	0	0	100
random	1	1	23	40376	4	2	2	1	0	944	1	4	0	16	23	0	0	100
random	1	1	24	41884	1	4	4	1	0	800	1	4	0	32	24	0	0	100
random	1	1	25	43559	4	3	3	1	0	1481	1	4	0	24	25	0	0	100
random	1	1	26	45397	2	1	1	1	0	1019	1	4	0	8	26	0	0	100
random	1	1	27	47153	5	2	2	1	0	1241	1	4	0	16	27	0	0	100
random	1	1	28	49434	6	4	4	1	0	745	1	4	0	32	28	0	0	100
random	1	1	29	51089	1	3	3	1	0	1035	1	4	0	24	29	0	0	100
random	1	1	30	53087	5	2	2	1	0	886	1	4	0	16	30	0	0	100
random	1	1	31	54390	2	1	1	1	0	726	1	4	0	8	31	0	0	100
random	1	1	32	55437	3	3	3	1	0	1306	1	4	0	24	32	0	0	100
random	1	1	33	57440	6	4	4	1	0	701	1	4	0	32	33	0	0	100
random	1	1	34	59053	4	2	2	1	0	689	1	4	0	16	34	0	0	100
random	1	1	35	60374	3	4	4	1	0	665	1	4	0	32	35	0	0	100
random	1	1	36	61539	1	1	1	1	0	871	1	4	0	8	36	0	0	100
random	1	1	37	63375	3	4	4	1	0	1098	1	4	0	32	37	0	0	100
random	1	1	38	65027	5	3	3	1	0	1164	1	4	0	24	38	0	0	100
