type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	16067	6	1	1	1	0	1323	1	4	0	8	1	0	0	100
random	1	1	2	17814	4	4	4	1	0	1546	1	4	0	32	2	0	0	100
random	1	1	3	20225	2	2	2	1	0	1908	1	4	0	16	3	0	0	100
random	1	1	4	22688	3	3	3	1	0	1299	1	4	0	24	4	0	0	100
random	1	1	5	24856	5	2	2	1	0	2335	1	4	0	16	5	0	0	100
random	1	1	6	27835	1	4	4	1	0	1385	1	4	0	32	6	0	0	100
random	1	1	7	29770	6	1	1	1	0	471	1	4	0	8	7	0	0	100
random	1	1	8	31028	2	3	3	1	0	1538	1	4	0	24	8	0	0	100
random	1	1	9	33279	4	2	2	1	0	978	1	4	0	16	9	0	0	100
random	1	1	10	34722	1	1	1	1	0	774	1	4	0	8	10	0	0	100
random	1	1	11	35922	5	4	4	1	0	763	1	4	0	32	11	0	0	100
random	1	1	12	37098	3	3	3	1	0	1449	1	4	0	24	12	0	0	100
random	1	1	13	39559	5	2	0	1	2	0	3	4	0	16	12	0	1	92
random	1	1	14	43076	1	4	4	1	0	884	1	4	0	32	13	0	1	93
random	1	1	15	44949	3	1	1	1	0	996	1	4	0	8	14	0	1	93
random	1	1	16	46784	4	3	3	1	0	1367	1	4	0	24	15	0	1	94
random	1	1	17	49075	6	4	4	1	0	918	1	4	0	32	16	0	1	94
random	1	1	18	50517	2	1	1	1	0	649	1	4	0	8	17	0	1	94
random	1	1	19	51600	5	3	3	1	0	1211	1	4	0	24	18	0	1	95
random	1	1	20	53442	2	2	2	1	0	1612	1	4	0	16	19	0	1	95
random	1	1	21	55391	3	3	3	1	0	1402	1	4	0	24	20	0	1	95
random	1	1	22	57729	6	1	1	1	0	831	1	4	0	8	21	0	1	95
random	1	1	23	59515	4	2	2	1	0	1571	1	4	0	16	22	0	1	96
random	1	1	24	61747	1	4	4	1	0	797	1	4	0	32	23	0	1	96
random	1	1	25	63351	4	3	3	1	0	1689	1	4	0	24	24	0	1	96
random	1	1	26	65990	2	1	1	1	0	897	1	4	0	8	25	0	1	96
random	1	1	27	67772	5	2	2	1	0	1438	1	4	0	16	26	0	1	96
random	1	1	28	69588	6	4	4	2	0	1569	2	4	0	32	27	0	1	96
random	1	1	29	71671	1	3	3	1	0	1752	1	4	0	24	28	0	1	97
random	1	1	30	73808	5	2	2	1	0	1438	1	4	0	16	29	0	1	97
random	1	1	31	75738	2	1	1	1	0	820	1	4	0	8	30	0	1	97
random	1	1	32	77517	3	3	3	1	0	1369	1	4	0	24	31	0	1	97
random	1	1	33	79889	6	4	4	1	0	1028	1	4	0	32	32	0	1	97
random	1	1	34	81299	4	2	2	1	0	1585	1	4	0	16	33	0	1	97
random	1	1	35	83667	3	4	4	1	0	1044	1	4	0	32	34	0	1	97
random	1	1	36	85332	1	1	1	1	0	470	1	4	0	8	35	0	1	97
random	1	1	37	86910	3	4	4	1	0	787	1	4	0	32	36	0	1	97
random	1	1	38	88658	5	3	3	1	0	1577	1	4	0	24	37	0	1	97
random	1	1	39	90876	6	1	1	1	0	1091	1	4	0	8	38	0	1	97
random	1	1	40	92415	1	2	2	1	0	2010	1	4	0	16	39	0	1	98
random	1	1	41	94839	2	3	3	1	0	1027	1	4	0	24	40	0	1	98
random	1	1	42	96464	4	4	4	1	0	550	1	4	0	32	41	0	1	98
random	1	1	43	97909	1	2	2	1	0	1473	1	4	0	16	42	0	1	98
random	1	1	44	99757	6	3	3	1	0	1651	1	4	0	24	43	0	1	98
random	1	1	45	102239	3	1	1	1	0	858	1	4	0	8	44	0	1	98
random	1	1	46	103650	4	4	4	1	0	614	1	4	0	32	45	0	1	98
random	1	1	47	104971	2	2	2	1	0	1102	1	4	0	16	46	0	1	98
random	1	1	48	106933	5	1	1	1	0	715	1	4	0	8	47	0	1	98
random	1	1	49	108897	2	3	3	1	0	1584	1	4	0	24	48	0	1	98
random	1	1	50	111349	3	1	1	1	0	976	1	4	0	8	49	0	1	98
random	1	1	51	113228	1	4	4	1	0	752	1	4	0	32	50	0	1	98
random	1	1	52	114524	5	3	3	1	0	1474	1	4	0	24	51	0	1	98
random	1	1	53	116445	3	2	2	1	0	1240	1	4	0	16	52	0	1	98
random	1	1	54	117987	6	4	4	1	0	879	1	4	0	32	53	0	1	98
random	1	1	55	119523	4	2	2	1	0	1157	1	4	0	16	54	0	1	98
random	1	1	56	121569	1	1	1	1	0	727	1	4	0	8	55	0	1	98
random	1	1	57	122732	5	4	4	1	0	726	1	4	0	32	56	0	1	98
random	1	1	58	123923	2	1	1	1	0	1219	1	4	0	8	57	0	1	98
random	1	1	59	126102	6	2	2	1	0	1407	1	4	0	16	58	0	1	98
random	1	1	60	128313	4	3	3	1	0	1649	1	4	0	24	59	0	1	98
random	1	1	61	130700	1	2	2	1	0	1260	1	4	0	16	60	0	1	98
random	1	1	62	132775	6	4	4	1	0	796	1	4	0	32	61	0	1	98
random	1	1	63	134391	4	1	1	1	0	680	1	4	0	8	62	0	1	98
random	1	1	64	135959	2	2	2	1	0	1358	1	4	0	16	63	0	1	98
random	1	1	65	137883	4	3	3	1	0	1556	1	4	0	24	64	0	1	98
random	1	1	66	139951	3	1	1	1	0	877	1	4	0	8	65	0	1	98
random	1	1	67	141404	1	3	3	1	0	1967	1	4	0	24	66	0	1	99
random	1	1	68	143683	5	4	4	1	0	1030	1	4	0	32	67	0	1	99
random	1	1	69	145155	2	2	2	1	0	1144	1	4	0	16	68	0	1	99
random	1	1	70	146771	3	1	1	1	0	891	1	4	0	8	69	0	1	99
random	1	1	71	148329	5	4	4	1	0	745	1	4	0	32	70	0	1	99
random	1	1	72	149461	6	3	3	1	0	1505	1	4	0	24	71	0	1	99
random	1	1	73	151668	2	1	1	1	0	1084	1	4	0	8	72	0	1	99
random	1	1	74	153596	5	3	3	1	0	1435	1	4	0	24	73	0	1	99
random	1	1	75	155376	1	4	4	1	0	975	1	4	0	32	74	0	1	99
random	1	1	76	156905	6	2	2	1	0	1134	1	4	0	16	75	0	1	99
random	1	1	77	158648	2	1	1	1	0	733	1	4	0	8	76	0	1	99
random	1	1	78	159937	4	4	4	1	0	598	1	4	0	32	77	0	1	99
random	1	1	79	160938	3	2	2	1	0	939	1	4	0	16	78	0	1	99
random	1	1	80	162591	4	3	3	1	0	1430	1	4	0	24	79	0	1	99
random	1	1	81	164753	1	4	4	1	0	698	1	4	0	32	80	0	1	99
random	1	1	82	166405	5	1	1	1	0	764	1	4	0	8	81	0	1	99
random	1	1	83	168151	3	2	2	1	0	1434	1	4	0	16	82	0	1	99
random	1	1	84	169989	6	3	3	1	0	1116	1	4	0	24	83	0	1	99
random	1	1	85	172052	3	2	2	1	0	1285	1	4	0	16	84	0	1	99
random	1	1	86	173776	1	3	3	1	0	1284	1	4	0	24	85	0	1	99
random	1	1	87	175464	4	4	4	1	0	836	1	4	0	32	86	0	1	99
random	1	1	88	176639	2	1	1	1	0	547	1	4	0	8	87	0	1	99
random	1	1	89	177529	6	4	4	1	0	972	1	4	0	32	88	0	1	99
random	1	1	90	178962	3	3	3	1	0	1296	1	4	0	24	89	0	1	99
random	1	1	91	180982	5	4	4	1	0	883	1	4	0	32	90	0	1	99
random	1	1	92	182399	1	2	2	1	0	959	1	4	0	16	91	0	1	99
random	1	1	93	184355	5	1	1	1	0	836	1	4	0	8	92	0	1	99
random	1	1	94	185590	4	3	3	1	0	1335	1	4	0	24	93	0	1	99
random	1	1	95	187492	6	1	1	1	0	1223	1	4	0	8	94	0	1	99
random	1	1	96	189222	2	2	2	1	0	1286	1	4	0	16	95	0	1	99
random	1	1	97	191566	4	3	3	1	0	1490	1	4	0	24	96	0	1	99
random	1	1	98	194023	3	2	2	1	0	1050	1	4	0	16	97	0	1	99
random	1	1	99	195502	6	3	3	1	0	1292	1	4	0	24	98	0	1	99
random	1	1	100	197307	1	4	4	1	0	815	1	4	0	32	99	0	1	99
random	1	1	101	199096	4	1	1	1	0	420	1	4	0	8	100	0	1	99
random	1	1	102	200164	5	2	2	1	0	1174	1	4	0	16	101	0	1	99
