type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	314868	6	1	1	1	0	1402	1	4	0	8	1	0	0	100
random	1	1	2	316842	4	4	4	1	0	879	1	4	0	32	2	0	0	100
random	1	1	3	318676	2	2	2	1	0	1058	1	4	0	16	3	0	0	100
random	1	1	4	320262	3	3	3	1	0	678	1	4	0	24	4	0	0	100
random	1	1	5	321437	5	2	2	2	0	1372	2	4	0	16	5	0	0	100
random	1	1	6	323641	1	4	4	1	0	1071	1	4	0	32	6	0	0	100
random	1	1	7	325385	6	1	1	1	0	781	1	4	0	8	7	0	0	100
random	1	1	8	326601	2	3	3	1	0	1185	1	4	0	24	8	0	0	100
random	1	1	9	328074	4	2	2	1	0	795	1	4	0	16	9	0	0	100
random	1	1	10	329315	1	1	1	1	0	959	1	4	0	8	10	0	0	100
random	1	1	11	331067	5	4	4	1	0	796	1	4	0	32	11	0	0	100
random	1	1	12	332634	3	3	3	1	0	1050	1	4	0	24	12	0	0	100
random	1	1	13	334333	5	2	2	1	0	530	1	4	0	16	13	0	0	100
random	1	1	14	335602	1	4	4	1	0	884	1	4	0	32	14	0	0	100
random	1	1	15	336867	3	1	1	1	0	751	1	4	0	8	15	0	0	100
random	1	1	16	338480	4	3	3	1	0	1146	1	4	0	24	16	0	0	100
random	1	1	17	340486	6	4	4	1	0	821	1	4	0	32	17	0	0	100
random	1	1	18	342028	2	1	1	1	0	1116	1	4	0	8	18	0	0	100
random	1	1	19	343783	5	3	3	2	0	1194	2	4	0	24	19	0	0	100
random	1	1	20	345930	2	2	2	1	0	903	1	4	0	16	20	0	0	100
random	1	1	21	347493	3	3	3	1	0	853	1	4	0	24	21	0	0	100
random	1	1	22	349209	6	1	1	1	0	764	1	4	0	8	22	0	0	100
random	1	1	23	350764	4	2	2	1	0	1026	1	4	0	16	23	0	0	100
random	1	1	24	352444	1	4	4	1	0	739	1	4	0	32	24	0	0	100
random	1	1	25	353915	4	3	3	1	0	1236	1	4	0	24	25	0	0	100
random	1	1	26	355672	2	1	0	1	2	0	3	4	0	8	25	0	1	96
random	1	1	27	358522	5	2	2	1	0	890	1	4	0	16	26	0	1	96
random	1	1	28	359832	6	4	4	1	0	770	1	4	0	32	27	0	1	96
random	1	1	29	361621	1	3	3	1	0	830	1	4	0	24	28	0	1	97
random	1	1	30	363148	5	2	2	1	0	702	1	4	0	16	29	0	1	97
random	1	1	31	364188	2	1	1	1	0	1402	1	4	0	8	30	0	1	97
random	1	1	32	366164	3	3	3	2	0	1070	2	4	0	24	31	0	1	97
random	1	1	33	367952	6	4	4	1	0	762	1	4	0	32	32	0	1	97
random	1	1	34	369421	4	2	2	1	0	724	1	4	0	16	33	0	1	97
random	1	1	35	370584	3	4	4	1	0	819	1	4	0	32	34	0	1	97
random	1	1	36	371954	1	1	1	2	0	1849	2	4	0	8	35	0	1	97
random	1	1	37	375068	3	4	4	1	0	748	1	4	0	32	36	0	1	97
random	1	1	38	376677	5	3	3	1	0	1169	1	4	0	24	37	0	1	97
random	1	1	39	378559	6	1	1	1	0	1009	1	4	0	8	38	0	1	97
random	1	1	40	380166	1	2	2	1	0	901	1	4	0	16	39	0	1	98
random	1	1	41	381441	2	3	3	1	0	767	1	4	0	24	40	0	1	98
random	1	1	42	382625	4	4	4	1	0	709	1	4	0	32	41	0	1	98
random	1	1	43	384065	1	2	2	1	0	952	1	4	0	16	42	0	1	98
random	1	1	44	385356	6	3	3	1	0	825	1	4	0	24	43	0	1	98
random	1	1	45	387195	3	1	1	2	0	923	2	4	0	8	44	0	1	98
random	1	1	46	388673	4	4	4	1	0	716	1	4	0	32	45	0	1	98
random	1	1	47	390005	2	2	2	1	0	828	1	4	0	16	46	0	1	98
random	1	1	48	391531	5	1	1	1	0	1011	1	4	0	8	47	0	1	98
random	1	1	49	393463	2	3	3	1	0	1321	1	4	0	24	48	0	1	98
random	1	1	50	395541	3	1	1	1	0	1050	1	4	0	8	49	0	1	98
random	1	1	51	397058	1	4	4	1	0	713	1	4	0	32	50	0	1	98
random	1	1	52	398648	5	3	3	1	0	1046	1	4	0	24	51	0	1	98
random	1	1	53	400608	3	2	2	1	0	715	1	4	0	16	52	0	1	98
