type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	3598	6	1	1	1	0	2016	1	4	0	8	1	0	0	100
random	1	1	2	6409	4	4	0	1	2	0	3	4	0	32	1	0	1	50
random	1	1	3	9464	2	2	2	1	0	1551	1	4	0	16	2	0	1	67
random	1	1	4	11344	3	3	3	1	0	1688	1	4	0	24	3	0	1	75
random	1	1	5	13950	5	2	2	1	0	1922	1	4	0	16	4	0	1	80
random	1	1	6	16204	1	4	4	1	0	1786	1	4	0	32	5	0	1	83
random	1	1	7	18859	6	1	1	1	0	1562	1	4	0	8	6	0	1	86
random	1	1	8	21191	2	3	3	1	0	1671	1	4	0	24	7	0	1	88
random	1	1	9	23604	4	2	2	1	0	2017	1	4	0	16	8	0	1	89
random	1	1	10	26415	1	1	1	1	0	1258	1	4	0	8	9	0	1	90
random	1	1	11	28411	5	4	4	1	0	1277	1	4	0	32	10	0	1	91
random	1	1	12	30099	3	3	3	1	0	1686	1	4	0	24	11	0	1	92
random	1	1	13	33072	5	2	2	1	0	1928	1	4	0	16	12	0	1	92
random	1	1	14	35888	1	4	4	1	0	1073	1	4	0	32	13	0	1	93
random	1	1	15	37958	3	1	1	1	0	1129	1	4	0	8	14	0	1	93
random	1	1	16	39978	4	3	3	1	0	1187	1	4	0	24	15	0	1	94
random	1	1	17	41552	6	4	4	1	0	1217	1	4	0	32	16	0	1	94
random	1	1	18	43372	2	1	1	1	0	1196	1	4	0	8	17	0	1	94
random	1	1	19	44961	5	3	0	1	2	0	3	4	0	24	17	0	2	89
random	1	1	20	47795	2	2	2	1	0	1968	1	4	0	16	18	0	2	90
random	1	1	21	50725	3	3	3	1	0	1260	1	4	0	24	19	0	2	90
random	1	1	22	52982	6	1	1	1	0	1149	1	4	0	8	20	0	2	91
random	1	1	23	54814	4	2	2	1	0	1367	1	4	0	16	21	0	2	91
random	1	1	24	56558	1	4	4	1	0	1093	1	4	0	32	22	0	2	92
random	1	1	25	58836	4	3	3	1	0	1764	1	4	0	24	23	0	2	92
random	1	1	26	61319	2	1	1	1	0	1796	1	4	0	8	24	0	2	92
random	1	1	27	63935	5	2	2	1	0	1293	1	4	0	16	25	0	2	93
random	1	1	28	65706	6	4	4	1	0	1145	1	4	0	32	26	0	2	93
random	1	1	29	67738	1	3	3	1	0	1812	1	4	0	24	27	0	2	93
random	1	1	30	70171	5	2	0	1	2	0	3	4	0	16	27	0	3	90
random	1	1	31	73082	2	1	0	1	2	0	3	4	0	8	27	0	4	87
random	1	1	32	75900	3	3	3	1	0	2178	1	4	0	24	28	0	4	88
random	1	1	33	78939	6	4	4	1	0	1017	1	4	0	32	29	0	4	88
random	1	1	34	80691	4	2	2	1	0	1399	1	4	0	16	30	0	4	88
random	1	1	35	82918	3	4	4	1	0	1033	1	4	0	32	31	0	4	89
random	1	1	36	84785	1	1	0	1	2	0	3	4	0	8	31	0	5	86
random	1	1	37	88075	3	4	4	1	0	1414	1	4	0	32	32	0	5	86
random	1	1	38	90152	5	3	3	1	0	2030	1	4	0	24	33	0	5	87
random	1	1	39	92691	6	1	1	1	0	1163	1	4	0	8	34	0	5	87
random	1	1	40	94600	1	2	2	1	0	1202	1	4	0	16	35	0	5	88
random	1	1	41	96560	2	3	3	1	0	1598	1	4	0	24	36	0	5	88
random	1	1	42	98578	4	4	4	1	0	1394	1	4	0	32	37	0	5	88
random	1	1	43	100694	1	2	2	1	0	1864	1	4	0	16	38	0	5	88
random	1	1	44	103400	6	3	3	1	0	1973	1	4	0	24	39	0	5	89
random	1	1	45	106252	3	1	1	1	0	1180	1	4	0	8	40	0	5	89
random	1	1	46	108207	4	4	4	1	0	1225	1	4	0	32	41	0	5	89
random	1	1	47	109921	2	2	2	1	0	2137	1	4	0	16	42	0	5	89
random	1	1	48	112992	5	1	1	1	0	1255	1	4	0	8	43	0	5	90
random	1	1	49	115208	2	3	3	1	0	1689	1	4	0	24	44	0	5	90
random	1	1	50	117365	3	1	1	1	0	1037	1	4	0	8	45	0	5	90
random	1	1	51	119021	1	4	4	1	0	1135	1	4	0	32	46	0	5	90
random	1	1	52	120554	5	3	0	1	2	0	3	4	0	24	46	0	6	88
random	1	1	53	123510	3	2	2	2	0	2313	2	4	0	16	47	0	6	89
random	1	1	54	126297	6	4	4	1	0	1484	1	4	0	32	48	0	6	89
random	1	1	55	128092	4	2	2	1	0	2055	1	4	0	16	49	0	6	89
random	1	1	56	130661	1	1	1	1	0	1226	1	4	0	8	50	0	6	89
random	1	1	57	132374	5	4	4	1	0	1122	1	4	0	32	51	0	6	89
random	1	1	58	134424	2	1	1	1	0	1459	1	4	0	8	52	0	6	90
random	1	1	59	136518	6	2	2	1	0	1586	1	4	0	16	53	0	6	90
random	1	1	60	138988	4	3	3	1	0	1098	1	4	0	24	54	0	6	90
random	1	1	61	140904	1	2	2	1	0	1896	1	4	0	16	55	0	6	90
random	1	1	62	143843	6	4	4	1	0	1316	1	4	0	32	56	0	6	90
random	1	1	63	146082	4	1	1	1	0	1317	1	4	0	8	57	0	6	90
random	1	1	64	147808	2	2	2	1	0	1748	1	4	0	16	58	0	6	91
random	1	1	65	149913	4	3	3	1	0	1531	1	4	0	24	59	0	6	91
random	1	1	66	151887	3	1	1	1	0	1223	1	4	0	8	60	0	6	91
random	1	1	67	153872	1	3	3	1	0	1611	1	4	0	24	61	0	6	91
random	1	1	68	156258	5	4	4	1	0	974	1	4	0	32	62	0	6	91
random	1	1	69	157969	2	2	2	1	0	1270	1	4	0	16	63	0	6	91
random	1	1	70	159533	3	1	1	1	0	1083	1	4	0	8	64	0	6	91
random	1	1	71	161617	5	4	4	1	0	964	1	4	0	32	65	0	6	92
random	1	1	72	163441	6	3	3	1	0	1430	1	4	0	24	66	0	6	92
random	1	1	73	165832	2	1	1	1	0	1152	1	4	0	8	67	0	6	92
random	1	1	74	167840	5	3	3	1	0	1300	1	4	0	24	68	0	6	92
random	1	1	75	169976	1	4	4	1	0	1169	1	4	0	32	69	0	6	92
random	1	1	76	171691	6	2	2	1	0	1201	1	4	0	16	70	0	6	92
random	1	1	77	173287	2	1	1	1	0	1197	1	4	0	8	71	0	6	92
random	1	1	78	174884	4	4	4	1	0	1066	1	4	0	32	72	0	6	92
random	1	1	79	176486	3	2	2	1	0	1126	1	4	0	16	73	0	6	92
random	1	1	80	178171	4	3	3	1	0	1694	1	4	0	24	74	0	6	93
random	1	1	81	180207	1	4	4	1	0	992	1	4	0	32	75	0	6	93
random	1	1	82	182079	5	1	1	1	0	1225	1	4	0	8	76	0	6	93
