type;block;sequ.;trial;time;Pos.;Color;Button;NumRsp;Resp_1;RT_1;R_Code;Resp_2;RT_2;Trigg.;n_hit;n_inc;n_miss;score_%
random;0;3;11;137395;10;0;-1;1;0;2500;14;0;700;0
random;0;4;0;140211;8;3;-1;1;0;2500;14;0;500;0
random;0;4;1;142728;12;2;-1;1;0;2500;14;0;600;0
random;0;4;2;145243;9;1;-1;1;0;2500;14;0;900;0
random;0;4;3;147760;12;0;-1;1;0;2500;14;0;1000;0
random;0;4;4;150275;11;3;-1;1;0;2500;14;0;650;0
random;0;4;5;152787;7;1;-1;1;0;2500;14;0;550;0
random;0;4;6;155304;10;3;-1;1;0;2500;14;0;800;0
random;0;4;7;157814;9;0;-1;1;0;2500;14;0;700;0
random;0;4;8;160330;11;2;-1;1;0;2500;14;0;1000;0
random;0;4;9;162848;8;1;-1;1;0;2500;14;0;300;0
random;0;4;10;165367;7;0;-1;1;0;2500;14;0;400;0
random;0;4;11;167884;10;2;-1;1;0;2500;14;0;750;0
random;0;5;0;170711;9;0;-1;1;0;2500;14;0;1000;0
random;0;5;1;173226;11;2;-1;1;0;2500;14;0;400;0
random;0;5;2;175741;7;3;-1;1;0;2500;14;0;750;0
random;0;5;3;178253;11;1;-1;1;0;2500;14;0;900;0
random;0;5;4;180770;8;2;-1;1;0;2500;14;0;300;0
random;0;5;5;183281;7;3;-1;1;0;2500;14;0;650;0
random;0;5;6;185791;10;0;-1;1;0;2500;14;0;550;0
random;0;5;7;188310;12;2;-1;1;0;2500;14;0;800;0
random;0;5;8;190823;10;1;-1;1;0;2500;14;0;500;0
random;0;5;9;193334;9;0;-1;1;0;2500;14;0;1000;0
random;0;5;10;195845;8;3;-1;1;0;2500;14;0;700;0
random;0;5;11;198357;12;1;-1;1;0;2500;14;0;600;0
random;0;6;0;201174;12;0;-1;1;0;2500;14;0;1000;0
random;0;6;1;203687;9;2;-1;1;0;2500;14;0;650;0
random;0;6;2;206200;12;1;-1;1;0;2500;14;0;900;0
random;0;6;3;208709;11;2;-1;1;0;2500;14;0;600;0
random;0;6;4;211228;9;0;-1;1;0;2500;14;0;400;0
random;0;6;5;213737;11;3;-1;1;0;2500;14;0;300;0
random;0;6;6;216244;8;1;-1;1;0;2500;14;0;700;0
random;0;6;7;218752;7;3;-1;1;0;2500;14;0;750;0
random;0;6;8;221260;10;1;-1;1;0;2500;14;0;500;0
random;0;6;9;223772;8;2;-1;1;0;2500;14;0;1000;0
random;0;6;10;226281;7;0;-1;1;0;2500;14;0;800;0
random;0;6;11;228797;10;3;-1;1;0;2500;14;0;550;0
random;0;7;0;231605;11;0;-1;1;0;2500;14;0;500;0
random;0;7;1;234113;7;1;-1;1;0;2500;14;0;650;0
random;0;7;2;236626;9;3;-1;1;0;2500;14;0;400;0
random;0;7;3;239145;10;2;-1;1;0;2500;14;0;750;0
random;0;7;4;241658;12;3;-1;1;0;2500;14;0;550;0
random;0;7;5;244170;11;1;-1;1;0;2500;14;0;700;0
random;0;7;6;246683;8;0;-1;1;0;2500;14;0;900;0
random;0;7;7;249197;7;2;-1;1;0;2500;14;0;1000;0
random;0;7;8;251711;10;3;-1;1;0;2500;14;0;300;0
random;0;7;9;254228;12;0;-1;1;0;2500;14;0;800;0
random;0;7;10;256741;9;2;-1;1;0;2500;14;0;600;0
random;0;7;11;259251;8;1;-1;1;0;2500;14;0;1000;0
random;0;8;0;262062;11;2;-1;1;0;2500;14;0;500;0
random;0;8;1;264570;10;0;-1;1;0;2500;14;0;550;0
random;0;8;2;267074;7;1;-1;1;0;2500;14;0;650;0
random;0;8;3;269583;9;3;-1;1;0;2500;14;0;600;0
random;0;8;4;272090;12;2;-1;1;0;2500;14;0;1000;0
random;0;8;5;274604;11;0;-1;1;0;2500;14;0;700;0
random;0;8;6;277114;8;1;-1;1;0;2500;14;0;400;0
random;0;8;7;279625;10;2;-1;1;0;2500;14;0;1000;0
random;0;8;8;282133;12;3;-1;1;0;2500;14;0;800;0
random;0;8;9;284636;9;0;-1;1;0;2500;14;0;750;0
random;0;8;10;287144;7;1;-1;1;0;2500;14;0;900;0
random;0;8;11;289655;8;3;-1;1;0;2500;14;0;300;0
random;0;9;0;292471;11;1;-1;1;0;2500;14;0;1000;0
random;0;9;1;294983;8;3;-1;1;0;2500;14;0;800;0
random;0;9;2;297492;12;3;-1;1;0;2500;14;0;550;0
random;0;9;3;299995;9;2;-1;1;0;2500;14;0;400;0
random;0;9;4;302509;10;0;-1;1;0;2500;14;0;700;0
random;0;9;5;305027;12;3;-1;1;0;2500;14;0;600;0
random;0;9;6;307530;9;1;-1;1;0;2500;14;0;500;0
random;0;9;7;310048;10;0;-1;1;0;2500;14;0;300;0
random;0;9;8;312562;11;2;-1;1;0;2500;14;0;650;0
random;0;9;9;315079;7;0;-1;1;0;2500;14;0;1000;0
random;0;9;10;317588;8;1;-1;1;0;2500;14;0;900;0
random;0;9;11;320099;7;2;-1;1;0;2500;14;0;750;0
fixed;1;0;0;322928;6;2;-1;1;0;2500;14;0;1000;0
fixed;1;0;1;325443;9;1;-1;1;0;2500;14;0;500;0
fixed;1;0;2;327960;8;0;-1;1;0;2500;14;0;650;0
fixed;1;0;3;330474;11;2;-1;1;0;2500;14;0;900;0
fixed;1;0;4;332992;7;3;-1;1;0;2500;14;0;1000;0
fixed;1;0;5;335510;9;1;-1;1;0;2500;14;0;400;0
fixed;1;0;6;338025;10;2;-1;1;0;2500;14;0;550;0
fixed;1;0;7;340542;8;0;-1;1;0;2500;14;0;800;0
fixed;1;0;8;343058;7;3;-1;1;0;2500;14;0;600;0
fixed;1;0;9;345562;6;1;-1;1;0;2500;14;0;750;0
fixed;1;0;10;348077;11;0;-1;1;0;2500;14;0;300;0
fixed;1;0;11;350592;10;3;-1;1;0;2500;14;0;700;0
fixed;1;1;0;353407;6;2;-1;1;0;2500;14;0;1000;0
fixed;1;1;1;355924;9;1;-1;1;0;2500;14;0;500;0
fixed;1;1;2;358439;8;0;-1;1;0;2500;14;0;650;0
fixed;1;1;3;360947;11;2;-1;1;0;2500;14;0;900;0
fixed;1;1;4;363455;7;3;-1;1;0;2500;14;0;1000;0
fixed;1;1;5;365973;9;1;-1;1;0;2500;14;0;400;0
fixed;1;1;6;368482;10;2;-1;1;0;2500;14;0;550;0
fixed;1;1;7;370997;8;0;-1;1;0;2500;14;0;800;0
fixed;1;1;8;373509;7;3;-1;1;0;2500;14;0;600;0
fixed;1;1;9;376021;6;1;-1;1;0;2500;14;0;750;0
fixed;1;1;10;378540;11;0;-1;1;0;2500;14;0;300;0
fixed;1;1;11;381052;10;3;-1;1;0;2500;14;0;700;0
fixed;1;2;0;383883;6;2;-1;1;0;2500;14;0;1000;0
fixed;1;2;1;386397;9;1;-1;1;0;2500;14;0;500;0
fixed;1;2;2;388912;8;0;-1;1;0;2500;14;0;650;0
fixed;1;2;3;391419;11;2;-1;1;0;2500;14;0;900;0
fixed;1;2;4;393937;7;3;-1;1;0;2500;14;0;1000;0
fixed;1;2;5;396441;9;1;-1;1;0;2500;14;0;400;0
fixed;1;2;6;398948;10;2;-1;1;0;2500;14;0;550;0
fixed;1;2;7;401456;8;0;-1;1;0;2500;14;0;800;0
fixed;1;2;8;403975;7;3;-1;1;0;2500;14;0;600;0
fixed;1;2;9;406481;6;1;-1;1;0;2500;14;0;750;0
fixed;1;2;10;408990;11;0;-1;1;0;2500;14;0;300;0
fixed;1;2;11;411504;10;3;-1;1;0;2500;14;0;700;0
fixed;1;3;0;414310;6;2;-1;1;0;2500;14;0;1000;0
fixed;1;3;1;416822;9;1;-1;1;0;2500;14;0;500;0
fixed;1;3;2;419334;8;0;-1;1;0;2500;14;0;650;0
fixed;1;3;3;421847;11;2;-1;1;0;2500;14;0;900;0
fixed;1;3;4;424362;7;3;-1;1;0;2500;14;0;1000;0
fixed;1;3;5;426878;9;1;-1;1;0;2500;14;0;400;0
fixed;1;3;6;429396;10;2;-1;1;0;2500;14;0;550;0
fixed;1;3;7;431909;8;0;-1;1;0;2500;14;0;800;0
fixed;1;3;8;434426;7;3;-1;1;0;2500;14;0;600;0
fixed;1;3;9;436942;6;1;-1;1;0;2500;14;0;750;0
fixed;1;3;10;439458;11;0;-1;1;0;2500;14;0;300;0
fixed;1;3;11;441974;10;3;-1;1;0;2500;14;0;700;0
fixed;1;4;0;444791;6;2;-1;1;0;2500;14;0;1000;0
fixed;1;4;1;447298;9;1;-1;1;0;2500;14;0;500;0
fixed;1;4;2;449804;8;0;-1;1;0;2500;14;0;650;0
fixed;1;4;3;452317;11;2;-1;1;0;2500;14;0;900;0
fixed;1;4;4;454830;7;3;-1;1;0;2500;14;0;1000;0
fixed;1;4;5;457342;9;1;-1;1;0;2500;14;0;400;0
fixed;1;4;6;459856;10;2;-1;1;0;2500;14;0;550;0
fixed;1;4;7;462369;8;0;-1;1;0;2500;14;0;800;0
fixed;1;4;8;464885;7;3;-1;1;0;2500;14;0;600;0
fixed;1;4;9;467393;6;1;-1;1;0;2500;14;0;750;0
fixed;1;4;10;469905;11;0;-1;1;0;2500;14;0;300;0
fixed;1;4;11;472414;10;3;-1;1;0;2500;14;0;700;0
fixed;1;5;0;475232;6;2;-1;1;0;2500;14;0;1000;0
fixed;1;5;1;477744;9;1;-1;1;0;2500;14;0;500;0
fixed;1;5;2;480255;8;0;-1;1;0;2500;14;0;650;0
fixed;1;5;3;482771;11;2;-1;1;0;2500;14;0;900;0
fixed;1;5;4;485289;7;3;-1;1;0;2500;14;0;1000;0
fixed;1;5;5;487804;9;1;-1;1;0;2500;14;0;400;0
fixed;1;5;6;490319;10;2;-1;1;0;2500;14;0;550;0
fixed;1;5;7;492832;8;0;-1;1;0;2500;14;0;800;0
fixed;1;5;8;495346;7;3;-1;1;0;2500;14;0;600;0
fixed;1;5;9;497862;6;1;-1;1;0;2500;14;0;750;0
fixed;1;5;10;500377;11;0;-1;1;0;2500;14;0;300;0
fixed;1;5;11;502895;10;3;-1;1;0;2500;14;0;700;0
fixed;1;6;0;505708;6;2;-1;1;0;2500;14;0;1000;0
fixed;1;6;1;508216;9;1;-1;1;0;2500;14;0;500;0
fixed;1;6;2;510733;8;0;-1;1;0;2500;14;0;650;0
fixed;1;6;3;513250;11;2;-1;1;0;2500;14;0;900;0
fixed;1;6;4;515767;7;3;-1;1;0;2500;14;0;1000;0
fixed;1;6;5;518277;9;1;-1;1;0;2500;14;0;400;0
fixed;1;6;6;520794;10;2;-1;1;0;2500;14;0;550;0
fixed;1;6;7;523308;8;0;-1;1;0;2500;14;0;800;0
fixed;1;6;8;525824;7;3;-1;1;0;2500;14;0;600;0
fixed;1;6;9;528340;6;1;-1;1;0;2500;14;0;750;0
fixed;1;6;10;530851;11;0;-1;1;0;2500;14;0;300;0
fixed;1;6;11;533366;10;3;-1;1;0;2500;14;0;700;0
fixed;1;7;0;536180;6;2;-1;1;0;2500;14;0;1000;0
fixed;1;7;1;538694;9;1;-1;1;0;2500;14;0;500;0
fixed;1;7;2;541208;8;0;-1;1;0;2500;14;0;650;0
fixed;1;7;3;543714;11;2;-1;1;0;2500;14;0;900;0
fixed;1;7;4;546223;7;3;-1;1;0;2500;14;0;1000;0
fixed;1;7;5;548736;9;1;-1;1;0;2500;14;0;400;0
fixed;1;7;6;551250;10;2;-1;1;0;2500;14;0;550;0
fixed;1;7;7;553764;8;0;-1;1;0;2500;14;0;800;0
fixed;1;7;8;556277;7;3;-1;1;0;2500;14;0;600;0
fixed;1;7;9;558793;6;1;-1;1;0;2500;14;0;750;0
fixed;1;7;10;561305;11;0;-1;1;0;2500;14;0;300;0
fixed;1;7;11;563809;10;3;-1;1;0;2500;14;0;700;0
fixed;1;8;0;566630;6;2;-1;1;0;2500;14;0;1000;0
fixed;1;8;1;569142;9;1;-1;1;0;2500;14;0;500;0
fixed;1;8;2;571657;8;0;-1;1;0;2500;14;0;650;0
fixed;1;8;3;574166;11;2;-1;1;0;2500;14;0;900;0
fixed;1;8;4;576683;7;3;-1;1;0;2500;14;0;1000;0
fixed;1;8;5;579200;9;1;-1;1;0;2500;14;0;400;0
fixed;1;8;6;581716;10;2;-1;1;0;2500;14;0;550;0
fixed;1;8;7;584230;8;0;-1;1;0;2500;14;0;800;0
fixed;1;8;8;586746;7;3;-1;1;0;2500;14;0;600;0
fixed;1;8;9;589257;6;1;-1;1;0;2500;14;0;750;0
fixed;1;8;10;591768;11;0;-1;1;0;2500;14;0;300;0
fixed;1;8;11;594275;10;3;-1;1;0;2500;14;0;700;0
fixed;1;9;0;597092;6;2;-1;1;0;2500;14;0;1000;0
fixed;1;9;1;599607;9;1;-1;1;0;2500;14;0;500;0
fixed;1;9;2;602120;8;0;-1;1;0;2500;14;0;650;0
fixed;1;9;3;604632;11;2;-1;1;0;2500;14;0;900;0
fixed;1;9;4;607145;7;3;-1;1;0;2500;14;0;1000;0
fixed;1;9;5;609650;9;1;-1;1;0;2500;14;0;400;0
fixed;1;9;6;612163;10;2;-1;1;0;2500;14;0;550;0
fixed;1;9;7;614673;8;0;-1;1;0;2500;14;0;800;0
fixed;1;9;8;617181;7;3;-1;1;0;2500;14;0;600;0
fixed;1;9;9;619685;6;1;-1;1;0;2500;14;0;750;0
fixed;1;9;10;622195;11;0;-1;1;0;2500;14;0;300;0
fixed;1;9;11;624705;10;3;-1;1;0;2500;14;0;700;0
fixed;2;0;0;627531;5;2;-1;1;0;2500;14;0;1000;0
fixed;2;0;1;630045;8;1;-1;1;0;2500;14;0;500;0
fixed;2;0;2;632552;7;0;-1;1;0;2500;14;0;650;0
fixed;2;0;3;635071;10;2;-1;1;0;2500;14;0;900;0
fixed;2;0;4;637582;6;3;-1;1;0;2500;14;0;1000;0
fixed;2;0;5;640087;8;1;-1;1;0;2500;14;0;400;0
fixed;2;0;6;642599;9;2;-1;1;0;2500;14;0;550;0
fixed;2;0;7;645104;7;0;-1;1;0;2500;14;0;800;0
fixed;2;0;8;647618;6;3;-1;1;0;2500;14;0;600;0
fixed;2;0;9;650121;5;1;-1;1;0;2500;14;0;750;0
fixed;2;0;10;652633;10;0;-1;1;0;2500;14;0;300;0
fixed;2;0;11;655151;9;3;-1;1;0;2500;14;0;700;0
fixed;2;1;0;657984;5;2;-1;1;0;2500;14;0;1000;0
fixed;2;1;1;660497;8;1;-1;1;0;2500;14;0;500;0
fixed;2;1;2;663009;7;0;-1;1;0;2500;14;0;650;0
fixed;2;1;3;665512;10;2;-1;1;0;2500;14;0;900;0
fixed;2;1;4;668028;6;3;-1;1;0;2500;14;0;1000;0
fixed;2;1;5;670539;8;1;-1;1;0;2500;14;0;400;0
fixed;2;1;6;673054;9;2;-1;1;0;2500;14;0;550;0
fixed;2;1;7;675568;7;0;-1;1;0;2500;14;0;800;0
fixed;2;1;8;678078;6;3;-1;1;0;2500;14;0;600;0
fixed;2;1;9;680592;5;1;-1;1;0;2500;14;0;750;0
fixed;2;1;10;683108;10;0;-1;1;0;2500;14;0;300;0
fixed;2;1;11;685618;9;3;-1;1;0;2500;14;0;700;0
fixed;2;2;0;688433;5;2;-1;1;0;2500;14;0;1000;0
fixed;2;2;1;690949;8;1;-1;1;0;2500;14;0;500;0
fixed;2;2;2;693462;7;0;-1;1;0;2500;14;0;650;0
fixed;2;2;3;695977;10;2;-1;1;0;2500;14;0;900;0
fixed;2;2;4;698482;6;3;-1;1;0;2500;14;0;1000;0
fixed;2;2;5;700993;8;1;-1;1;0;2500;14;0;400;0
fixed;2;2;6;703497;9;2;-1;1;0;2500;14;0;550;0
fixed;2;2;7;706005;7;0;-1;1;0;2500;14;0;800;0
fixed;2;2;8;708516;6;3;-1;1;0;2500;14;0;600;0
fixed;2;2;9;711031;5;1;-1;1;0;2500;14;0;750;0
fixed;2;2;10;713547;10;0;-1;1;0;2500;14;0;300;0
fixed;2;2;11;716062;9;3;-1;1;0;2500;14;0;700;0
fixed;2;3;0;718879;5;2;-1;1;0;2500;14;0;1000;0
fixed;2;3;1;721397;8;1;-1;1;0;2500;14;0;500;0
fixed;2;3;2;723903;7;0;-1;1;0;2500;14;0;650;0
fixed;2;3;3;726419;10;2;-1;1;0;2500;14;0;900;0
fixed;2;3;4;728934;6;3;-1;1;0;2500;14;0;1000;0
fixed;2;3;5;731446;8;1;-1;1;0;2500;14;0;400;0
fixed;2;3;6;733962;9;2;-1;1;0;2500;14;0;550;0
fixed;2;3;7;736473;7;0;-1;1;0;2500;14;0;800;0
fixed;2;3;8;738988;6;3;-1;1;0;2500;14;0;600;0
fixed;2;3;9;741499;5;1;-1;1;0;2500;14;0;750;0
fixed;2;3;10;744015;10;0;-1;1;0;2500;14;0;300;0
fixed;2;3;11;746533;9;3;-1;1;0;2500;14;0;700;0
fixed;2;4;0;749350;5;2;-1;1;0;2500;14;0;1000;0
fixed;2;4;1;751858;8;1;-1;1;0;2500;14;0;500;0
fixed;2;4;2;754373;7;0;-1;1;0;2500;14;0;650;0
fixed;2;4;3;756883;10;2;-1;1;0;2500;14;0;900;0
fixed;2;4;4;759399;6;3;-1;1;0;2500;14;0;1000;0
fixed;2;4;5;761914;8;1;-1;1;0;2500;14;0;400;0
fixed;2;4;6;764428;9;2;-1;1;0;2500;14;0;550;0
fixed;2;4;7;766941;7;0;-1;1;0;2500;14;0;800;0
fixed;2;4;8;769455;6;3;-1;1;0;2500;14;0;600;0
fixed;2;4;9;771969;5;1;-1;1;0;2500;14;0;750;0
fixed;2;4;10;774484;10;0;-1;1;0;2500;14;0;300;0
fixed;2;4;11;776999;9;3;-1;1;0;2500;14;0;700;0
fixed;2;5;0;779815;5;2;-1;1;0;2500;14;0;1000;0
fixed;2;5;1;782322;8;1;-1;1;0;2500;14;0;500;0
fixed;2;5;2;784828;7;0;-1;1;0;2500;14;0;650;0
fixed;2;5;3;787331;10;2;-1;1;0;2500;14;0;900;0
fixed;2;5;4;789848;6;3;-1;1;0;2500;14;0;1000;0
fixed;2;5;5;792361;8;1;-1;1;0;2500;14;0;400;0
fixed;2;5;6;794877;9;2;-1;1;0;2500;14;0;550;0
fixed;2;5;7;797393;7;0;-1;1;0;2500;14;0;800;0
fixed;2;5;8;799907;6;3;-1;1;0;2500;14;0;600;0
fixed;2;5;9;802416;5;1;-1;1;0;2500;14;0;750;0
fixed;2;5;10;804929;10;0;-1;1;0;2500;14;0;300;0
fixed;2;5;11;807436;9;3;-1;1;0;2500;14;0;700;0
fixed;2;6;0;810252;5;2;-1;1;0;2500;14;0;1000;0
fixed;2;6;1;812760;8;1;-1;1;0;2500;14;0;500;0
fixed;2;6;2;815264;7;0;-1;1;0;2500;14;0;650;0
fixed;2;6;3;817771;10;2;-1;1;0;2500;14;0;900;0
fixed;2;6;4;820276;6;3;-1;1;0;2500;14;0;1000;0
fixed;2;6;5;822780;8;1;-1;1;0;2500;14;0;400;0
fixed;2;6;6;825293;9;2;-1;1;0;2500;14;0;550;0
fixed;2;6;7;827808;7;0;-1;1;0;2500;14;0;800;0
fixed;2;6;8;830322;6;3;-1;1;0;2500;14;0;600;0
fixed;2;6;9;832832;5;1;-1;1;0;2500;14;0;750;0
fixed;2;6;10;835335;10;0;-1;1;0;2500;14;0;300;0
fixed;2;6;11;837848;9;3;-1;1;0;2500;14;0;700;0
fixed;2;7;0;840666;5;2;-1;1;0;2500;14;0;1000;0
fixed;2;7;1;843172;8;1;-1;1;0;2500;14;0;500;0
fixed;2;7;2;845689;7;0;-1;1;0;2500;14;0;650;0
fixed;2;7;3;848201;10;2;-1;1;0;2500;14;0;900;0
fixed;2;7;4;850716;6;3;-1;1;0;2500;14;0;1000;0
fixed;2;7;5;853232;8;1;-1;1;0;2500;14;0;400;0
fixed;2;7;6;855748;9;2;-1;1;0;2500;14;0;550;0
fixed;2;7;7;858263;7;0;-1;1;0;2500;14;0;800;0
fixed;2;7;8;860774;6;3;-1;1;0;2500;14;0;600;0
fixed;2;7;9;863293;5;1;-1;1;0;2500;14;0;750;0
fixed;2;7;10;865810;10;0;-1;1;0;2500;14;0;300;0
fixed;2;7;11;868320;9;3;-1;1;0;2500;14;0;700;0
fixed;2;8;0;871127;5;2;-1;1;0;2500;14;0;1000;0
fixed;2;8;1;873639;8;1;-1;1;0;2500;14;0;500;0
fixed;2;8;2;876150;7;0;-1;1;0;2500;14;0;650;0
fixed;2;8;3;878666;10;2;-1;1;0;2500;14;0;900;0
fixed;2;8;4;881182;6;3;-1;1;0;2500;14;0;1000;0
fixed;2;8;5;883698;8;1;-1;1;0;2500;14;0;400;0
fixed;2;8;6;886213;9;2;-1;1;0;2500;14;0;550;0
fixed;2;8;7;888732;7;0;-1;1;0;2500;14;0;800;0
fixed;2;8;8;891248;6;3;-1;1;0;2500;14;0;600;0
fixed;2;8;9;893761;5;1;-1;1;0;2500;14;0;750;0
fixed;2;8;10;896279;10;0;-1;1;0;2500;14;0;300;0
fixed;2;8;11;898786;9;3;-1;1;0;2500;14;0;700;0
fixed;2;9;0;901613;5;2;-1;1;0;2500;14;0;1000;0
fixed;2;9;1;904121;8;1;-1;1;0;2500;14;0;500;0
fixed;2;9;2;906633;7;0;-1;1;0;2500;14;0;650;0
fixed;2;9;3;909147;10;2;-1;1;0;2500;14;0;900;0
fixed;2;9;4;911666;6;3;-1;1;0;2500;14;0;1000;0
fixed;2;9;5;914177;8;1;-1;1;0;2500;14;0;400;0
fixed;2;9;6;916690;9;2;-1;1;0;2500;14;0;550;0
fixed;2;9;7;919196;7;0;-1;1;0;2500;14;0;800;0
fixed;2;9;8;921706;6;3;-1;1;0;2500;14;0;600;0
fixed;2;9;9;924219;5;1;-1;1;0;2500;14;0;750;0
fixed;2;9;10;926731;10;0;-1;1;0;2500;14;0;300;0
fixed;2;9;11;929244;9;3;-1;1;0;2500;14;0;700;0
fixed;3;0;0;932066;4;2;-1;1;0;2500;14;0;1000;0
fixed;3;0;1;934580;7;1;-1;1;0;2500;14;0;500;0
fixed;3;0;2;937095;6;0;-1;1;0;2500;14;0;650;0
fixed;3;0;3;939598;9;2;-1;1;0;2500;14;0;900;0
fixed;3;0;4;942110;5;3;-1;1;0;2500;14;0;1000;0
fixed;3;0;5;944626;7;1;-1;1;0;2500;14;0;400;0
fixed;3;0;6;947136;8;2;-1;1;0;2500;14;0;550;0
fixed;3;0;7;949654;6;0;-1;1;0;2500;14;0;800;0
fixed;3;0;8;952167;5;3;-1;1;0;2500;14;0;600;0
fixed;3;0;9;954684;4;1;-1;1;0;2500;14;0;750;0
fixed;3;0;10;957200;9;0;-1;1;0;2500;14;0;300;0
fixed;3;0;11;959717;8;3;-1;1;0;2500;14;0;700;0
fixed;3;1;0;962529;4;2;-1;1;0;2500;14;0;1000;0
fixed;3;1;1;965048;7;1;-1;1;0;2500;14;0;500;0
fixed;3;1;2;967559;6;0;-1;1;0;2500;14;0;650;0
fixed;3;1;3;970076;9;2;-1;1;0;2500;14;0;900;0
fixed;3;1;4;972587;5;3;-1;1;0;2500;14;0;1000;0
fixed;3;1;5;975100;7;1;-1;1;0;2500;14;0;400;0
fixed;3;1;6;977610;8;2;-1;1;0;2500;14;0;550;0
fixed;3;1;7;980118;6;0;-1;1;0;2500;14;0;800;0
fixed;3;1;8;982628;5;3;-1;1;0;2500;14;0;600;0
fixed;3;1;9;985143;4;1;-1;1;0;2500;14;0;750;0
fixed;3;1;10;987659;9;0;-1;1;0;2500;14;0;300;0
fixed;3;1;11;990163;8;3;-1;1;0;2500;14;0;700;0
fixed;3;2;0;992984;4;2;-1;1;0;2500;14;0;1000;0
fixed;3;2;1;995501;7;1;-1;1;0;2500;14;0;500;0
fixed;3;2;2;998011;6;0;-1;1;0;2500;14;0;650;0
fixed;3;2;3;1000522;9;2;-1;1;0;2500;14;0;900;0
fixed;3;2;4;1003030;5;3;-1;1;0;2500;14;0;1000;0
fixed;3;2;5;1005544;7;1;-1;1;0;2500;14;0;400;0
fixed;3;2;6;1008048;8;2;-1;1;0;2500;14;0;550;0
fixed;3;2;7;1010557;6;0;-1;1;0;2500;14;0;800;0
fixed;3;2;8;1013065;5;3;-1;1;0;2500;14;0;600;0
fixed;3;2;9;1015581;4;1;-1;1;0;2500;14;0;750;0
fixed;3;2;10;1018100;9;0;-1;1;0;2500;14;0;300;0
fixed;3;2;11;1020610;8;3;-1;1;0;2500;14;0;700;0
fixed;3;3;0;1023426;4;2;-1;1;0;2500;14;0;1000;0
fixed;3;3;1;1025942;7;1;-1;1;0;2500;14;0;500;0
fixed;3;3;2;1028458;6;0;-1;1;0;2500;14;0;650;0
