BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;9,18261;1;4;4
1;2;9,771172;1;1;1
1;3;10,44481;1;3;3
1;4;10,75042;1;2;2
1;5;11,21793;1;4;4
1;6;11,70448;0;2;1
1;7;12,56147;1;1;1
1;8;13,27114;1;3;3
2;9;3,045662;1;4;4
2;10;4,020073;1;1;1
2;11;5,299004;1;3;3
2;12;5,804657;1;2;2
2;13;6,734375;1;4;4
2;14;7,756317;0;2;3
2;15;8,766998;1;1;1
2;16;9,967674;1;3;3
2;17;10,60899;0;4;2
2;18;11,01232;0;1;4
2;19;11,88866;0;3;2
3;20;2,855087;1;4;4
3;21;4,137466;1;1;1
3;22;5,846413;1;3;3
3;23;7,51297;1;2;2
3;24;8,491478;1;4;4
3;25;10,71515;1;2;2
3;26;11,24522;0;1;4
