type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%
random	0	0	0	196637	11	3	2	1	0	1209	14	0	1000	0
random	0	0	1	199165	14	1	-1	1	0	2500	14	0	550	0
random	0	0	2	199165	11	3	1	1	0	268	14	0	900	0
random	0	0	3	200964	12	0	3	1	0	880	14	0	750	0
random	0	0	4	200964	15	2	0	1	0	336	14	0	600	0
random	0	0	5	202135	10	0	2	1	0	551	14	0	300	0
random	0	0	6	203885	13	1	1	1	0	1749	14	0	400	1
random	0	0	7	205184	10	2	2	1	0	1299	14	0	1000	2
random	0	0	8	206184	14	3	3	1	0	999	14	0	500	3
random	0	0	9	207718	13	2	1	1	0	1534	14	0	800	3
random	0	1	0	209351	14	3	3	1	0	1249	14	0	650	4
random	0	1	1	210220	15	2	2	1	0	868	14	0	600	5
random	0	1	2	211252	12	1	1	1	0	1032	14	0	300	6
random	0	1	3	212285	11	2	3	1	0	1033	14	0	1000	6
random	0	1	4	214755	15	1	1	1	0	2469	14	0	900	7
random	0	1	5	215939	10	0	0	1	0	1183	14	0	800	8
random	0	1	6	217305	11	3	3	1	0	1366	14	0	750	9
random	0	1	7	218516	10	2	2	1	0	1211	14	0	400	10
random	0	1	8	219918	13	1	1	1	0	1401	14	0	1000	11
random	0	1	9	220902	12	0	0	1	0	984	14	0	500	12
random	0	2	0	222987	10	1	1	1	0	1703	14	0	900	13
random	0	2	1	224335	14	0	0	1	0	1348	14	0	300	14
random	0	2	2	225708	15	3	3	1	0	1373	14	0	1000	15
random	0	2	3	226884	13	0	0	1	0	1175	14	0	550	16
random	0	2	4	228050	12	2	2	1	0	1165	14	0	1000	17
random	0	2	5	229120	11	1	1	1	0	1070	14	0	400	18
random	0	2	6	230552	12	3	3	1	0	1433	14	0	600	19
random	0	2	7	231617	14	2	2	1	0	1064	14	0	500	20
random	0	2	8	233101	10	3	3	1	0	1484	14	0	750	21
random	0	2	9	234086	15	2	2	1	0	984	14	0	650	22
random	0	3	0	235788	10	0	0	1	0	1305	14	0	900	23
random	0	3	1	237351	14	2	2	1	0	1563	14	0	300	24
random	0	3	2	238975	15	1	1	1	0	1624	14	0	1000	25
random	0	3	3	240012	13	3	3	1	0	1036	14	0	550	26
random	0	3	4	241460	12	1	1	1	0	1448	14	0	1000	27
random	0	3	5	242503	11	0	0	1	0	1042	14	0	400	28
random	0	3	6	244086	12	3	3	1	0	1583	14	0	600	29
random	0	3	7	245103	14	2	2	1	0	1017	14	0	500	30
random	0	3	8	246494	10	1	1	1	0	1391	14	0	750	31
random	0	3	9	247515	15	2	2	1	0	1022	14	0	650	32
random	0	4	0	249269	11	3	3	1	0	1383	14	0	500	33
random	0	4	1	250353	15	2	2	1	0	1084	14	0	600	34
random	0	4	2	251521	12	1	1	1	0	1168	14	0	900	35
random	0	4	3	251521	15	0	0	1	0	941	14	0	1000	36
random	0	4	4	253680	14	3	3	1	0	1146	14	0	650	37
random	0	4	5	254936	10	1	1	1	0	1255	14	0	550	38
random	0	4	6	255936	13	3	3	1	0	1000	14	0	800	39
random	0	4	7	257018	12	0	0	1	0	1082	14	0	700	40
random	0	4	8	258290	14	2	2	1	0	1272	14	0	1000	41
random	0	4	9	259403	11	1	1	1	0	1113	14	0	300	42
random	0	5	0	261055	12	0	0	1	0	1219	14	0	1000	43
random	0	5	1	262203	14	2	3	1	0	1147	14	0	400	43
random	0	5	2	263135	10	3	3	1	0	931	14	0	750	44
random	0	5	3	264274	14	1	1	1	0	1139	14	0	900	45
random	0	5	4	265242	11	2	2	1	0	968	14	0	300	46
random	0	5	5	266250	10	3	3	1	0	1008	14	0	650	47
random	0	5	6	267370	13	0	0	1	0	1119	14	0	550	48
random	0	5	7	269881	15	2	-1	1	0	2500	14	0	800	48
random	0	5	8	269881	13	1	2	1	0	509	14	0	500	48
random	0	5	9	271850	12	0	0	1	0	1458	14	0	1000	49
random	0	6	0	273408	15	0	0	1	0	1172	14	0	1000	50
random	0	6	1	274712	12	2	2	1	0	1304	14	0	650	51
random	0	6	2	276092	15	1	1	1	0	1380	14	0	900	52
random	0	6	3	278595	14	2	2	1	0	2502	14	0	600	53
random	0	6	4	279625	12	0	0	1	0	1030	14	0	400	54
random	0	6	5	280735	14	3	3	1	0	1109	14	0	300	55
random	0	6	6	281620	11	1	1	1	0	885	14	0	700	56
random	0	6	7	283106	10	3	3	1	0	1485	14	0	750	57
random	0	6	8	284164	13	1	1	1	0	1058	14	0	500	58
random	0	6	9	285217	11	2	2	1	0	1053	14	0	1000	59
fixed	1	0	0	285217	9	2	2	1	0	964	14	0	1000	60
fixed	1	0	1	287769	12	1	1	1	0	1116	14	0	500	61
fixed	1	0	2	288695	11	0	0	1	0	926	14	0	650	62
fixed	1	0	3	290389	14	2	2	1	0	1694	14	0	900	63
