type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%
random	0	0	0	35474	11	3	3	1	0	1133	14	0	1000	1
random	0	0	1	36404	14	1	1	1	0	929	14	0	550	2
random	0	0	2	36404	11	3	3	1	0	899	14	0	900	3
random	0	0	3	38128	12	0	0	1	0	824	14	0	750	4
random	0	0	4	38929	15	2	2	1	0	801	14	0	600	5
random	0	0	5	39939	10	0	0	1	0	1010	14	0	300	6
random	0	0	6	40929	13	1	1	1	0	990	14	0	400	7
random	0	0	7	41939	10	2	2	1	0	1010	14	0	1000	8
random	0	0	8	42708	14	3	3	1	0	769	14	0	500	9
random	0	0	9	43643	13	2	1	1	0	934	14	0	800	9
random	0	1	0	45245	14	3	3	1	0	1202	14	0	650	10
random	0	1	1	46627	15	2	2	1	0	1382	14	0	600	11
random	0	1	2	47594	12	1	1	1	0	967	14	0	300	12
random	0	1	3	47594	11	2	2	1	0	870	14	0	1000	13
random	0	1	4	49598	15	1	1	1	0	1001	14	0	900	14
random	0	1	5	50598	10	0	0	1	0	1000	14	0	800	15
random	0	1	6	51513	11	3	3	1	0	915	14	0	750	16
random	0	1	7	52447	10	2	2	1	0	934	14	0	400	17
random	0	1	8	52447	13	1	1	1	0	892	14	0	1000	18
random	0	1	9	54251	12	0	0	1	0	802	14	0	500	19
random	0	2	0	55635	10	1	1	1	0	1002	14	0	900	20
random	0	2	1	56500	14	0	0	1	0	864	14	0	300	21
random	0	2	2	56500	15	3	3	1	0	934	14	0	1000	22
random	0	2	3	58458	13	0	0	1	0	958	14	0	550	23
random	0	2	4	59527	12	2	2	1	0	1069	14	0	1000	24
random	0	2	5	60420	11	1	1	1	0	893	14	0	400	25
random	0	2	6	61277	12	3	3	1	0	857	14	0	600	26
random	0	2	7	62221	14	2	2	1	0	944	14	0	500	27
random	0	2	8	63073	10	3	3	1	0	852	14	0	750	28
random	0	2	9	63857	15	2	2	1	0	783	14	0	650	29
random	0	3	0	65223	10	0	0	1	0	977	14	0	900	30
random	0	3	1	65942	14	2	2	1	0	719	14	0	300	31
random	0	3	2	65942	15	1	1	1	0	906	14	0	1000	32
random	0	3	3	67626	13	3	3	1	0	669	14	0	550	33
random	0	3	4	68962	12	1	1	1	0	1336	14	0	1000	34
random	0	3	5	69734	11	0	0	1	0	771	14	0	400	35
random	0	3	6	70736	12	3	3	1	0	1002	14	0	600	36
random	0	3	7	71564	14	2	2	1	0	828	14	0	500	37
random	0	3	8	72370	10	1	1	1	0	806	14	0	750	38
random	0	3	9	73182	15	2	2	1	0	812	14	0	650	39
random	0	4	0	74571	11	3	3	1	0	1000	14	0	500	40
random	0	4	1	75489	15	2	2	1	0	917	14	0	600	41
random	0	4	2	75489	12	1	1	1	0	845	14	0	900	42
random	0	4	3	75489	15	0	0	1	0	766	14	0	1000	43
random	0	4	4	78303	14	3	3	1	0	895	14	0	650	44
random	0	4	5	79403	10	1	1	1	0	1100	14	0	550	45
random	0	4	6	80371	13	3	3	1	0	968	14	0	800	46
random	0	4	7	81353	12	0	0	1	0	982	14	0	700	47
random	0	4	8	81353	14	2	2	1	0	835	14	0	1000	48
random	0	4	9	83294	11	1	1	1	0	939	14	0	300	49
random	0	5	0	83294	12	0	0	1	0	821	14	0	1000	50
random	0	5	1	85506	14	2	2	1	0	799	14	0	400	51
random	0	5	2	86389	10	3	3	1	0	882	14	0	750	52
random	0	5	3	87406	14	1	1	1	0	1018	14	0	900	53
random	0	5	4	88243	11	2	2	1	0	837	14	0	300	54
random	0	5	5	89166	10	3	3	1	0	923	14	0	650	55
random	0	5	6	90042	13	0	0	1	0	875	14	0	550	56
random	0	5	7	91444	15	2	2	1	0	1402	14	0	800	57
random	0	5	8	92517	13	1	1	1	0	1073	14	0	500	58
