type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%
random	0	0	0	219610	11	3	-1	1	0	2500	14	0	1000	0
random	0	0	1	219610	14	1	3	1	0	358	14	0	550	0
random	0	0	2	221282	11	3	1	1	0	1095	14	0	900	0
random	0	0	3	222650	12	0	0	1	0	1368	14	0	750	1
random	0	0	4	224284	15	2	2	1	0	1633	14	0	600	2
random	0	0	5	226801	10	0	0	1	0	2517	14	0	300	3
random	0	0	6	229164	13	1	1	1	0	2363	14	0	400	4
random	0	0	7	230833	10	2	2	1	0	1668	14	0	1000	5
random	0	0	8	233363	14	3	-1	1	0	2500	14	0	500	5
random	0	0	9	233363	13	2	3	1	0	476	14	0	800	5
random	0	1	0	236271	14	3	3	1	0	1688	14	0	650	6
random	0	1	1	237667	15	2	2	1	0	1395	14	0	600	7
random	0	1	2	239265	12	1	1	1	0	1598	14	0	300	8
random	0	1	3	241072	11	2	2	1	0	1806	14	0	1000	9
random	0	1	4	242416	15	1	1	1	0	1344	14	0	900	10
random	0	1	5	243268	10	0	0	1	0	851	14	0	800	11
random	0	1	6	245311	11	3	3	1	0	2043	14	0	750	12
random	0	1	7	246719	10	2	2	1	0	1407	14	0	400	13
random	0	1	8	247814	13	1	1	1	0	1095	14	0	1000	14
random	0	1	9	248750	12	0	0	1	0	936	14	0	500	15
random	0	2	0	251604	10	1	-1	1	0	2500	14	0	900	15
random	0	2	1	251604	14	0	1	1	0	114	14	0	300	15
random	0	2	2	254303	15	3	3	1	0	2388	14	0	1000	16
random	0	2	3	255484	13	0	0	1	0	1180	14	0	550	17
random	0	2	4	256774	12	2	2	1	0	1290	14	0	1000	18
random	0	2	5	257751	11	1	1	1	0	977	14	0	400	19
random	0	2	6	259151	12	3	3	1	0	1400	14	0	600	20
random	0	2	7	260774	14	2	2	1	0	1623	14	0	500	21
