type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%
random	0	0	0	0	12	3	3	1	0	998	14	0	1000	1
random	0	0	1	325896	15	1	1	1	0	1267	14	0	550	2
random	0	0	2	327177	12	3	3	1	0	1281	14	0	900	3
random	0	0	3	328061	13	0	0	1	0	884	14	0	750	4
random	0	0	4	328810	16	2	2	1	0	749	14	0	600	5
random	0	0	5	329793	11	0	0	1	0	983	14	0	300	6
random	0	0	6	330843	14	1	1	1	0	1050	14	0	400	7
random	0	0	7	332292	11	2	2	1	0	1449	14	0	1000	8
random	0	0	8	333725	15	3	3	1	0	1433	14	0	500	9
random	0	0	9	334792	14	2	2	1	0	1067	14	0	800	10
random	0	1	0	336507	15	3	3	1	0	1382	14	0	650	11
random	0	1	1	337656	16	2	2	1	0	1149	14	0	600	12
random	0	1	2	338790	13	1	1	1	0	1133	14	0	300	13
random	0	1	3	339957	12	2	2	1	0	1167	14	0	1000	14
random	0	1	4	340973	16	1	1	1	0	1015	14	0	900	15
random	0	1	5	341857	11	0	0	1	0	884	14	0	800	16
random	0	1	6	343405	12	3	3	1	0	1548	14	0	750	17
random	0	1	7	344988	11	2	2	1	0	1583	14	0	400	18
random	0	1	8	346037	14	1	1	1	0	1049	14	0	1000	19
random	0	1	9	346904	13	0	0	1	0	866	14	0	500	20
random	0	2	0	348853	11	1	2	1	0	1615	14	0	900	20
random	0	2	1	350986	15	0	0	1	0	2133	14	0	300	21
random	0	2	2	352569	16	3	3	1	0	1583	14	0	1000	22
random	0	2	3	353802	14	0	0	1	0	1233	14	0	550	23
random	0	2	4	354834	13	2	2	1	0	1032	14	0	1000	24
random	0	2	5	356002	12	1	1	1	0	1169	14	0	400	25
random	0	2	6	357618	13	3	3	1	0	1616	14	0	600	26
random	0	2	7	358850	15	2	2	1	0	1232	14	0	500	27
random	0	2	8	360200	11	3	3	1	0	1350	14	0	750	28
random	0	2	9	361166	16	2	2	1	0	966	14	0	650	29
random	0	3	0	362516	11	0	0	1	0	1017	14	0	900	30
random	0	3	1	363783	15	2	2	1	0	1267	14	0	300	31
random	0	3	2	363783	16	1	1	1	0	948	14	0	1000	32
random	0	3	3	366114	14	3	3	1	0	1314	14	0	550	33
random	0	3	4	366114	13	1	1	1	0	983	14	0	1000	34
random	0	3	5	368132	12	0	0	1	0	1002	14	0	400	35
random	0	3	6	369398	13	3	3	1	0	1265	14	0	600	36
random	0	3	7	370413	15	2	2	1	0	1016	14	0	500	37
random	0	3	8	371379	11	1	1	1	0	966	14	0	750	38
random	0	3	9	372312	16	2	2	1	0	932	14	0	650	39
random	0	4	0	373929	12	3	3	1	0	1267	14	0	500	40
random	0	4	1	375029	16	2	2	1	0	1099	14	0	600	41
random	0	4	2	375029	13	1	1	1	0	898	14	0	900	42
random	0	4	3	375029	16	0	0	1	0	834	14	0	1000	43
random	0	4	4	378111	15	3	3	1	0	1167	14	0	650	44
random	0	4	5	379260	11	1	1	1	0	1149	14	0	550	45
random	0	4	6	380359	14	3	3	1	0	1099	14	0	800	46
random	0	4	7	381242	13	0	0	1	0	883	14	0	700	47
random	0	4	8	381242	15	2	2	1	0	883	14	0	1000	48
random	0	4	9	383208	12	1	1	1	0	949	14	0	300	49
random	0	5	0	384842	13	0	0	1	0	1284	14	0	1000	50
random	0	5	1	385824	15	2	2	1	0	982	14	0	400	51
random	0	5	2	386957	11	3	3	1	0	1133	14	0	750	52
