type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%
random	0	0	0	338167	11	3	3	1	0	2278	14	0	1000	1
random	0	0	1	340127	14	1	1	1	0	1958	14	0	550	2
random	0	0	2	341599	11	3	3	1	0	1472	14	0	900	3
random	0	0	3	342903	12	0	0	1	0	1304	14	0	750	4
random	0	0	4	344040	15	2	2	1	0	1136	14	0	600	5
random	0	0	5	345291	10	0	0	1	0	1250	14	0	300	6
random	0	0	6	346379	13	1	1	1	0	1088	14	0	400	7
random	0	0	7	347985	10	2	2	1	0	1606	14	0	1000	8
random	0	0	8	348934	14	3	3	1	0	949	14	0	500	9
random	0	0	9	350826	13	2	2	1	0	1892	14	0	800	10
random	0	1	0	353360	14	3	3	1	0	1986	14	0	650	11
random	0	1	1	354504	15	2	2	1	0	1144	14	0	600	12
random	0	1	2	356358	12	1	1	1	0	1854	14	0	300	13
random	0	1	3	357823	11	2	2	1	0	1466	14	0	1000	14
random	0	1	4	359776	15	1	1	1	0	1952	14	0	900	15
random	0	1	5	360822	10	0	0	1	0	1046	14	0	800	16
random	0	1	6	361784	11	3	3	1	0	962	14	0	750	17
random	0	1	7	362728	10	2	2	1	0	945	14	0	400	18
random	0	1	8	362728	13	1	1	1	0	1039	14	0	1000	19
random	0	1	9	364709	12	0	0	1	0	941	14	0	500	20
random	0	2	0	366924	10	1	1	1	0	1800	14	0	900	21
random	0	2	1	367911	14	0	0	1	0	986	14	0	300	22
random	0	2	2	367911	15	3	3	1	0	973	14	0	1000	23
random	0	2	3	369976	13	0	0	1	0	1035	14	0	550	24
random	0	2	4	371091	12	2	2	1	0	1114	14	0	1000	25
random	0	2	5	372509	11	1	1	1	0	1417	14	0	400	26
random	0	2	6	373589	12	3	3	1	0	1079	14	0	600	27
random	0	2	7	374823	14	2	2	1	0	1234	14	0	500	28
random	0	2	8	375929	10	3	3	1	0	1105	14	0	750	29
random	0	2	9	377372	15	2	2	1	0	1443	14	0	650	30
random	0	3	0	379590	10	0	0	1	0	1666	14	0	900	31
random	0	3	1	380853	14	2	2	1	0	1263	14	0	300	32
random	0	3	2	380853	15	1	1	1	0	966	14	0	1000	33
random	0	3	3	382786	13	3	3	1	0	928	14	0	550	34
random	0	3	4	385321	12	1	-1	1	0	2500	14	0	1000	34
random	0	3	5	385321	11	0	1	1	0	238	14	0	400	34
random	0	3	6	385321	12	3	0	1	0	610	14	0	600	34
random	0	3	7	388090	14	2	2	1	0	1746	14	0	500	35
random	0	3	8	389538	10	1	1	1	0	1447	14	0	750	36
random	0	3	9	391274	15	2	2	1	0	1736	14	0	650	37
random	0	4	0	393698	11	3	3	1	0	1848	14	0	500	38
random	0	4	1	395111	15	2	2	1	0	1413	14	0	600	39
random	0	4	2	396124	12	1	1	1	0	1013	14	0	900	40
random	0	4	3	396124	15	0	0	1	0	849	14	0	1000	41
random	0	4	4	398643	14	3	3	1	0	1449	14	0	650	42
random	0	4	5	399787	10	1	1	1	0	1144	14	0	550	43
random	0	4	6	400853	13	3	3	1	0	1066	14	0	800	44
random	0	4	7	402373	12	0	0	1	0	1519	14	0	700	45
random	0	4	8	402373	14	2	2	1	0	921	14	0	1000	46
random	0	4	9	404628	11	1	1	1	0	1230	14	0	300	47
random	0	5	0	406436	12	0	0	1	0	1321	14	0	1000	48
random	0	5	1	407675	14	2	2	1	0	1238	14	0	400	49
random	0	5	2	408677	10	3	3	1	0	1002	14	0	750	50
random	0	5	3	408677	14	1	1	1	0	911	14	0	900	51
random	0	5	4	410758	11	2	2	1	0	1170	14	0	300	52
random	0	5	5	411961	10	3	3	1	0	1203	14	0	650	53
random	0	5	6	413108	13	0	0	1	0	1147	14	0	550	54
random	0	5	7	414142	15	2	2	1	0	1033	14	0	800	55
random	0	5	8	415125	13	1	1	1	0	982	14	0	500	56
random	0	5	9	415125	12	0	0	1	0	1099	14	0	1000	57
random	0	6	0	415125	15	0	0	1	0	994	14	0	1000	58
random	0	6	1	418884	12	2	2	1	0	1177	14	0	650	59
random	0	6	2	420000	15	1	1	1	0	1115	14	0	900	60
random	0	6	3	421108	14	2	2	1	0	1108	14	0	600	61
random	0	6	4	422177	12	0	0	1	0	1069	14	0	400	62
random	0	6	5	422990	14	3	3	1	0	813	14	0	300	63
random	0	6	6	424107	11	1	1	1	0	1117	14	0	700	64
random	0	6	7	425214	10	3	3	1	0	1107	14	0	750	65
random	0	6	8	426362	13	1	1	1	0	1147	14	0	500	66
random	0	6	9	426362	11	2	2	1	0	1018	14	0	1000	67
fixed	1	0	0	426362	9	2	2	1	0	1062	14	0	1000	68
fixed	1	0	1	430177	12	1	1	1	0	1203	14	0	500	69
fixed	1	0	2	431173	11	0	0	1	0	996	14	0	650	70
fixed	1	0	3	432224	14	2	2	1	0	1050	14	0	900	71
fixed	1	0	4	433441	10	3	3	1	0	1217	14	0	1000	72
fixed	1	0	5	434397	12	1	1	1	0	955	14	0	400	73
fixed	1	0	6	435379	13	2	2	1	0	982	14	0	550	74
fixed	1	0	7	436358	11	0	0	1	0	979	14	0	800	75
fixed	1	0	8	437609	10	3	3	1	0	1250	14	0	600	76
fixed	1	0	9	438771	9	1	1	1	0	1162	14	0	750	77
fixed	1	1	0	440600	9	2	2	1	0	1244	14	0	1000	78
fixed	1	1	1	441837	12	1	1	1	0	1237	14	0	500	79
fixed	1	1	2	443014	11	0	0	1	0	1176	14	0	650	80
fixed	1	1	3	444254	14	2	2	1	0	1241	14	0	900	81
fixed	1	1	4	445660	10	3	3	1	0	1405	14	0	1000	82
fixed	1	1	5	446866	12	1	1	1	0	1206	14	0	400	83
fixed	1	1	6	448613	13	2	2	1	0	1747	14	0	550	84
fixed	1	1	7	449691	11	0	0	1	0	1078	14	0	800	85
fixed	1	1	8	450867	10	3	3	1	0	1176	14	0	600	86
fixed	1	1	9	451959	9	1	1	1	0	1091	14	0	750	87
fixed	1	2	0	454093	9	2	2	1	0	1584	14	0	1000	88
fixed	1	2	1	455614	12	1	1	1	0	1521	14	0	500	89
fixed	1	2	2	456790	11	0	0	1	0	1176	14	0	650	90
fixed	1	2	3	458203	14	2	2	1	0	1413	14	0	900	91
fixed	1	2	4	458203	10	3	3	1	0	969	14	0	1000	92
fixed	1	2	5	460385	12	1	1	1	0	1174	14	0	400	93
fixed	1	2	6	461254	13	2	2	1	0	869	14	0	550	94
fixed	1	2	7	462176	11	0	0	1	0	922	14	0	800	95
fixed	1	2	8	463260	10	3	3	1	0	1084	14	0	600	96
fixed	1	2	9	464811	9	1	1	1	0	1551	14	0	750	97
fixed	1	3	0	466502	9	2	2	1	0	1171	14	0	1000	98
fixed	1	3	1	467807	12	1	1	1	0	1304	14	0	500	99
fixed	1	3	2	468892	11	0	0	1	0	1085	14	0	650	100
fixed	1	3	3	470756	14	2	2	1	0	1864	14	0	900	101
fixed	1	3	4	471940	10	3	3	1	0	1184	14	0	1000	102
fixed	1	3	5	473191	12	1	1	1	0	1250	14	0	400	103
fixed	1	3	6	474176	13	2	2	1	0	985	14	0	550	104
fixed	1	3	7	475322	11	0	0	1	0	1146	14	0	800	105
fixed	1	3	8	476897	10	3	3	1	0	1574	14	0	600	106
fixed	1	3	9	477828	9	1	1	1	0	931	14	0	750	107
fixed	1	4	0	479388	9	2	2	1	0	1134	14	0	1000	108
fixed	1	4	1	480745	12	1	1	1	0	1356	14	0	500	109
