BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;2,065979;1;4;4
1;2;2,316101;0;1;3
1;3;3,981323;1;3;3
1;4;5,414612;1;2;2
1;5;6,913391;1;4;4
1;6;8,796448;0;4;1
1;7;11,86182;0;1;3
1;8;13,19489;0;3;2
1;9;14,71094;0;2;4
1;10;24,70874;1;4;4
1;11;26,57458;0;4;1
2;12;1,249146;1;4;4
2;13;2,399353;0;1;4
2;14;2,533569;0;3;1
2;15;5,381958;1;2;2
2;16;6,997009;1;4;4
2;17;8,846375;1;4;4
2;18;10,22919;1;1;1
2;19;11,74548;1;3;3
2;20;12,96124;1;2;2
2;21;14,21246;1;4;4
2;22;15,54504;1;4;4
2;23;16,87738;1;1;1
2;24;18,21002;1;3;3
2;25;19,67596;1;2;2
2;26;20,97693;1;4;4
2;27;22,32605;1;4;4
2;28;23,44183;1;1;1
2;29;25,04102;1;3;3
2;30;26,45715;1;2;2
2;31;27,52472;1;4;4
2;32;29,45685;1;4;4
3;33;1,399902;1;4;4
3;34;2,332764;1;1;1
3;35;3,482422;1;3;3
3;36;4,615356;1;2;2
3;37;5,631714;1;4;4
3;38;7,131165;1;4;4
3;39;8,263062;1;1;1
3;40;9,38092;1;3;3
3;41;10,33038;1;2;2
3;42;11,41296;1;4;4
3;43;12,54596;1;4;4
3;44;13,71222;1;1;1
3;45;14,8443;1;3;3
3;46;15,71112;1;2;2
3;47;16,77704;1;4;4
3;48;17,84375;1;4;4
3;49;18,99316;1;1;1
3;50;20,09332;1;3;3
3;51;21,44324;1;2;2
3;52;22,5589;1;4;4
3;53;23,69244;1;4;4
3;54;24,84155;1;1;1
3;55;26,29083;1;3;3
3;56;27,24042;1;2;2
3;57;29,09058;1;4;4
4;58;1,233337;1;4;4
4;59;2,199158;1;1;1
4;60;3,232727;1;3;3
4;61;4,115295;1;2;2
4;62;5,164795;1;4;4
4;63;6,148987;1;4;4
4;64;7,198547;1;1;1
4;65;8,281677;1;3;3
4;66;9,081726;1;2;2
4;67;10,18127;1;4;4
4;68;11,29773;1;4;4
4;69;12,39655;1;1;1
4;70;13,48016;1;3;3
4;71;14,39526;1;2;2
4;72;15,44617;1;4;4
4;73;16,49554;1;4;4
4;74;17,52753;1;1;1
4;75;18,52753;1;3;3
4;76;19,29401;1;2;2
4;77;20,29449;1;4;4
4;78;21,17743;1;4;4
4;79;22,31049;1;1;1
4;80;23,6593;1;3;3
4;81;24,39209;1;2;2
4;82;25,4599;1;4;4
4;83;26,37579;1;4;4
4;84;27,45868;1;1;1
4;85;28,45734;1;3;3
4;86;29,34021;1;2;2
5;87;1,133362;1;4;4
5;88;1,982727;1;1;1
5;89;2,9646;1;3;3
5;90;3,798157;1;2;2
5;91;4,865479;1;4;4
5;92;5,848145;1;4;4
5;93;6,831543;1;1;1
5;94;7,713379;1;3;3
5;95;8,497437;1;2;2
5;96;9,47937;1;4;4
5;97;10,34705;1;4;4
5;98;11,34558;1;1;1
5;99;12,21259;1;3;3
5;100;12,896;1;2;2
5;101;14,71173;1;4;4
5;102;15,59424;1;4;4
5;103;16,74506;1;1;1
5;104;17,6275;1;3;3
5;105;18,37769;1;2;2
5;106;19,64349;1;4;4
5;107;20,44226;1;4;4
5;108;21,55994;1;1;1
5;109;22,72607;1;3;3
5;110;23,50916;1;2;2
5;111;24,44202;1;4;4
5;112;25,55762;1;4;4
5;113;26,64154;1;1;1
5;114;28,0238;1;3;3
5;115;28,73987;1;2;2
5;116;29,67255;1;4;4
6;117;1,100952;1;4;4
6;118;1,983948;1;1;1
6;119;2,851135;1;3;3
6;120;3,567505;1;2;2
6;121;4,500366;1;4;4
6;122;5,382324;1;4;4
6;123;6,350037;1;1;1
6;124;7,198975;1;3;3
6;125;7,982727;1;2;2
6;126;9,032349;1;4;4
6;127;9,930603;1;4;4
6;128;10,93036;1;1;1
6;129;11,98132;1;3;3
6;130;12,73053;1;2;2
6;131;13,59698;1;4;4
6;132;14,46368;1;4;4
6;133;15,34656;1;1;1
6;134;16,19666;1;3;3
6;135;16,99506;1;2;2
6;136;17,87939;1;4;4
6;137;18,77814;1;4;4
6;138;19,6109;1;1;1
6;139;20,51044;0;3;2
6;140;21,77686;0;2;3
6;141;23,01074;1;4;4
6;142;24,09393;1;4;4
6;143;25,12671;1;1;1
6;144;26,10889;1;3;3
6;145;27,10876;1;2;2
6;146;28,30963;1;4;4
6;147;29,30884;1;4;4
7;148;1,167297;1;4;4
7;149;2,016113;1;1;1
7;150;2,94989;1;3;3
7;151;3,716309;1;2;2
