BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;1,037907;1;4;4
1;2;2,054638;1;1;1
1;3;3,004379;1;3;3
1;4;3,954144;1;2;2
1;5;5,637749;1;4;4
1;6;7,884262;1;4;4
1;7;9,635597;1;1;1
1;8;11,05123;1;3;3
1;9;12,23257;1;2;2
1;10;13,11507;1;4;4
1;11;14,21686;1;4;4
1;12;15,16707;1;1;1
1;13;16,08288;1;3;3
1;14;16,90002;1;2;2
1;15;17,86438;1;4;4
1;16;19,21401;1;4;4
1;17;20,16292;1;1;1
1;18;21,48095;1;3;3
1;19;22,46226;1;2;2
1;20;24,01372;1;4;4
1;21;25,02862;1;4;4
1;22;26,63076;1;1;1
1;23;27,34383;1;3;3
1;24;28,17878;1;2;2
1;25;29,31176;1;4;4
2;26;1,21077;1;4;4
2;27;1,829292;1;1;1
2;28;2,412941;1;3;3
2;29;3,129051;1;2;2
2;30;3,946053;1;4;4
2;31;4,828949;1;4;4
2;32;5,812096;1;1;1
2;33;6,361465;1;3;3
2;34;7,878342;1;2;2
2;35;8,994324;1;4;4
2;36;9,82753;1;4;4
2;37;10,50868;1;1;1
2;38;11,1265;1;3;3
2;39;11,7438;1;2;2
2;40;12,42648;1;4;4
2;41;13,44353;1;4;4
2;42;14,34236;1;1;1
2;43;15,00826;1;3;3
2;44;15,98982;1;2;2
2;45;17,10881;1;4;4
2;46;19,3405;1;4;4
2;47;20,09399;1;1;1
2;48;21,14136;1;3;3
2;49;22,15407;1;2;2
2;50;23,27286;1;4;4
2;51;24,46996;0;4;1
2;52;27,63782;1;1;1
2;53;28,70384;1;3;3
2;54;29,75348;1;2;2
3;55;0,9694672;1;4;4
3;56;1,984009;1;1;1
3;57;2,651154;1;3;3
3;58;3,401489;1;2;2
3;59;4,048401;1;4;4
3;60;4,834198;1;4;4
3;61;5,566895;1;1;1
3;62;6,266266;1;3;3
3;63;6,918045;1;2;2
3;64;7,533432;1;4;4
3;65;8,315201;1;4;4
3;66;8,981964;1;1;1
3;67;9,682388;1;3;3
3;68;10,31834;1;2;2
3;69;10,96542;1;4;4
3;70;11,63225;1;4;4
3;71;12,81274;1;1;1
3;72;13,62936;1;3;3
3;73;14,21355;1;2;2
3;74;14,87994;1;4;4
3;75;15,68407;1;4;4
3;76;16,41133;1;1;1
3;77;17,2113;1;3;3
3;78;17,94928;1;2;2
3;79;19,19714;1;4;4
3;80;19,75995;1;4;4
3;81;20,77618;1;1;1
3;82;21,54504;1;3;3
3;83;22,31058;1;2;2
3;84;23,11055;1;4;4
3;85;23,8772;1;4;4
3;86;24,90935;1;1;1
3;87;25,64648;1;3;3
3;88;26,42686;1;2;2
3;89;27,27574;1;4;4
3;90;28,15906;1;4;4
3;91;28,97496;1;1;1
3;92;29,79243;1;3;3
4;93;0,6998444;1;4;4
4;94;1,515839;1;1;1
4;95;2,282867;1;3;3
4;96;3,032333;1;2;2
4;97;3,78244;1;4;4
4;98;4,663635;1;4;4
4;99;5,414398;1;1;1
4;100;6,213852;1;3;3
4;101;6,98114;1;2;2
4;102;7,880585;1;4;4
4;103;8,750046;1;4;4
4;104;9,563232;1;1;1
4;105;10,3774;1;3;3
4;106;11,29646;1;2;2
4;107;12,04538;1;4;4
4;108;12,9451;1;4;4
4;109;13,82706;1;1;1
4;110;14,57806;1;3;3
4;111;15,4938;1;2;2
4;112;16,26132;1;4;4
4;113;17,10959;1;4;4
4;114;18,26144;1;1;1
4;115;19,00986;1;3;3
4;116;19,7803;1;2;2
4;117;20,80972;1;4;4
4;118;21,42618;1;4;4
4;119;22,32538;1;1;1
4;120;23,14008;1;3;3
4;121;24,62534;1;2;2
4;122;25,07385;1;4;4
4;123;26,3732;1;4;4
4;124;27,35812;1;1;1
4;125;28,12387;1;3;3
4;126;28,97263;1;2;2
5;127;1,065369;1;4;4
5;128;1,90332;1;1;1
5;129;3,154114;1;3;3
5;130;3,782471;1;2;2
5;131;4,465271;1;4;4
5;132;4,996765;1;4;4
5;133;5,682739;1;1;1
5;134;6,297485;1;3;3
5;135;6,796417;1;2;2
5;136;7,464996;1;4;4
5;137;8,780914;1;4;4
5;138;9,597351;1;1;1
5;139;10,39661;1;3;3
5;140;11,1669;1;2;2
