BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;3,796768;1;4;4
1;2;5,013947;1;1;1
1;3;6,01265;0;3;1
1;4;6,463226;0;2;3
1;5;7,729507;1;4;4
1;6;8,762497;1;4;4
1;7;9,677109;1;1;1
1;8;10,94502;1;3;3
1;9;13,52602;1;2;2
1;10;14,86055;1;4;4
1;11;15,85997;1;4;4
1;12;16,79308;1;1;1
1;13;17,77605;0;3;1
1;14;17,95842;0;2;1
1;15;18,45876;0;4;3
1;16;19,60808;1;4;4
1;17;21,20714;1;1;1
1;18;23,32442;1;3;3
1;19;23,47542;0;2;1
1;20;24,47264;0;4;2
1;21;24,58992;1;4;4
1;22;24,65685;1;1;1
1;23;25,93907;1;3;3
1;24;25,95662;1;2;2
1;25;26,58879;0;4;3
1;26;26,98875;0;4;1
1;27;28,62212;1;1;1
2;28;1,08255;1;4;4
2;29;1,698761;1;1;1
2;30;3,265411;1;3;3
2;31;3,316193;0;2;1
2;32;4,515442;1;4;4
2;33;4,581665;0;4;1
2;34;5,565125;1;1;1
2;35;7,147766;1;3;3
2;36;8,647369;1;2;2
2;37;9,845825;1;4;4
2;38;9,863922;0;4;3
2;39;11,06348;1;1;1
2;40;12,14633;1;3;3
2;41;13,64459;1;2;2
2;42;14,72894;1;4;4
2;43;14,9122;0;4;3
2;44;16,09509;1;1;1
2;45;18,42752;1;3;3
2;46;18,54431;1;2;2
2;47;18,57761;0;4;1
2;48;19,694;0;4;3
2;49;21,4101;1;1;1
2;50;22,47626;1;3;3
2;51;23,60898;1;2;2
2;52;24,60773;0;4;3
2;53;26,64111;0;4;3
2;54;27,62344;1;1;1
2;55;28,70752;1;3;3
2;56;29,73962;1;2;2
3;57;0,4669495;0;4;2
3;58;1,750916;1;1;1
3;59;2,733582;1;3;3
3;60;4,05014;1;2;2
3;61;4,916748;1;4;4
3;62;5,949615;1;4;4
3;63;6,9823;1;1;1
3;64;8,065582;1;3;3
3;65;8,199036;0;2;4
3;66;9,365417;1;4;4
3;67;10,38092;1;4;4
3;68;11,26495;1;1;1
3;69;12,28098;0;3;4
3;70;12,98062;0;2;3
3;71;14,04694;1;4;4
3;72;14,91339;1;4;4
3;73;14,92899;0;1;3
3;74;16,06281;1;3;3
3;75;17,07935;1;2;2
3;76;18,04572;1;4;4
3;77;18,07907;0;4;3
3;78;19,29437;1;1;1
3;79;20,82794;1;3;3
3;80;21,82745;1;2;2
3;81;22,84311;1;4;4
3;82;23,89331;1;4;4
3;83;23,97604;0;1;3
3;84;25,40991;1;3;3
3;85;26,27603;1;2;2
3;86;27,72418;0;4;1
3;87;29,15851;0;4;1
3;88;29,17459;0;1;2
4;89;0,6673889;0;4;1
4;90;2,682495;1;1;1
4;91;4,265076;1;3;3
4;92;5,249329;1;2;2
4;93;6,114838;0;4;1
4;94;6,132538;1;4;4
4;95;7,614868;1;1;1
4;96;7,780853;0;3;4
4;97;7,897522;0;2;4
4;98;8,930695;1;4;4
4;99;9,063049;1;4;4
4;100;9,364563;0;1;4
4;101;11,14688;1;3;3
4;102;11,17999;0;2;1
4;103;11,87967;0;4;1
4;104;12,19684;1;4;4
4;105;12,27921;0;1;3
4;106;13,92896;1;3;3
4;107;14,91144;1;2;2
4;108;15,89407;1;4;4
4;109;15,94452;0;4;3
4;110;17,54346;1;1;1
4;111;19,27795;1;3;3
4;112;20,6604;1;2;2
4;113;21,84357;1;4;4
4;114;21,87714;0;4;3
4;115;22,9931;1;1;1
4;116;24,37592;1;3;3
4;117;24,42584;0;2;1
4;118;24,44281;0;4;2
4;119;25,75925;0;4;3
4;120;27,40866;1;1;1
4;121;27,45764;1;3;3
4;122;27,52393;0;2;3
4;123;27,74014;0;4;3
4;124;28,94135;0;4;2
5;125;0,9995422;0;4;1
5;126;1,116089;0;1;4
5;127;1,200256;1;3;3
5;128;2,282562;0;2;1
5;129;2,549622;1;4;4
5;130;3,215698;0;4;1
5;131;3,249115;0;1;2
5;132;4,332123;1;3;3
5;133;4,382141;0;2;4
5;134;5,181488;1;4;4
5;135;5,348419;1;4;4
5;136;5,680542;0;1;2
5;137;7,131256;1;3;3
5;138;8,164551;0;2;1
5;139;8,64682;0;4;2
5;140;9,397308;1;4;4
5;141;9,463623;0;1;3
5;142;10,56311;1;3;3
5;143;11,44644;1;2;2
5;144;12,46265;1;4;4
5;145;12,52829;0;4;2
5;146;13,56223;1;1;1
5;147;15,67838;1;3;3
5;148;17,82758;1;2;2
5;149;18,96097;0;4;2
5;150;19,77689;1;4;4
5;151;19,8262;0;1;3
5;152;19,87747;0;3;1
5;153;21,25974;0;2;3
5;154;21,69186;0;4;2
5;155;22,45822;1;4;4
5;156;22,47629;0;1;3
5;157;24,65732;0;3;1
5;158;25,94138;1;2;2
5;159;26,608;0;4;2
5;160;27,02475;1;4;4
5;161;27,05716;1;1;1
5;162;27,07486;1;3;3
5;163;28,43948;0;2;1
5;164;29,00656;0;4;2
5;165;29,32352;1;4;4
5;166;29,64017;0;1;4
6;167;1,147888;1;4;4
6;168;1,731567;1;1;1
6;169;1,998657;0;3;1
6;170;2,114868;1;2;2
6;171;3,0979;0;4;2
6;172;3,181335;1;4;4
6;173;3,28241;0;1;3
6;174;5,581055;1;3;3
6;175;5,730835;1;2;2
6;176;7,01416;0;4;3
6;177;7,246765;0;4;1
6;178;9,045776;1;1;1
6;179;9,962952;1;3;3
6;180;10,09668;0;2;1
6;181;11,46295;1;4;4
6;182;12,461;1;4;4
6;183;17,01135;1;1;1
6;184;20,04285;1;3;3
6;185;20,19312;0;2;1
6;186;21,29266;0;4;3
6;187;23,27539;1;4;4
6;188;24,32507;1;1;1
6;189;24,50781;0;3;4
6;190;24,55823;1;2;2
6;191;24,75842;0;4;1
6;192;26,9574;0;4;1
6;193;27,5899;1;1;1
6;194;28,09052;0;3;4
6;195;28,73956;1;2;2
6;196;29,82178;0;4;1
7;197;2,566162;0;2;1
7;198;2,865723;0;3;4
7;199;4,264526;1;1;1
7;200;4,298279;0;4;2
