BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;1,59864;1;4;4
1;2;1,799065;1;1;1
1;3;2,532257;0;3;1
1;4;13,26183;0;2;3
1;5;15,19388;1;4;4
1;6;15,47734;0;4;1
1;7;16,29475;1;1;1
1;8;17,24346;0;3;1
1;9;17,67738;0;2;1
1;10;19,42734;1;4;4
1;11;21,64232;1;4;4
1;12;23,59257;1;1;1
1;13;28,15725;1;3;3
2;14;1,084351;1;4;4
2;15;1,550797;0;1;4
2;16;3,033478;0;3;2
2;17;5,781067;1;2;2
2;18;7,049103;1;4;4
2;19;9,047485;1;4;4
2;20;10,77991;1;1;1
2;21;13,47922;1;3;3
2;22;14,6788;0;2;1
2;23;15,26291;0;4;2
2;24;17,92741;1;4;4
2;25;20,57762;1;1;1
2;26;23,02643;1;3;3
2;27;24,54144;1;2;2
2;28;25,69246;1;4;4
2;29;27,49139;1;4;4
2;30;29,14102;1;1;1
3;31;0,7825317;1;4;4
3;32;1,964966;1;1;1
3;33;2,849258;0;3;1
3;34;3,631226;0;2;4
3;35;3,665924;0;4;3
3;36;5,798401;1;4;4
3;37;7,331299;1;1;1
3;38;8,564316;1;3;3
3;39;9,813187;1;2;2
3;40;11,44539;1;4;4
3;41;13,07916;1;4;4
3;42;14,42874;1;1;1
3;43;15,64497;1;3;3
3;44;17,27812;1;2;2
3;45;18,44446;1;4;4
3;46;19,42738;1;4;4
3;47;20,70999;1;1;1
3;48;21,87636;1;3;3
3;49;23,15839;1;2;2
3;50;23,97589;1;4;4
3;51;24,97481;1;4;4
3;52;26,39055;1;1;1
3;53;27,82309;1;3;3
3;54;29,00761;1;2;2
4;55;0,5828857;1;4;4
4;56;1,699799;1;1;1
4;57;2,548645;0;3;1
4;58;2,931183;0;2;3
4;59;3,016479;0;4;1
4;60;4,114166;1;4;4
4;61;6,330872;1;1;1
4;62;7,531036;0;3;4
4;63;7,579865;0;2;3
4;64;8,896973;1;4;4
4;65;10,31268;1;4;4
4;66;10,76254;1;1;1
4;67;13,76138;1;3;3
4;68;13,79581;0;2;4
4;69;14,89453;1;4;4
4;70;16,21042;1;4;4
4;71;16,3114;1;1;1
4;72;17,76016;1;3;3
4;73;18,77686;1;2;2
4;74;19,6438;1;4;4
4;75;20,90979;1;4;4
4;76;22,14279;1;1;1
4;77;23,24252;1;3;3
4;78;24,45782;1;2;2
4;79;25,32382;1;4;4
4;80;26,20801;1;4;4
4;81;27,42285;1;1;1
4;82;28,52383;1;3;3
4;83;29,77258;1;2;2
5;84;0,515564;1;4;4
5;85;1,048981;0;1;4
5;86;2,966217;0;3;4
5;87;2,99884;0;2;3
5;88;3,049469;0;4;1
5;89;4,132263;1;4;4
5;90;5,165192;1;1;1
5;91;6,198151;0;3;4
5;92;6,298309;0;2;3
5;93;7,280182;1;4;4
5;94;8,247162;1;4;4
5;95;9,463928;1;1;1
5;96;10,46341;0;3;4
5;97;10,52939;0;2;3
5;98;11,59674;1;4;4
5;99;12,51279;1;4;4
5;100;13,74597;1;1;1
5;101;14,27899;0;3;4
5;102;14,91141;0;2;3
5;103;16,26111;1;4;4
