BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;3,949913;1;4;4
1;2;5,449638;1;1;1
1;3;6,964241;1;3;3
1;4;7,981133;1;2;2
1;5;9,91465;1;4;4
1;6;11,24686;1;4;4
1;7;14,32984;1;1;1
1;8;15,74516;1;3;3
1;9;16,76141;1;2;2
1;10;17,76197;1;4;4
1;11;19,06182;1;4;4
1;12;20,19347;0;1;4
1;13;21,60983;1;3;3
1;14;21,66108;0;2;4
1;15;24,82632;1;4;4
1;16;25,77593;1;4;4
1;17;29,15835;1;1;1
2;18;1,133469;1;4;4
2;19;2,416595;1;1;1
2;20;3,366135;1;3;3
2;21;3,432098;0;2;4
2;22;4,515152;1;4;4
2;23;5,482666;1;4;4
2;24;6,515198;0;1;4
2;25;7,431564;1;3;3
2;26;7,496796;0;2;1
2;27;8,597076;1;4;4
2;28;9,830353;1;4;4
2;29;10,78062;1;1;1
2;30;11,73001;1;3;3
2;31;11,78001;0;2;1
2;32;11,83022;1;4;4
2;33;12,87875;1;4;4
2;34;14,01251;1;1;1
2;35;15,6778;0;3;1
2;36;15,74435;0;2;3
2;37;16,56151;1;4;4
2;38;16,81055;0;4;1
2;39;17,2601;1;1;1
2;40;17,84366;0;3;1
2;41;18,56035;0;2;1
2;42;20,87691;1;4;4
2;43;21,57661;1;4;4
2;44;22,47603;1;1;1
2;45;22,67593;0;3;4
2;46;23,64235;0;2;1
2;47;23,72598;0;4;1
2;48;24,04245;0;4;2
2;49;26,50775;1;1;1
2;50;27,79031;1;3;3
2;51;28,20769;0;2;4
2;52;29,70752;0;4;1
3;53;0,6491852;1;4;4
3;54;1,583313;1;1;1
3;55;2,414749;1;3;3
3;56;3,099442;1;2;2
3;57;3,69931;0;4;1
3;58;3,814529;1;4;4
3;59;5,265366;0;1;4
3;60;5,480438;0;3;1
3;61;7,630966;1;2;2
3;62;9,146133;1;4;4
3;63;9,996628;1;4;4
3;64;10,18019;1;1;1
3;65;10,66414;0;3;1
3;66;11,01332;0;2;4
3;67;12,39479;0;4;1
3;68;14,19499;0;4;1
3;69;14,61055;0;1;4
3;70;14,87889;0;3;1
3;71;15,01097;0;2;4
3;72;16,0269;0;4;1
3;73;17,19414;0;4;1
3;74;17,22777;0;1;4
3;75;18,37727;1;3;3
3;76;18,42757;0;2;4
3;77;19,29369;1;4;4
3;78;19,41048;0;4;3
3;79;20,35994;0;1;4
3;80;21,65993;1;3;3
3;81;21,69298;0;2;4
3;82;22,80861;0;4;3
3;83;22,82652;0;4;1
3;84;23,84193;1;1;1
3;85;24,90822;1;3;3
3;86;26,19087;1;2;2
3;87;27,04076;0;4;1
3;88;27,17436;1;4;4
3;89;27,22404;0;1;3
3;90;28,87407;1;3;3
3;91;28,90715;0;2;4
3;92;29,60722;0;4;1
3;93;29,83961;1;4;4
3;94;29,90688;0;1;3
4;95;0,5503235;1;4;4
4;96;1,316864;0;1;4
4;97;1,416687;0;3;1
4;98;1,432861;0;2;4
4;99;2,349762;1;4;4
4;100;3,498901;1;4;4
4;101;4,448669;0;1;4
4;102;5,315338;1;3;3
4;103;6,564331;1;2;2
4;104;9,130737;1;4;4
4;105;9,930542;1;4;4
4;106;9,947174;1;1;1
4;107;11,06262;1;3;3
4;108;12,04645;1;2;2
4;109;13,54477;1;4;4
4;110;14,29547;1;4;4
4;111;15,12769;1;1;1
4;112;15,69531;0;3;4
4;113;15,89407;0;2;4
4;114;16,04547;0;4;3
4;115;16,06177;0;4;1
4;116;17,47772;1;1;1
4;117;18,31046;1;3;3
4;118;18,37793;0;2;1
4;119;18,41101;1;4;4
4;120;19,12631;1;4;4
4;121;21,1257;1;1;1
4;122;23,15814;1;3;3
4;123;23,84167;0;2;3
4;124;24,39108;0;4;2
4;125;25,09064;1;4;4
4;126;25,19116;0;1;2
4;127;26,32489;1;3;3
4;128;26,37366;0;2;4
4;129;27,0083;1;4;4
4;130;28,04031;1;4;4
4;131;29,19077;0;1;4
4;132;29,20737;0;3;1
4;133;29,89047;0;2;3
5;134;0,5332642;1;4;4
5;135;1,434265;1;1;1
5;136;2,084015;1;3;3
5;137;2,984619;1;2;2
5;138;3,083923;1;4;4
5;139;5,866119;1;4;4
5;140;6,116089;1;1;1
5;141;7,29776;1;3;3
5;142;8,248138;1;2;2
5;143;9,898041;1;4;4
5;144;12,23013;1;4;4
5;145;13,21313;1;1;1
5;146;13,89667;1;3;3
5;147;14,01324;0;2;1
5;148;15,14636;1;4;4
5;149;15,26215;0;4;1
5;150;16,34589;1;1;1
5;151;17,09485;1;3;3
5;152;18,04535;1;2;2
5;153;18,42813;1;4;4
5;154;19,17804;1;4;4
5;155;20,52679;1;1;1
5;156;21,37692;1;3;3
5;157;22,69348;1;2;2
5;158;23,37656;1;4;4
5;159;24,60861;1;4;4
5;160;25,44296;1;1;1
5;161;26,27588;1;3;3
5;162;28,45807;1;2;2
5;163;29,1738;1;4;4
6;164;0,4326477;1;4;4
6;165;1,299835;1;1;1
6;166;1,915161;1;3;3
6;167;2,682983;1;2;2
6;168;3,33194;1;4;4
6;169;4,199097;1;4;4
6;170;4,965759;1;1;1
6;171;5,632111;0;3;2
6;172;5,764404;0;2;4
6;173;5,797699;0;4;3
6;174;6,847076;1;4;4
6;175;8,114014;1;1;1
6;176;8,896515;0;3;2
6;177;10,59686;1;2;2
6;178;11,22876;1;4;4
6;179;11,94656;1;4;4
6;180;12,7952;1;1;1
6;181;13,54611;1;3;3
6;182;14,41138;1;2;2
6;183;15,12872;1;4;4
6;184;16,66129;1;4;4
6;185;17,6272;1;1;1
6;186;18,27783;1;3;3
6;187;18,96036;1;2;2
6;188;19,74393;1;4;4
6;189;21,1268;1;4;4
6;190;22,05923;1;1;1
6;191;22,69284;1;3;3
6;192;23,40796;1;2;2
6;193;24,30801;1;4;4
6;194;25,22427;1;4;4
6;195;25,92572;1;1;1
6;196;26,92316;1;3;3
6;197;27,47385;1;2;2
6;198;28,27435;1;4;4
6;199;29,87302;1;4;4
7;200;0,5001526;1;4;4
7;201;1,267395;1;1;1
7;202;1,882843;1;3;3
7;203;2,449921;0;2;1
7;204;3,116547;1;4;4
7;205;3,832733;1;4;4
7;206;4,715149;1;1;1
7;207;5,298828;1;3;3
7;208;5,881897;0;2;1
7;209;5,899139;0;4;2
7;210;6,61554;1;4;4
7;211;7,647888;1;1;1
7;212;8,39859;1;3;3
7;213;9,098083;1;2;2
7;214;10,16455;1;4;4
7;215;11,26297;1;4;4
7;216;11,94727;1;1;1
7;217;12,54623;1;3;3
7;218;13,04688;0;2;1
7;219;13,09692;0;4;2
7;220;13,879;1;4;4
7;221;14,81247;1;1;1
7;222;15,44586;1;3;3
7;223;16,09515;0;2;1
7;224;16,82779;1;4;4
7;225;18,07852;1;4;4
7;226;18,92758;1;1;1
7;227;19,52805;1;3;3
7;228;20,04434;1;2;2
7;229;20,87631;1;4;4
7;230;21,69266;1;4;4
7;231;22,37582;1;1;1
7;232;23,14218;1;3;3
7;233;23,41006;0;2;1
7;234;24,69278;1;4;4
7;235;25,52591;1;4;4
7;236;25,57614;1;1;1
7;237;26,85898;1;3;3
7;238;27,45798;0;2;1
7;239;28,07474;0;4;1
7;240;29,22366;1;4;4
8;241;0,5164795;1;4;4
8;242;1,349731;1;1;1
8;243;1,948608;1;3;3
8;244;2,449524;0;2;1
8;245;3,065613;1;4;4
8;246;4,064514;1;4;4
8;247;4,731201;1;1;1
8;248;5,347168;1;3;3
8;249;5,731628;0;2;1
8;250;5,864563;0;4;2
8;251;6,464844;1;4;4
8;252;7,380127;1;1;1
8;253;8,114014;1;3;3
8;254;8,629761;1;2;2
8;255;9,346741;1;4;4
8;256;10,02991;1;4;4
8;257;10,64569;1;1;1
8;258;11,46234;1;3;3
8;259;11,94574;1;2;2
8;260;12,81238;1;4;4
8;261;13,92871;0;4;1
8;262;14,06116;0;1;4
8;263;15,06213;0;3;2
8;264;16,24371;1;2;2
8;265;16,9278;0;4;3
8;266;16,99414;1;4;4
8;267;17,91077;1;1;1
8;268;18,55988;1;3;3
8;269;19,14264;1;2;2
8;270;19,19281;0;4;1
8;271;19,84357;1;4;4
8;272;20,79175;1;1;1
8;273;21,47607;1;3;3
8;274;22,02527;0;2;1
8;275;22,09265;0;4;2
8;276;22,87579;1;4;4
8;277;22,97571;0;1;3
8;278;24,32574;1;3;3
8;279;24,94196;0;2;1
8;280;25,05841;0;4;2
8;281;26,50653;1;4;4
8;282;27,14063;1;1;1
8;283;28,00787;1;3;3
8;284;28,53992;1;2;2
8;285;29,35706;1;4;4
9;286;0,9163818;1;4;4
9;287;1,816101;1;1;1
9;288;2,5495;1;3;3
9;289;2,616394;0;2;4
9;290;2,7995;1;4;4
9;291;3,582092;1;4;4
