BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;3,982231;0;4;3
1;2;6,684303;1;1;1
1;3;7,183159;1;3;3
1;4;7,483162;1;2;2
1;5;7,965195;1;4;4
1;6;8,349365;1;4;4
1;7;8,832268;1;1;1
1;8;9,166336;1;3;3
1;9;9,450325;1;2;2
1;10;9,983368;1;4;4
1;11;10,30026;1;4;4
1;12;10,76675;1;1;1
1;13;11,15023;1;3;3
1;14;11,35036;1;2;2
1;15;11,75034;0;4;1
1;16;12,30029;1;4;4
1;17;13,34927;1;1;1
1;18;13,90082;1;3;3
1;19;14,11635;1;2;2
1;20;14,83235;1;4;4
1;21;15,1823;1;4;4
1;22;15,71642;1;1;1
1;23;16,04926;1;3;3
1;24;16,24934;1;2;2
1;25;16,70029;0;4;1
1;26;17,05029;0;4;1
1;27;18,54874;1;1;1
1;28;19,01674;1;3;3
1;29;19,19875;1;2;2
1;30;19,58263;1;4;4
1;31;19,83372;1;4;4
1;32;20,45032;1;1;1
1;33;20,79877;1;3;3
1;34;21,03266;1;2;2
1;35;21,49908;0;4;1
1;36;22,26672;1;4;4
1;37;23,13269;1;1;1
1;38;23,56569;1;3;3
1;39;23,81699;1;2;2
1;40;24,23275;1;4;4
1;41;25,01576;0;4;1
1;42;26,21562;1;1;1
1;43;26,70074;1;3;3
1;44;26,89879;1;2;2
1;45;27,29968;1;4;4
1;46;27,634;1;4;4
1;47;28,01587;1;1;1
1;48;28,39979;1;3;3
1;49;28,616;1;2;2
1;50;29,0821;1;4;4
1;51;29,48417;1;4;4
1;52;29,88231;1;1;1
2;53;0,4016876;0;4;3
2;54;0,6198349;0;1;2
2;55;1,701126;1;3;3
2;56;2,167175;1;2;2
2;57;3,083321;1;4;4
2;58;3,667458;1;4;4
2;59;4,217514;1;1;1
2;60;4,784492;1;3;3
2;61;4,984352;1;2;2
2;62;5,584412;1;4;4
2;63;6,016624;1;4;4
2;64;6,934235;0;1;3
2;65;7,667725;0;3;1
2;66;8,467865;0;2;1
2;67;9,118378;0;4;3
2;68;9,834801;0;4;1
2;69;10,88591;1;1;1
2;70;11,14969;0;3;1
2;71;11,34984;0;2;1
2;72;11,71761;0;4;3
2;73;12,76717;0;4;3
2;74;12,96664;0;1;3
2;75;13,13466;1;3;3
2;76;13,43375;0;2;4
2;77;13,68373;0;4;3
2;78;13,81938;1;4;4
2;79;14,04979;0;1;3
2;80;14,14984;0;3;4
2;81;14,33371;0;2;3
2;82;14,40065;1;4;4
2;83;14,60114;0;4;3
2;84;14,68372;0;1;4
2;85;14,86775;1;3;3
2;86;14,95024;0;2;4
2;87;15,16768;0;4;2
2;88;15,19969;0;4;3
2;89;15,26782;0;1;4
2;90;15,46762;0;3;1
2;91;15,49977;1;2;2
2;92;15,5497;0;4;3
2;93;15,61688;1;4;4
