BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;1.553852;0;4;1
1;2;2.216689;0;1;4
1;3;2.625041;0;3;2
1;4;3.848736;0;2;3
1;5;4.580018;0;4;1
1;6;8.610602;0;4;1
1;7;9.052619;0;1;4
1;8;10.03908;0;3;2
1;9;10.82078;0;2;3
1;10;11.24605;0;4;1
1;11;26.42774;1;4;4
1;12;26.88705;1;1;1
1;13;27.32887;1;3;3
1;14;28.12825;1;2;2
1;15;28.58701;1;4;4
1;16;29.52156;1;4;4
1;17;29.94635;1;1;1
2;18;6.189651;1;4;4
2;19;6.597809;1;1;1
2;20;6.954948;1;3;3
2;21;7.226799;1;2;2
2;22;7.566269;1;4;4
2;23;7.906364;1;4;4
2;24;8.195335;1;1;1
2;25;9.2668;1;3;3
2;26;9.556;1;2;2
2;27;9.896095;1;4;4
2;28;10.21902;1;4;4
2;29;10.62698;1;1;1
2;30;11.12003;1;3;3
2;31;11.35786;1;2;2
2;32;11.76585;1;4;4
2;33;12.1907;1;4;4
2;34;12.51357;1;1;1
2;35;12.85342;1;3;3
2;36;13.17636;1;2;2
2;37;13.53341;1;4;4
2;38;14.33284;1;4;4
2;39;14.63873;1;1;1
2;40;15.02984;1;3;3
2;41;15.31883;1;2;2
2;42;15.65863;1;4;4
2;43;16.01543;1;4;4
2;44;16.30428;1;1;1
2;45;16.78073;1;3;3
2;46;17.08695;1;2;2
2;47;17.40998;1;4;4
2;48;17.75016;1;4;4
2;49;18.03926;1;1;1
2;50;18.36222;1;3;3
2;51;18.61706;1;2;2
2;52;18.95717;1;4;4
2;53;19.26304;1;4;4
2;54;19.60228;1;1;1
2;55;19.92532;1;3;3
2;56;20.18023;1;2;2
2;57;20.53733;1;4;4
2;58;20.79228;1;4;4
2;59;21.25116;1;1;1
2;60;22.30489;1;3;3
2;61;22.66203;1;2;2
2;62;23.07019;1;4;4
2;63;24.20979;1;4;4
2;64;25.70596;0;1;4
2;65;27.04886;1;3;3
2;66;28.51151;1;2;2
2;67;29.03871;1;4;4
2;68;29.7869;0;4;1
