BlockNumber	SequenceNumber	EventNumber	Time	isHit	target	pressed	sequence
2	15	4	1465	1	2	2	0
2	15	5	1953	1	4	4	0
2	16	1	252	1	4	4	0
2	16	2	598	1	1	1	0
2	16	3	938	1	3	3	0
2	16	4	1297	1	2	2	0
2	16	5	1747	1	4	4	0
2	17	1	317	1	4	4	0
2	17	2	594	1	1	1	0
2	17	3	1051	1	3	3	0
2	17	4	1364	1	2	2	0
2	17	5	1774	1	4	4	0
2	18	1	319	1	4	4	0
2	18	2	627	1	1	1	0
2	18	3	970	1	3	3	0
2	18	4	1301	1	2	2	0
2	18	5	1709	1	4	4	0
2	19	1	330	1	4	4	0
2	19	2	688	1	1	1	0
2	19	3	1024	1	3	3	0
2	19	4	1292	1	2	2	0
2	19	5	1701	1	4	4	0
2	20	1	347	1	4	4	0
2	20	2	610	1	1	1	0
2	20	3	1010	1	3	3	0
2	20	4	1307	1	2	2	0
2	20	5	1797	1	4	4	0
2	21	1	283	1	4	4	0
2	21	2	608	1	1	1	0
2	21	3	1013	1	3	3	0
2	21	4	2739	1	2	2	0
2	21	5	3453	1	4	4	0
2	22	1	361	1	4	4	0
2	22	2	846	1	1	1	0
2	22	3	1355	1	3	3	0
2	22	4	1613	1	2	2	0
2	22	5	2241	1	4	4	0
2	23	1	397	1	4	4	0
2	23	2	745	1	1	1	0
2	23	3	1143	1	3	3	0
2	23	4	1559	1	2	2	0
2	23	5	1968	1	4	4	0
2	24	1	310	1	4	4	0
2	24	2	676	1	1	1	0
2	24	3	1056	1	3	3	0
2	24	4	1373	1	2	2	0
2	24	5	1735	1	4	4	0
2	25	1	389	1	4	4	0
2	25	2	696	1	1	1	0
2	25	3	1049	1	3	3	0
2	25	4	1358	1	2	2	0
2	25	5	1864	1	4	4	0
2	26	1	246	1	4	4	0
2	26	2	559	1	1	1	0
2	26	3	981	1	3	3	0
2	26	4	1200	1	2	2	0
2	26	5	1648	1	4	4	0
3	27	1	1490	1	4	4	0
3	27	2	1849	1	1	1	0
3	27	3	2183	1	3	3	0
3	27	4	2498	1	2	2	0
3	27	5	3052	1	4	4	0
3	28	1	263	1	4	4	0
3	28	2	542	1	1	1	0
3	28	3	964	1	3	3	0
3	28	4	1432	1	2	2	0
3	28	5	1731	1	4	4	0
3	29	1	343	1	4	4	0
3	29	2	645	1	1	1	0
3	29	3	1111	1	3	3	0
3	29	4	1390	1	2	2	0
3	29	5	1783	1	4	4	0
3	30	1	330	1	4	4	0
3	30	2	684	1	1	1	0
3	30	3	1049	1	3	3	0
3	30	4	1488	1	2	2	0
3	30	5	1768	1	4	4	0
3	31	1	266	1	4	4	0
3	31	2	697	1	1	1	0
3	31	3	913	1	3	3	0
3	31	4	1166	1	2	2	0
3	31	5	1632	1	4	4	0
3	32	1	260	1	4	4	0
3	32	2	550	1	1	1	0
3	32	3	877	1	3	3	0
3	32	4	1184	1	2	2	0
3	32	5	1583	1	4	4	0
3	33	1	250	1	4	4	0
3	33	2	583	1	1	1	0
3	33	3	879	1	3	3	0
3	33	4	1161	1	2	2	0
3	33	5	1535	1	4	4	0
3	34	1	237	1	4	4	0
3	34	2	540	1	1	1	0
3	34	3	854	1	3	3	0
3	34	4	1139	1	2	2	0
3	34	5	1468	1	4	4	0
3	35	1	276	1	4	4	0
3	35	2	570	1	1	1	0
3	35	3	830	1	3	3	0
3	35	4	1068	1	2	2	0
3	35	5	1496	1	4	4	0
3	36	1	290	1	4	4	0
3	36	2	498	1	1	1	0
3	36	3	816	1	3	3	0
3	36	4	1101	1	2	2	0
3	36	5	1450	1	4	4	0
3	37	1	284	1	4	4	0
3	37	2	569	1	1	1	0
3	37	3	808	1	3	3	0
3	37	4	1064	1	2	2	0
3	37	5	1608	1	4	4	0
3	38	1	74	1	4	4	0
3	38	2	339	1	1	1	0
3	38	3	644	1	3	3	0
3	38	4	856	1	2	2	0
3	38	5	1295	1	4	4	0
3	39	1	263	1	4	4	0
3	39	2	523	1	1	1	0
3	39	3	867	1	3	3	0
3	39	4	1059	1	2	2	0
3	39	5	1481	1	4	4	0
3	40	1	293	1	4	4	0
3	40	2	607	1	1	1	0
3	40	3	1014	1	3	3	0
3	40	4	2165	1	2	2	0
3	40	5	2939	1	4	4	0
3	41	1	233	1	4	4	0
3	41	2	571	1	1	1	0
3	41	3	989	1	3	3	0
3	41	4	1080	1	2	2	0
3	41	5	1477	1	4	4	0
3	42	1	193	1	4	4	0
3	42	2	478	1	1	1	0
3	42	3	744	1	3	3	0
3	42	4	975	1	2	2	0
3	42	5	1399	1	4	4	0
3	43	1	182	1	4	4	0
3	43	2	432	1	1	1	0
3	43	3	730	1	3	3	0
3	43	4	1005	1	2	2	0
3	43	5	1691	1	4	4	0
4	44	1	1115	1	4	4	0
4	44	2	1859	1	1	1	0
4	44	3	2193	1	3	3	0
4	44	4	2477	1	2	2	0
4	44	5	2965	1	4	4	0
4	45	1	248	1	4	4	0
4	45	2	563	1	1	1	0
4	45	3	909	1	3	3	0
4	45	4	1107	1	2	2	0
4	45	5	1533	1	4	4	0
4	46	1	312	1	4	4	0
4	46	2	560	1	1	1	0
4	46	3	986	1	3	3	0
4	46	4	1222	1	2	2	0
4	46	5	1605	1	4	4	0
4	47	1	330	1	4	4	0
4	47	2	582	1	1	1	0
4	47	3	929	1	3	3	0
4	47	4	1148	1	2	2	0
4	47	5	1577	1	4	4	0
4	48	1	284	1	4	4	0
4	48	2	559	1	1	1	0
4	48	3	822	1	3	3	0
4	48	4	1069	1	2	2	0
4	48	5	1468	1	4	4	0
4	49	1	310	1	4	4	0
4	49	2	583	1	1	1	0
4	49	3	887	1	3	3	0
4	49	4	1172	1	2	2	0
4	49	5	1571	1	4	4	0
4	50	1	295	1	4	4	0
4	50	2	544	1	1	1	0
4	50	3	860	1	3	3	0
4	50	4	1098	1	2	2	0
4	50	5	1531	1	4	4	0
4	51	1	247	1	4	4	0
4	51	2	633	1	1	1	0
4	51	3	830	1	3	3	0
4	51	4	1049	1	2	2	0
4	51	5	1535	1	4	4	0
4	52	1	244	1	4	4	0
4	52	2	492	1	1	1	0
4	52	3	822	1	3	3	0
4	52	4	1033	1	2	2	0
4	52	5	1511	1	4	4	0
4	53	1	280	1	4	4	0
4	53	2	605	1	1	1	0
4	53	3	943	1	3	3	0
4	53	4	1159	1	2	2	0
4	53	5	1640	1	4	4	0
4	54	1	298	1	4	4	0
4	54	2	551	1	1	1	0
4	54	3	846	1	3	3	0
4	54	4	1059	1	2	2	0
4	54	5	1511	1	4	4	0
4	55	1	250	1	4	4	0
4	55	2	513	1	1	1	0
4	55	3	819	1	3	3	0
4	55	4	1027	1	2	2	0
4	55	5	1517	1	4	4	0
4	56	1	235	1	4	4	0
4	56	2	552	1	1	1	0
4	56	3	814	1	3	3	0
4	56	4	1041	1	2	2	0
4	56	5	1523	1	4	4	0
4	57	1	185	1	4	4	0
4	57	2	500	1	1	1	0
4	57	3	783	1	3	3	0
4	57	4	1060	1	2	2	0
4	57	5	1543	1	4	4	0
4	58	1	282	1	4	4	0
4	58	2	627	1	1	1	0
4	58	3	835	1	3	3	0
4	58	4	1003	1	2	2	0
4	58	5	1474	1	4	4	0
4	59	1	244	1	4	4	0
4	59	2	549	1	1	1	0
4	59	3	787	1	3	3	0
4	59	4	968	1	2	2	0
4	59	5	1480	1	4	4	0
4	60	1	212	1	4	4	0
4	60	2	517	1	1	1	0
4	60	3	864	1	3	3	0
4	60	4	1074	1	2	2	0
4	60	5	1726	1	4	4	0
4	61	1	228	1	4	4	0
4	61	2	507	1	1	1	0
4	61	3	822	1	3	3	0
4	61	4	985	1	2	2	0
4	61	5	1506	1	4	4	0
5	62	1	1112	1	4	4	0
5	62	2	1462	1	1	1	0
5	62	3	1825	1	3	3	0
5	62	4	2108	1	2	2	0
5	62	5	2378	1	4	4	0
5	63	1	309	1	4	4	0
5	63	2	520	1	1	1	0
5	63	3	852	1	3	3	0
5	63	4	1075	1	2	2	0
5	63	5	1437	1	4	4	0
5	64	1	259	1	4	4	0
5	64	2	466	1	1	1	0
5	64	3	731	1	3	3	0
5	64	4	962	1	2	2	0
5	64	5	1339	1	4	4	0
5	65	1	250	1	4	4	0
5	65	2	474	1	1	1	0
5	65	3	764	1	3	3	0
5	65	4	960	1	2	2	0
5	65	5	1330	1	4	4	0
5	66	1	215	1	4	4	0
5	66	2	443	1	1	1	0
5	66	3	686	1	3	3	0
5	66	4	902	1	2	2	0
5	66	5	1220	1	4	4	0
5	67	1	249	1	4	4	0
5	67	2	484	1	1	1	0
5	67	3	733	1	3	3	0
5	67	4	910	1	2	2	0
5	67	5	1296	1	4	4	0
5	68	1	284	1	4	4	0
5	68	2	466	1	1	1	0
5	68	3	886	1	3	3	0
5	68	4	927	1	2	2	0
5	68	5	1281	1	4	4	0
5	69	1	237	1	4	4	0
5	69	2	490	1	1	1	0
5	69	3	737	1	3	3	0
5	69	4	956	1	2	2	0
5	69	5	1298	1	4	4	0
5	70	1	221	1	4	4	0
5	70	2	477	1	1	1	0
5	70	3	758	1	3	3	0
5	70	4	940	1	2	2	0
5	70	5	1291	1	4	4	0
5	71	1	225	1	4	4	0
5	71	2	502	1	1	1	0
5	71	3	715	1	3	3	0
5	71	4	915	1	2	2	0
5	71	5	1320	1	4	4	0
5	72	1	225	1	4	4	0
5	72	2	445	1	1	1	0
5	72	3	844	1	3	3	0
5	72	4	1046	1	2	2	0
5	72	5	1413	1	4	4	0
5	73	1	235	1	4	4	0
5	73	2	522	1	1	1	0
5	73	3	761	1	3	3	0
5	73	4	973	1	2	2	0
5	73	5	1384	1	4	4	0
5	74	1	208	1	4	4	0
5	74	2	481	1	1	1	0
5	74	3	812	1	3	3	0
5	74	4	974	1	2	2	0
5	74	5	1355	1	4	4	0
5	75	1	205	1	4	4	0
5	75	2	435	1	1	1	0
5	75	3	705	1	3	3	0
5	75	4	942	1	2	2	0
5	75	5	1354	1	4	4	0
5	76	1	198	1	4	4	0
5	76	2	411	1	1	1	0
5	76	3	692	1	3	3	0
5	76	4	929	1	2	2	0
5	76	5	1323	1	4	4	0
5	77	1	196	1	4	4	0
5	77	2	456	1	1	1	0
5	77	3	703	1	3	3	0
5	77	4	904	1	2	2	0
5	77	5	1332	1	4	4	0
5	78	1	203	1	4	4	0
5	78	2	420	1	1	1	0
5	78	3	724	1	3	3	0
5	78	4	908	1	2	2	0
5	78	5	1336	1	4	4	0
5	79	1	202	1	4	4	0
5	79	2	451	1	1	1	0
5	79	3	734	1	3	3	0
5	79	4	921	1	2	2	0
5	79	5	1438	1	4	4	0
5	80	1	238	1	4	4	0
5	80	2	467	1	1	1	0
5	80	3	813	1	3	3	0
5	80	4	1176	1	2	2	0
5	80	5	1554	1	4	4	0
5	81	1	195	1	4	4	0
5	81	2	441	1	1	1	0
5	81	3	911	1	3	3	0
5	81	4	1096	1	2	2	0
5	81	5	1468	1	4	4	0
5	82	1	211	1	4	4	0
5	82	2	434	1	1	1	0
5	82	3	802	1	3	3	0
5	82	4	1006	1	2	2	0
5	82	5	1390	1	4	4	0
6	83	1	919	1	4	4	0
6	83	2	1277	1	1	1	0
6	83	3	1547	1	3	3	0
6	83	4	1763	1	2	2	0
6	83	5	2081	1	4	4	0
6	84	1	195	1	4	4	0
6	84	2	424	1	1	1	0
6	84	3	701	1	3	3	0
6	84	4	975	1	2	2	0
6	84	5	1415	1	4	4	0
6	85	1	274	1	4	4	0
6	85	2	501	1	1	1	0
6	85	3	755	1	3	3	0
6	85	4	933	1	2	2	0
6	85	5	1257	1	4	4	0
6	86	1	254	1	4	4	0
6	86	2	447	1	1	1	0
6	86	3	671	1	3	3	0
6	86	4	902	1	2	2	0
6	86	5	1250	1	4	4	0
6	87	1	187	1	4	4	0
6	87	2	392	1	1	1	0
6	87	3	646	1	3	3	0
6	87	4	824	1	2	2	0
6	87	5	1183	1	4	4	0
6	88	1	195	1	4	4	0
6	88	2	444	1	1	1	0
6	88	3	709	1	3	3	0
6	88	4	892	1	2	2	0
6	88	5	1258	1	4	4	0
6	89	1	201	1	4	4	0
6	89	2	402	1	1	1	0
6	89	3	652	1	3	3	0
6	89	4	853	1	2	2	0
6	89	5	1240	1	4	4	0
6	90	1	202	1	4	4	0
6	90	2	412	1	1	1	0
6	90	3	647	1	3	3	0
6	90	4	840	1	2	2	0
6	90	5	1206	1	4	4	0
6	91	1	171	1	4	4	0
6	91	2	470	1	1	1	0
6	91	3	699	1	3	3	0
6	91	4	923	1	2	2	0
6	91	5	1239	1	4	4	0
6	92	1	202	1	4	4	0
6	92	2	398	1	1	1	0
6	92	3	681	1	3	3	0
6	92	4	867	1	2	2	0
6	92	5	1251	1	4	4	0
6	93	1	173	1	4	4	0
6	93	2	400	1	1	1	0
6	93	3	618	1	3	3	0
6	93	4	852	1	2	2	0
6	93	5	1176	1	4	4	0
6	94	1	210	1	4	4	0
6	94	2	423	1	1	1	0
6	94	3	740	1	3	3	0
6	94	4	887	1	2	2	0
6	94	5	1297	1	4	4	0
6	95	1	189	1	4	4	0
6	95	2	394	1	1	1	0
6	95	3	749	1	3	3	0
6	95	4	961	1	2	2	0
6	95	5	1304	1	4	4	0
6	96	1	205	1	4	4	0
6	96	2	400	1	1	1	0
6	96	3	654	1	3	3	0
6	96	4	874	1	2	2	0
6	96	5	1272	1	4	4	0
6	97	1	198	1	4	4	0
6	97	2	386	1	1	1	0
6	97	3	668	1	3	3	0
6	97	4	852	1	2	2	0
6	97	5	1243	1	4	4	0
6	98	1	184	1	4	4	0
6	98	2	434	1	1	1	0
6	98	3	889	1	3	3	0
6	98	4	1108	1	2	2	0
6	98	5	1627	1	4	4	0
6	99	1	196	1	4	4	0
6	99	2	570	1	1	1	0
6	99	3	888	1	3	3	0
6	99	4	1118	1	2	2	0
6	99	5	1562	1	4	4	0
6	100	1	178	1	4	4	0
6	100	2	444	1	1	1	0
6	100	3	695	1	3	3	0
6	100	4	916	1	2	2	0
6	100	5	1399	1	4	4	0
6	101	1	187	1	4	4	0
6	101	2	441	1	1	1	0
6	101	3	701	1	3	3	0
6	101	4	931	1	2	2	0
6	101	5	1365	1	4	4	0
6	102	1	204	1	4	4	0
6	102	2	393	1	1	1	0
6	102	3	675	1	3	3	0
6	102	4	889	1	2	2	0
6	102	5	1333	1	4	4	0
6	103	1	218	1	4	4	0
6	103	2	408	1	1	1	0
6	103	3	722	1	3	3	0
6	103	4	968	1	2	2	0
6	103	5	1576	1	4	4	0
7	104	1	1072	1	4	4	0
7	104	2	1388	1	1	1	0
7	104	3	1691	1	3	3	0
7	104	4	1992	1	2	2	0
7	104	5	2272	1	4	4	0
7	105	1	203	1	4	4	0
7	105	2	414	1	1	1	0
7	105	3	715	1	3	3	0
7	105	4	957	1	2	2	0
7	105	5	1222	1	4	4	0
7	106	1	215	1	4	4	0
7	106	2	481	1	1	1	0
7	106	3	702	1	3	3	0
7	106	4	916	1	2	2	0
7	106	5	1218	1	4	4	0
7	107	1	214	1	4	4	0
7	107	2	475	1	1	1	0
7	107	3	653	1	3	3	0
7	107	4	896	1	2	2	0
7	107	5	1302	1	4	4	0
7	108	1	174	1	4	4	0
7	108	2	397	1	1	1	0
7	108	3	674	1	3	3	0
7	108	4	887	1	2	2	0
7	108	5	1282	1	4	4	0
7	109	1	218	1	4	4	0
7	109	2	440	1	1	1	0
7	109	3	643	1	3	3	0
7	109	4	866	1	2	2	0
7	109	5	1206	1	4	4	0
7	110	1	200	1	4	4	0
7	110	2	391	1	1	1	0
7	110	3	650	1	3	3	0
7	110	4	851	1	2	2	0
7	110	5	1246	1	4	4	0
7	111	1	213	1	4	4	0
7	111	2	405	1	1	1	0
7	111	3	672	1	3	3	0
7	111	4	893	1	2	2	0
7	111	5	1203	1	4	4	0
7	112	1	220	1	4	4	0
7	112	2	454	1	1	1	0
7	112	3	671	1	3	3	0
7	112	4	874	1	2	2	0
7	112	5	1201	1	4	4	0
7	113	1	212	1	4	4	0
7	113	2	400	1	1	1	0
7	113	3	623	1	3	3	0
7	113	4	823	1	2	2	0
7	113	5	1221	1	4	4	0
7	114	1	200	1	4	4	0
7	114	2	412	1	1	1	0
7	114	3	665	1	3	3	0
7	114	4	834	1	2	2	0
7	114	5	1268	1	4	4	0
7	115	1	173	1	4	4	0
7	115	2	395	1	1	1	0
7	115	3	634	1	3	3	0
7	115	4	819	1	2	2	0
7	115	5	1206	1	4	4	0
7	116	1	208	1	4	4	0
7	116	2	407	1	1	1	0
7	116	3	724	1	3	3	0
7	116	4	999	1	2	2	0
7	116	5	1409	1	4	4	0
7	117	1	223	1	4	4	0
7	117	2	397	1	1	1	0
7	117	3	832	1	3	3	0
7	117	4	1062	1	2	2	0
7	117	5	1415	1	4	4	0
7	118	1	184	1	4	4	0
7	118	2	400	1	1	1	0
7	118	3	684	1	3	3	0
7	118	4	1170	1	2	2	0
7	118	5	2160	1	4	4	0
7	119	1	224	1	4	4	0
7	119	2	457	1	1	1	0
7	119	3	743	1	3	3	0
7	119	4	1023	1	2	2	0
7	119	5	1461	1	4	4	0
7	120	1	173	1	4	4	0
7	120	2	363	1	1	1	0
7	120	3	661	1	3	3	0
7	120	4	847	1	2	2	0
7	120	5	1192	1	4	4	0
7	121	1	187	1	4	4	0
7	121	2	388	1	1	1	0
7	121	3	720	1	3	3	0
7	121	4	922	1	2	2	0
7	121	5	1312	1	4	4	0
7	122	1	149	1	4	4	0
7	122	2	385	1	1	1	0
7	122	3	680	1	3	3	0
7	122	4	875	1	2	2	0
7	122	5	1359	1	4	4	0
7	123	1	148	1	4	4	0
7	123	2	410	1	1	1	0
7	123	3	616	1	3	3	0
7	123	4	842	1	2	2	0
7	123	5	1320	1	4	4	0
7	124	1	157	1	4	4	0
7	124	2	361	1	1	1	0
7	124	3	620	1	3	3	0
7	124	4	827	1	2	2	0
7	124	5	1287	1	4	4	0
8	125	1	1127	1	4	4	0
8	125	2	1378	1	1	1	0
8	125	3	2701	1	3	3	0
8	125	4	2994	1	2	2	0
8	125	5	3237	1	4	4	0
8	126	1	216	1	4	4	0
8	126	2	435	1	1	1	0
8	126	3	646	1	3	3	0
8	126	4	874	1	2	2	0
8	126	5	1202	1	4	4	0
8	127	1	164	1	4	4	0
8	127	2	425	1	1	1	0
8	127	3	685	1	3	3	0
8	127	4	892	1	2	2	0
8	127	5	1184	1	4	4	0
8	128	1	224	1	4	4	0
8	128	2	429	1	1	1	0
8	128	3	670	1	3	3	0
8	128	4	833	1	2	2	0
8	128	5	1177	1	4	4	0
8	129	1	232	1	4	4	0
8	129	2	466	1	1	1	0
8	129	3	798	1	3	3	0
8	129	4	1028	1	2	2	0
8	129	5	1368	1	4	4	0
8	130	1	193	1	4	4	0
8	130	2	486	1	1	1	0
8	130	3	748	1	3	3	0
8	130	4	874	1	2	2	0
8	130	5	1219	1	4	4	0
8	131	1	193	1	4	4	0
8	131	2	437	1	1	1	0
8	131	3	669	1	3	3	0
8	131	4	880	1	2	2	0
8	131	5	1264	1	4	4	0
8	132	1	166	1	4	4	0
8	132	2	395	1	1	1	0
8	132	3	659	1	3	3	0
8	132	4	820	1	2	2	0
8	132	5	1262	1	4	4	0
8	133	1	104	1	4	4	0
8	133	2	318	1	1	1	0
8	133	3	544	1	3	3	0
8	133	4	811	1	2	2	0
8	133	5	1116	1	4	4	0
8	134	1	219	1	4	4	0
8	134	2	434	1	1	1	0
8	134	3	717	1	3	3	0
8	134	4	907	1	2	2	0
8	134	5	1255	1	4	4	0
8	135	1	177	1	4	4	0
8	135	2	449	1	1	1	0
8	135	3	643	1	3	3	0
8	135	4	892	1	2	2	0
8	135	5	1380	1	4	4	0
8	136	1	89	1	4	4	0
8	136	2	287	1	1	1	0
8	136	3	578	1	3	3	0
8	136	4	800	1	2	2	0
8	136	5	1203	1	4	4	0
8	137	1	209	1	4	4	0
8	137	2	377	1	1	1	0
8	137	3	708	1	3	3	0
8	137	4	976	1	2	2	0
8	137	5	1286	1	4	4	0
8	138	1	147	1	4	4	0
8	138	2	368	1	1	1	0
8	138	3	604	1	3	3	0
8	138	4	824	1	2	2	0
8	138	5	1198	1	4	4	0
8	139	1	198	1	4	4	0
8	139	2	356	1	1	1	0
8	139	3	640	1	3	3	0
8	139	4	845	1	2	2	0
8	139	5	1316	1	4	4	0
8	140	1	190	1	4	4	0
8	140	2	403	1	1	1	0
8	140	3	666	1	3	3	0
8	140	4	955	1	2	2	0
8	140	5	1459	1	4	4	0
8	141	1	166	1	4	4	0
8	141	2	388	1	1	1	0
8	141	3	891	1	3	3	0
8	141	4	1120	1	2	2	0
8	141	5	1586	1	4	4	0
8	142	1	164	1	4	4	0
8	142	2	407	1	1	1	0
8	142	3	725	1	3	3	0
8	142	4	965	1	2	2	0
8	142	5	1401	1	4	4	0
8	143	1	171	1	4	4	0
8	143	2	394	1	1	1	0
8	143	3	922	1	3	3	0
8	143	4	1166	1	2	2	0
8	143	5	1622	1	4	4	0
8	144	1	218	1	4	4	0
8	144	2	650	1	1	1	0
8	144	3	1155	1	3	3	0
8	144	4	1422	1	2	2	0
8	144	5	1797	1	4	4	0
9	145	1	1145	1	4	4	0
9	145	2	1485	1	1	1	0
9	145	3	1806	1	3	3	0
9	145	4	2098	1	2	2	0
9	145	5	2412	1	4	4	0
9	146	1	267	1	4	4	0
9	146	2	589	1	1	1	0
9	146	3	859	1	3	3	0
9	146	4	1153	1	2	2	0
9	146	5	1546	1	4	4	0
9	147	1	287	0	4	1	0
9	147	2	2058	1	1	1	0
9	147	3	2499	1	3	3	0
9	147	4	2726	1	2	2	0
9	147	5	3203	1	4	4	0
9	148	1	317	1	4	4	0
9	148	2	711	1	1	1	0
9	148	3	1023	1	3	3	0
9	148	4	1261	1	2	2	0
9	148	5	1531	1	4	4	0
9	149	1	216	1	4	4	0
9	149	2	423	1	1	1	0
9	149	3	737	1	3	3	0
9	149	4	821	1	2	2	0
9	149	5	1105	1	4	4	0
9	150	1	176	1	4	4	0
9	150	2	378	1	1	1	0
9	150	3	683	1	3	3	0
9	150	4	850	1	2	2	0
9	150	5	1184	1	4	4	0
9	151	1	171	1	4	4	0
9	151	2	377	1	1	1	0
9	151	3	618	1	3	3	0
9	151	4	823	1	2	2	0
9	151	5	1141	1	4	4	0
9	152	1	171	1	4	4	0
9	152	2	401	1	1	1	0
9	152	3	659	1	3	3	0
9	152	4	859	1	2	2	0
9	152	5	1163	1	4	4	0
9	153	1	184	1	4	4	0
9	153	2	427	1	1	1	0
9	153	3	705	1	3	3	0
9	153	4	936	1	2	2	0
9	153	5	1173	1	4	4	0
9	154	1	200	1	4	4	0
9	154	2	432	1	1	1	0
9	154	3	687	1	3	3	0
9	154	4	888	1	2	2	0
9	154	5	1246	1	4	4	0
9	155	1	191	1	4	4	0
9	155	2	398	1	1	1	0
9	155	3	625	1	3	3	0
9	155	4	890	1	2	2	0
9	155	5	1180	1	4	4	0
9	156	1	193	1	4	4	0
9	156	2	363	1	1	1	0
9	156	3	692	1	3	3	0
9	156	4	869	1	2	2	0
9	156	5	1220	1	4	4	0
9	157	1	134	1	4	4	0
9	157	2	374	1	1	1	0
9	157	3	667	1	3	3	0
9	157	4	834	1	2	2	0
9	157	5	1192	1	4	4	0
9	158	1	161	1	4	4	0
9	158	2	367	1	1	1	0
9	158	3	643	1	3	3	0
9	158	4	870	1	2	2	0
9	158	5	1271	1	4	4	0
9	159	1	144	1	4	4	0
9	159	2	382	1	1	1	0
9	159	3	746	1	3	3	0
9	159	4	915	1	2	2	0
9	159	5	1336	1	4	4	0
9	160	1	189	1	4	4	0
9	160	2	383	1	1	1	0
9	160	3	666	1	3	3	0
9	160	4	885	1	2	2	0
9	160	5	1340	1	4	4	0
9	161	1	194	1	4	4	0
9	161	2	358	1	1	1	0
9	161	3	735	1	3	3	0
9	161	4	941	1	2	2	0
9	161	5	1363	1	4	4	0
9	162	1	148	1	4	4	0
9	162	2	359	1	1	1	0
9	162	3	617	1	3	3	0
9	162	4	863	1	2	2	0
9	162	5	1265	1	4	4	0
9	163	1	133	1	4	4	0
9	163	2	371	1	1	1	0
9	163	3	707	1	3	3	0
9	163	4	822	1	2	2	0
9	163	5	2623	1	4	4	0
10	164	1	1173	1	4	4	0
10	164	2	1444	1	1	1	0
10	164	3	1731	1	3	3	0
10	164	4	1965	1	2	2	0
10	164	5	2266	1	4	4	0
10	165	1	199	1	4	4	0
10	165	2	390	1	1	1	0
10	165	3	662	1	3	3	0
10	165	4	808	1	2	2	0
10	165	5	1168	1	4	4	0
10	166	1	158	1	4	4	0
10	166	2	352	1	1	1	0
10	166	3	627	1	3	3	0
10	166	4	821	1	2	2	0
10	166	5	1175	1	4	4	0
10	167	1	183	1	4	4	0
10	167	2	389	1	1	1	0
10	167	3	617	1	3	3	0
10	167	4	851	1	2	2	0
10	167	5	1196	1	4	4	0
10	168	1	139	1	4	4	0
10	168	2	354	1	1	1	0
10	168	3	572	1	3	3	0
10	168	4	807	1	2	2	0
10	168	5	1148	1	4	4	0
10	169	1	177	1	4	4	0
10	169	2	405	1	1	1	0
10	169	3	624	1	3	3	0
10	169	4	1021	1	2	2	0
10	169	5	1490	1	4	4	0
10	170	1	160	1	4	4	0
10	170	2	335	1	1	1	0
10	170	3	613	1	3	3	0
10	170	4	829	1	2	2	0
10	170	5	1166	1	4	4	0
