BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;1,216852;1;4;4
1;2;1,549009;1;1;1
1;3;2,068518;1;3;3
1;4;2,267344;1;2;2
1;5;2,619562;1;4;4
1;6;2,999979;1;4;4
1;7;3,322859;1;1;1
1;8;3,620348;1;3;3
1;9;3,902315;1;2;2
1;10;4,20973;1;4;4
1;11;4,602617;1;4;4
1;12;5,339212;1;1;1
1;13;5,809347;1;3;3
1;14;6,136477;1;2;2
1;15;6,408197;1;4;4
1;16;6,641039;1;4;4
1;17;7,08946;1;1;1
1;18;7,38896;1;3;3
1;19;7,60663;1;2;2
1;20;7,906725;1;4;4
1;21;8,121756;1;4;4
1;22;8,486597;1;1;1
1;23;9,112253;1;3;3
1;24;9,288622;1;2;2
1;25;9,540747;1;4;4
1;26;9,739729;1;4;4
1;27;10,09078;1;1;1
1;28;10,37376;1;3;3
1;29;10,5738;1;2;2
1;30;10,79008;1;4;4
1;31;11,00874;1;4;4
1;32;11,55874;1;1;1
1;33;11,95724;1;3;3
1;34;12,19216;1;2;2
1;35;12,44233;1;4;4
1;36;12,77718;1;4;4
1;37;13,39142;1;1;1
1;38;13,62794;1;3;3
1;39;13,89274;1;2;2
1;40;14,42452;1;4;4
1;41;14,59392;1;4;4
1;42;14,99345;1;1;1
1;43;15,25949;1;3;3
1;44;15,45898;1;2;2
1;45;15,67686;1;4;4
1;46;15,86536;1;4;4
1;47;16,19382;1;1;1
1;48;16,6619;1;3;3
1;49;16,86288;1;2;2
1;50;17,12744;1;4;4
1;51;17,27738;1;4;4
1;52;17,64958;1;1;1
1;53;17,92967;1;3;3
1;54;18,14624;1;2;2
1;55;18,41087;1;4;4
1;56;18,7958;1;4;4
1;57;19,19685;1;1;1
1;58;19,52712;1;3;3
1;59;19,7965;1;2;2
1;60;20,08087;1;4;4
1;61;20,23494;1;4;4
1;62;20,59577;1;1;1
1;63;20,89549;1;3;3
1;64;21,12118;1;2;2
1;65;21,33611;1;4;4
1;66;21,8654;1;4;4
1;67;22,18693;1;1;1
1;68;22,51597;1;3;3
1;69;22,73639;1;2;2
1;70;22,98898;1;4;4
1;71;23,15305;1;4;4
1;72;23,48144;1;1;1
1;73;23,8822;1;3;3
1;74;24,09836;1;2;2
1;75;24,34992;1;4;4
1;76;24,58074;1;4;4
1;77;24,85102;1;1;1
1;78;25,13119;1;3;3
1;79;25,33885;1;2;2
1;80;25,56724;1;4;4
1;81;25,75064;1;4;4
1;82;26,06661;1;1;1
1;83;26,40215;1;3;3
1;84;26,70128;1;2;2
1;85;26,92281;1;4;4
1;86;27,10886;1;4;4
1;87;27,4085;1;1;1
1;88;27,64917;1;3;3
1;89;27,90087;1;2;2
1;90;28,12099;1;4;4
1;91;28,25279;1;4;4
1;92;28,55396;1;1;1
1;93;28,83831;1;3;3
1;94;29,03522;1;2;2
1;95;29,33623;1;4;4
1;96;29,47125;1;4;4
1;97;29,72867;1;1;1
2;98;1,250488;1;4;4
2;99;1,64669;1;1;1
2;100;2,070251;0;3;2
2;101;2,365852;0;2;4
2;102;2,559425;1;4;4
2;103;4,67746;1;4;4
2;104;5,004311;1;1;1
2;105;5,438499;1;3;3
2;106;5,821976;1;2;2
2;107;6,137886;1;4;4
2;108;6,528748;1;4;4
2;109;6,79538;1;1;1
2;110;7,095146;1;3;3
2;111;7,339241;1;2;2
2;112;7,639061;1;4;4
2;113;7,841568;1;4;4
2;114;8,109818;1;1;1
2;115;8,760925;1;3;3
2;116;9,07592;1;2;2
2;117;9,389236;1;4;4
2;118;9,558029;1;4;4
