BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;1,404411;1;4;4
1;2;1,58371;1;1;1
1;3;1,9702;1;3;3
1;4;2,442169;1;2;2
1;5;3,16935;1;4;4
1;6;3,737099;1;4;4
1;7;4,247017;1;1;1
1;8;4,538162;1;3;3
1;9;4,937637;1;2;2
1;10;5,323029;1;4;4
1;11;5,723015;1;4;4
1;12;6,05484;1;1;1
1;13;6,404694;1;3;3
1;14;6,772461;1;2;2
1;15;7,129196;1;4;4
1;16;7,673447;1;4;4
1;17;7,9067;1;1;1
1;18;8,341148;1;3;3
1;19;8,732117;1;2;2
1;20;9,119484;1;4;4
1;21;9,776672;1;4;4
1;22;10,03264;1;1;1
1;23;10,4748;1;3;3
1;24;10,82626;1;2;2
1;25;11,22652;1;4;4
1;26;11,57806;1;4;4
1;27;12,27753;1;1;1
1;28;12,74216;1;3;3
1;29;13,36647;0;2;1
1;30;14,36817;1;4;4
1;31;15,66913;1;4;4
1;32;16,82994;1;1;1
1;33;18,17244;1;3;3
1;34;18,31563;1;2;2
1;35;19,21577;1;4;4
1;36;19,8147;1;4;4
1;37;20,45456;1;1;1
1;38;21,05669;1;3;3
1;39;21,70074;1;2;2
1;40;22,35794;1;4;4
1;41;22,98264;1;4;4
1;42;23,70293;1;1;1
1;43;24,45889;1;3;3
1;44;25,03406;1;2;2
1;45;25,70236;1;4;4
1;46;26,08549;1;4;4
1;47;26,55939;1;1;1
1;48;26,78571;1;3;3
1;49;27,15948;1;2;2
1;50;27,60466;1;4;4
1;51;27,86055;1;4;4
1;52;28,33564;1;1;1
1;53;28,6626;1;3;3
1;54;29,03696;1;2;2
1;55;29,36198;1;4;4
1;56;29,70704;1;4;4
2;57;0,5912018;1;4;4
2;58;1,016998;1;1;1
2;59;1,35144;1;3;3
2;60;1,707886;1;2;2
2;61;2,033005;1;4;4
2;62;2,353867;1;4;4
2;63;2,710907;1;1;1
2;64;3,036926;1;3;3
2;65;3,390945;1;2;2
2;66;3,721466;1;4;4
2;67;4,051163;1;4;4
2;68;4,387482;1;1;1
2;69;4,721893;1;3;3
2;70;5,085251;1;2;2
2;71;5,676636;1;4;4
2;72;5,753265;1;4;4
2;73;6,523041;1;1;1
2;74;6,92923;1;3;3
2;75;7,430893;1;2;2
2;76;7,573044;1;4;4
2;77;8,030273;1;4;4
2;78;8,429855;1;1;1
2;79;8,704361;1;3;3
2;80;9,030334;1;2;2
2;81;9,375229;1;4;4
2;82;9,690643;1;4;4
2;83;10,05537;1;1;1
2;84;10,34177;1;3;3
2;85;10,73207;1;2;2
2;86;11,09149;1;4;4
2;87;11,40656;1;4;4
2;88;11,75735;1;1;1
2;89;12,05608;1;3;3
2;90;12,38155;1;2;2
2;91;12,72621;1;4;4
2;92;13,18375;1;4;4
2;93;13,39308;1;1;1
2;94;13,73386;1;3;3
2;95;14,09367;1;2;2
2;96;14,51753;1;4;4
2;97;14,86104;1;4;4
2;98;15,21783;1;1;1
2;99;15,52585;1;3;3
2;100;15,84341;1;2;2
2;101;16,1938;1;4;4
2;102;16,51363;1;4;4
2;103;16,84337;1;1;1
2;104;17,14406;1;3;3
2;105;17,74326;1;2;2
2;106;17,81609;1;4;4
2;107;18,42876;1;4;4
2;108;18,94617;1;1;1
2;109;19,29581;1;3;3
2;110;19,99483;1;2;2
2;111;20,02034;1;4;4
2;112;20,46407;1;4;4
2;113;20,86444;1;1;1
2;114;21,16573;1;3;3
2;115;21,51479;1;2;2
2;116;21,84865;1;4;4
2;117;22,20464;1;4;4
2;118;22,53201;1;1;1
2;119;22,85014;1;3;3
2;120;23,15051;1;2;2
2;121;23,50662;1;4;4
2;122;23,8177;1;4;4
2;123;24,15167;1;1;1
2;124;24,45168;1;3;3
2;125;24,78241;1;2;2
2;126;25,10936;1;4;4
2;127;25,45178;1;4;4
2;128;25,76878;1;1;1
2;129;26,08276;1;3;3
2;130;26,40938;1;2;2
2;131;26,76883;1;4;4
2;132;27,06938;1;4;4
2;133;27,45447;1;1;1
2;134;27,70987;1;3;3
2;135;28,05309;1;2;2
2;136;28,63487;1;4;4
2;137;28,72333;1;4;4
2;138;29,56982;1;1;1
3;139;0,575592;1;4;4
3;140;0,9454041;1;1;1
3;141;1,276428;1;3;3
3;142;1,625961;1;2;2
3;143;1,973526;1;4;4
3;144;2,27832;1;4;4
3;145;2,661499;1;1;1
3;146;3,013;1;3;3
3;147;3,353012;1;2;2
3;148;3,677429;1;4;4
3;149;4,013031;1;4;4
3;150;4,398621;1;1;1
3;151;4,697708;1;3;3
3;152;5,077972;1;2;2
3;153;5,36557;1;4;4
3;154;5,679688;1;4;4
3;155;6,131332;1;1;1
3;156;6,230515;1;3;3
3;157;6,756058;1;2;2
3;158;6,981216;1;4;4
3;159;7,505951;1;4;4
3;160;7,805679;1;1;1
3;161;8,150909;1;3;3
3;162;8,481232;1;2;2
3;163;8,818497;1;4;4
3;164;9,150223;1;4;4
3;165;9,468063;1;1;1
3;166;9,800583;1;3;3
3;167;10,13286;1;2;2
3;168;10,41818;1;4;4
3;169;10,75697;1;4;4
3;170;11,0575;1;1;1
3;171;11,33521;1;3;3
3;172;11,70392;1;2;2
3;173;12,03439;1;4;4
3;174;12,60487;1;4;4
3;175;12,78384;1;1;1
3;176;13,04129;1;3;3
3;177;13,36578;1;2;2
3;178;13,76549;1;4;4
3;179;14,10954;1;4;4
3;180;14,4427;1;1;1
3;181;14,77644;1;3;3
3;182;15,12598;1;2;2
3;183;15,46661;1;4;4
3;184;15,77689;1;4;4
3;185;16,14255;1;1;1
3;186;16,46959;1;3;3
3;187;17,04216;1;2;2
3;188;17,21286;1;4;4
3;189;17,54462;1;4;4
3;190;17,91258;1;1;1
3;191;18,21176;1;3;3
3;192;18,59444;1;2;2
3;193;18,89465;1;4;4
3;194;19,29703;1;4;4
3;195;19,59659;1;1;1
3;196;19,89706;1;3;3
3;197;20,2542;1;2;2
3;198;20,55273;1;4;4
3;199;21,24173;1;4;4
3;200;21,26595;1;1;1
3;201;21,69788;1;3;3
3;202;22,04745;1;2;2
3;203;22,4071;1;4;4
3;204;22,72969;1;4;4
3;205;23,0795;1;1;1
3;206;23,40599;1;3;3
3;207;23,71571;1;2;2
3;208;24,10483;1;4;4
3;209;24,50731;1;4;4
3;210;24,83093;1;1;1
3;211;25,1499;1;3;3
3;212;25,4505;1;2;2
3;213;25,80806;1;4;4
3;214;26,11852;1;4;4
3;215;26,40781;1;1;1
3;216;26,66649;1;3;3
3;217;27,01855;1;2;2
3;218;27,35268;1;4;4
3;219;27,70796;1;4;4
3;220;28,0526;1;1;1
3;221;28,58453;1;3;3
3;222;28,85843;1;2;2
3;223;29,36966;1;4;4
3;224;29,6357;1;4;4
4;225;0,768219;1;4;4
4;226;1,151978;1;1;1
4;227;1,351501;1;3;3
4;228;1,817566;1;2;2
4;229;1,952515;1;4;4
4;230;2,366241;1;4;4
4;231;2,853394;1;1;1
4;232;3,019165;1;3;3
4;233;3,369751;1;2;2
4;234;3,902374;1;4;4
4;235;4,069061;1;4;4
4;236;4,453979;1;1;1
4;237;4,7034;1;3;3
4;238;5,118866;1;2;2
4;239;5,394745;1;4;4
4;240;6,039246;1;4;4
4;241;6,12027;1;1;1
4;242;6,419098;1;3;3
4;243;6,770355;1;2;2
4;244;7,095551;1;4;4
4;245;7,455505;1;4;4
4;246;7,895264;1;1;1
4;247;8,121368;1;3;3
4;248;8,455261;1;2;2
4;249;8,756012;1;4;4
4;250;9,106232;1;4;4
4;251;9,407074;1;1;1
4;252;9,707153;1;3;3
4;253;10,09259;1;2;2
4;254;10,43982;1;4;4
4;255;10,77457;1;4;4
4;256;11,0744;1;1;1
4;257;11,36084;1;3;3
4;258;11,70752;1;2;2
4;259;12,02597;1;4;4
4;260;12,36682;1;4;4
4;261;12,70804;1;1;1
4;262;13,36816;0;3;2
4;263;15,0336;0;2;1
4;264;15,91177;1;4;4
4;265;16,34381;1;4;4
4;266;16,72797;1;1;1
4;267;17,32626;1;3;3
4;268;17,39508;1;2;2
4;269;18,04517;1;4;4
4;270;18,39505;1;4;4
4;271;18,73083;1;1;1
4;272;19,04553;1;3;3
4;273;19,42093;1;2;2
4;274;19,73306;1;4;4
4;275;20,09546;1;4;4
4;276;20,43185;1;1;1
4;277;20,74615;1;3;3
4;278;21,1326;1;2;2
4;279;21,44733;1;4;4
4;280;21,76712;1;4;4
4;281;22,08408;1;1;1
4;282;22,39758;1;3;3
4;283;22,71725;1;2;2
4;284;23,03314;1;4;4
4;285;23,3743;1;4;4
4;286;23,73334;1;1;1
4;287;24,04889;1;3;3
4;288;24,38403;1;2;2
4;289;24,71811;1;4;4
4;290;25,07361;1;4;4
4;291;25,41766;1;1;1
4;292;25,72137;1;3;3
4;293;26,07568;1;2;2
4;294;26,40112;1;4;4
4;295;26,73526;1;4;4
4;296;27,05112;1;1;1
4;297;27,35052;1;3;3
4;298;27,67722;1;2;2
4;299;28,02112;1;4;4
4;300;28,33643;1;4;4
4;301;28,67734;1;1;1
4;302;28,97797;1;3;3
4;303;29,32272;1;2;2
4;304;29,65204;1;4;4
5;305;0,7192993;1;4;4
5;306;1,121704;1;1;1
5;307;1,336609;1;3;3
5;308;1,776337;1;2;2
5;309;1,936768;1;4;4
5;310;2,337921;1;4;4
5;311;2,821472;1;1;1
5;312;3,221558;1;3;3
5;313;3,521973;1;2;2
5;314;4,077942;1;4;4
5;315;4,553741;1;4;4
5;316;4,928528;1;1;1
5;317;5,304413;1;3;3
5;318;5,573975;1;2;2
5;319;5,973572;1;4;4
5;320;6,206146;1;4;4
5;321;6,573059;1;1;1
5;322;7,005676;1;3;3
5;323;7,230133;1;2;2
5;324;7,589813;1;4;4
5;325;8,075592;1;4;4
5;326;8,277374;1;1;1
5;327;8,555664;1;3;3
5;328;9,10672;1;2;2
5;329;9,231079;1;4;4
5;330;10,15692;1;4;4
5;331;11,1763;0;1;3
5;332;12,19135;0;3;4
5;333;13,47784;0;2;1
5;334;13,94293;1;4;4
5;335;15,46414;1;4;4
5;336;15,99527;1;1;1
5;337;16,27994;1;3;3
5;338;16,64722;1;2;2
5;339;16,9631;1;4;4
5;340;17,31342;1;4;4
5;341;17,65289;1;1;1
5;342;17,96481;1;3;3
5;343;18,32935;1;2;2
5;344;18,66229;1;4;4
5;345;19,01465;1;4;4
5;346;19,33899;1;1;1
5;347;19,63867;1;3;3
5;348;20,01471;1;2;2
5;349;20,36505;1;4;4
5;350;20,74942;1;4;4
5;351;21,08438;1;1;1
5;352;21,38358;1;3;3
