BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;1,734779;0;4;1
1;2;2,367523;0;1;4
1;3;4,666695;1;3;3
1;4;6,016502;1;2;2
1;5;6,599548;1;4;4
1;6;7,649597;1;4;4
1;7;8,26429;1;1;1
1;8;9,481972;1;3;3
1;9;10,38157;1;2;2
1;10;11,00187;1;4;4
1;11;11,76205;1;4;4
1;12;12,72974;1;1;1
1;13;13,82842;1;3;3
1;14;14,34708;1;2;2
1;15;14,83334;1;4;4
1;16;15,46356;1;4;4
1;17;16,24598;1;1;1
1;18;16,82881;1;3;3
1;19;17,09625;1;2;2
1;20;17,46198;1;4;4
1;21;17,96194;1;4;4
1;22;18,37702;1;1;1
1;23;18,69629;1;3;3
1;24;19,0123;1;2;2
1;25;20,19555;1;4;4
1;26;21,37783;1;4;4
1;27;21,91098;1;1;1
1;28;22,1607;1;3;3
1;29;22,44483;1;2;2
1;30;22,9293;1;4;4
1;31;24,14338;1;4;4
1;32;24,54403;1;1;1
1;33;24,84399;1;3;3
1;34;25,04363;1;2;2
1;35;25,30877;1;4;4
1;36;25,74258;1;4;4
1;37;26,05939;1;1;1
1;38;26,27623;1;3;3
1;39;26,4763;1;2;2
1;40;26,69655;1;4;4
1;41;27,10938;1;4;4
1;42;27,34653;1;1;1
1;43;27,57983;1;3;3
1;44;27,72552;1;2;2
1;45;28,01269;1;4;4
1;46;28,32626;1;4;4
1;47;28,59287;1;1;1
1;48;28,87498;1;3;3
1;49;29,05974;1;2;2
1;50;29,2925;1;4;4
1;51;29,70799;1;4;4
1;52;29,97886;1;1;1
2;53;0,6812134;1;4;4
2;54;1,263489;1;1;1
2;55;1,636322;1;3;3
2;56;2,036102;1;2;2
2;57;2,402466;1;4;4
2;58;2,830338;1;4;4
2;59;3,113037;1;1;1
2;60;3,363724;1;3;3
2;61;3,563309;1;2;2
2;62;3,832214;1;4;4
2;63;4,181976;1;4;4
2;64;4,448044;1;1;1
2;65;4,685364;1;3;3
2;66;4,8965;1;2;2
2;67;5,147797;1;4;4
2;68;5,46402;1;4;4
2;69;5,713623;1;1;1
2;70;5,95076;1;3;3
2;71;6,147644;1;2;2
2;72;6,396072;1;4;4
2;73;6,695892;1;4;4
2;74;6,946976;1;1;1
2;75;7,163773;1;3;3
2;76;7,31781;1;2;2
2;77;7,600235;1;4;4
2;78;7,880005;1;4;4
2;79;8,130936;1;1;1
2;80;8,346268;1;3;3
2;81;8,516922;1;2;2
2;82;8,74649;1;4;4
2;83;9,030853;1;4;4
2;84;9,279526;1;1;1
2;85;9,513199;1;3;3
2;86;9,663223;1;2;2
2;87;9,895554;1;4;4
2;88;10,23058;1;4;4
2;89;10,49626;1;1;1
2;90;10,74985;1;3;3
2;91;10,89397;1;2;2
2;92;11,14981;1;4;4
2;93;11,44394;1;4;4
2;94;11,7491;1;1;1
2;95;11,99545;0;3;4
2;96;12,04901;0;2;3
2;97;12,37674;0;4;1
2;98;13,06268;1;4;4
2;99;13,39555;1;1;1
2;100;13,59859;1;3;3
2;101;13,86206;1;2;2
2;102;14,04823;1;4;4
2;103;14,59785;1;4;4
2;104;14,82896;1;1;1
2;105;15,07626;1;3;3
2;106;15,19493;1;2;2
2;107;15,47757;1;4;4
