BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;1,184586;1;4;4
1;2;1,852814;1;1;1
1;3;3,202713;1;3;3
1;4;3,653137;1;2;2
1;5;4,036987;1;4;4
1;6;4,470627;1;4;4
1;7;5,071014;1;1;1
1;8;5,688538;1;3;3
1;9;5,972549;1;2;2
1;10;6,455841;1;4;4
1;11;6,656189;1;4;4
1;12;7,039932;1;1;1
1;13;7,556778;1;3;3
1;14;7,7565;1;2;2
1;15;8,089951;1;4;4
1;16;8,290619;1;4;4
1;17;8,524811;1;1;1
1;18;8,874176;1;3;3
1;19;9,123688;1;2;2
1;20;9,423996;1;4;4
1;21;9,641068;1;4;4
1;22;9,87468;1;1;1
1;23;10,19206;1;3;3
1;24;10,47461;1;2;2
1;25;10,84203;1;4;4
1;26;10,99217;1;4;4
1;27;11,1593;1;1;1
1;28;11,5098;1;3;3
1;29;11,8268;1;2;2
1;30;12,05989;1;4;4
1;31;12,20975;1;4;4
1;32;12,42657;1;1;1
1;33;12,72765;1;3;3
1;34;13,09431;1;2;2
1;35;13,31107;1;4;4
1;36;13,47852;1;4;4
1;37;13,69527;1;1;1
1;38;13,94411;1;3;3
1;39;14,22781;1;2;2
1;40;14,57904;1;4;4
1;41;14,66183;1;4;4
1;42;14,87914;1;1;1
1;43;15,17896;1;3;3
1;44;15,42914;1;2;2
1;45;15,69675;1;4;4
1;46;15,81293;1;4;4
1;47;16,0136;1;1;1
1;48;16,38161;1;3;3
1;49;16,71439;1;2;2
1;50;17,29733;1;4;4
1;51;17,36359;1;4;4
1;52;17,64784;1;1;1
1;53;18,03165;1;3;3
1;54;18,26543;1;2;2
1;55;18,58179;1;4;4
1;56;18,71547;1;4;4
1;57;18,93193;1;1;1
1;58;19,2325;1;3;3
1;59;19,44954;1;2;2
1;60;19,74951;1;4;4
1;61;19,90013;1;4;4
1;62;20,06689;1;1;1
1;63;20,38487;1;3;3
1;64;20,64973;1;2;2
1;65;20,93509;1;4;4
1;66;21,10078;1;4;4
1;67;21,31863;1;1;1
1;68;21,63495;1;3;3
1;69;21,95345;1;2;2
1;70;22,15131;1;4;4
1;71;22,28563;1;4;4
1;72;22,53586;1;1;1
1;73;22,85213;1;3;3
1;74;23,15277;1;2;2
1;75;23,50301;1;4;4
1;76;23,63631;1;4;4
1;77;23,80493;1;1;1
1;78;24,08701;1;3;3
1;79;24,42032;1;2;2
1;80;24,70338;1;4;4
1;81;24,83708;1;4;4
1;82;25,10402;1;1;1
1;83;25,38805;1;3;3
1;84;25,60428;1;2;2
1;85;25,88741;1;4;4
1;86;26,05545;1;4;4
1;87;26,22327;1;1;1
1;88;26,65495;1;3;3
1;89;26,92322;1;2;2
1;90;27,18967;1;4;4
1;91;27,37399;1;4;4
1;92;27,67252;1;1;1
1;93;27,98912;1;3;3
1;94;28,29002;1;2;2
1;95;28,52357;1;4;4
1;96;28,67407;1;4;4
1;97;29,05753;1;1;1
1;98;29,35732;1;3;3
1;99;29,60791;1;2;2
1;100;29,87521;1;4;4
1;101;30,00838;1;4;4
2;102;1,003448;1;4;4
2;103;1,934921;1;1;1
2;104;2,469131;1;3;3
2;105;2,769058;1;2;2
2;106;2,986023;1;4;4
2;107;3,20256;1;4;4
2;108;3,436234;1;1;1
2;109;4,219177;1;3;3
2;110;4,436005;1;2;2
2;111;4,703781;1;4;4
2;112;4,870911;1;4;4
2;113;5,02121;1;1;1
2;114;5,388901;1;3;3
2;115;5,60405;1;2;2
2;116;5,838547;1;4;4
2;117;6,056213;1;4;4
2;118;6,188492;1;1;1
2;119;6,505325;1;3;3
2;120;6,739609;1;2;2
2;121;7,02272;1;4;4
2;122;7,155472;1;4;4
2;123;7,406693;1;1;1
2;124;7,639297;1;3;3
2;125;8,222931;0;2;4
2;126;8,373764;1;4;4
2;127;8,540634;0;4;1
2;128;9,725006;1;1;1
2;129;10,10825;1;3;3
2;130;10,34183;1;2;2
2;131;10,55931;1;4;4
2;132;10,692;1;4;4
2;133;10,85973;1;1;1
2;134;11,52647;1;3;3
2;135;11,90919;1;2;2
2;136;12,36021;1;4;4
2;137;12,47612;1;4;4
2;138;12,66071;1;1;1
2;139;13,01051;1;3;3
2;140;13,24419;1;2;2
2;141;13,47768;1;4;4
2;142;13,62775;1;4;4
2;143;13,84483;1;1;1
2;144;14,09482;1;3;3
2;145;14,31172;1;2;2
2;146;14,72937;1;4;4
2;147;14,81172;1;4;4
2;148;14,96356;1;1;1
