BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;1,794884;1;4;4
1;2;2,127792;1;1;1
1;3;2,513847;1;3;3
1;4;2,981537;1;2;2
1;5;3,484802;1;4;4
1;6;3,862686;1;4;4
1;7;4,39856;1;1;1
1;8;4,813843;1;3;3
1;9;5,165565;1;2;2
1;10;5,632576;1;4;4
1;11;6,071175;1;4;4
1;12;6,513641;1;1;1
1;13;6,914719;1;3;3
1;14;7,337471;1;2;2
1;15;7,871826;1;4;4
1;16;8,271759;1;4;4
1;17;8,73394;1;1;1
1;18;9,182846;1;3;3
1;19;9,636414;1;2;2
1;20;10,02422;1;4;4
1;21;10,45122;1;4;4
1;22;10,90466;1;1;1
1;23;11,27371;1;3;3
1;24;11,7515;1;2;2
1;25;12,18466;1;4;4
1;26;12,60802;1;4;4
1;27;13,05148;1;1;1
1;28;13,5213;1;3;3
1;29;13,92168;1;2;2
1;30;14,3866;1;4;4
1;31;14,77642;1;4;4
1;32;15,20691;1;1;1
1;33;15,6711;1;3;3
1;34;16,12917;1;2;2
1;35;16,59597;1;4;4
1;36;16,93005;1;4;4
1;37;17,37246;1;1;1
1;38;17,8069;1;3;3
1;39;18,20849;1;2;2
1;40;18,66391;1;4;4
1;41;19,04017;1;4;4
1;42;19,51639;1;1;1
1;43;19,99429;1;3;3
1;44;20,36092;1;2;2
1;45;20,89461;1;4;4
1;46;21,22802;1;4;4
1;47;21,77926;1;1;1
1;48;22,19529;1;3;3
1;49;22,52974;1;2;2
1;50;23,14624;1;4;4
1;51;23,54618;1;4;4
1;52;24,04633;1;1;1
1;53;24,5033;1;3;3
1;54;24,80302;1;2;2
1;55;25,14878;1;4;4
1;56;25,48158;1;4;4
1;57;25,7616;1;1;1
1;58;26,11533;1;3;3
1;59;26,50338;1;2;2
1;60;26,85516;1;4;4
1;61;27,23185;1;4;4
1;62;27,56483;1;1;1
1;63;27,98304;1;3;3
1;64;28,35504;1;2;2
1;65;28,73943;1;4;4
1;66;29,04954;1;4;4
1;67;29,38411;1;1;1
1;68;29,73295;1;3;3
2;69;0,7288513;1;4;4
2;70;1,177185;1;1;1
2;71;1,509659;1;3;3
2;72;1,830338;1;2;2
2;73;2,180237;1;4;4
2;74;2,510345;1;4;4
2;75;2,836502;1;1;1
2;76;3,231125;1;3;3
2;77;3,531387;1;2;2
2;78;3,898361;1;4;4
2;79;4,186813;1;4;4
2;80;4,515305;1;1;1
2;81;4,972519;1;3;3
2;82;5,279999;1;2;2
2;83;5,632996;1;4;4
2;84;5,972412;1;4;4
2;85;6,271408;1;1;1
2;86;6,583008;1;3;3
2;87;6,916733;1;2;2
2;88;7,238174;1;4;4
2;89;7,605515;1;4;4
2;90;7,895905;1;1;1
2;91;8,183777;1;3;3
2;92;8,533691;1;2;2
2;93;8,866943;1;4;4
2;94;9,200317;1;4;4
2;95;9,485291;1;1;1
2;96;9,790802;1;3;3
2;97;10,10249;1;2;2
2;98;10,38374;1;4;4
2;99;10,70897;1;4;4
2;100;11,00745;1;1;1
2;101;11,38606;1;3;3
2;102;11,70262;1;2;2
2;103;12,00864;1;4;4
2;104;12,31895;1;4;4
2;105;12,70291;1;1;1
2;106;12,98495;1;3;3
2;107;13,33676;1;2;2
2;108;13,6768;1;4;4
2;109;14,01056;1;4;4
2;110;14,34325;1;1;1
2;111;14,67654;1;3;3
2;112;15,01149;1;2;2
2;113;15,31802;1;4;4
2;114;15,67166;1;4;4
2;115;16,08391;1;1;1
2;116;16,37207;1;3;3
2;117;16,70625;1;2;2
2;118;17,08511;1;4;4
2;119;17,38655;1;4;4
2;120;17,71986;1;1;1
2;121;18,07428;1;3;3
2;122;18,40765;1;2;2
2;123;18,77625;1;4;4
