BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;1,245331;1;4;4
1;2;2,148766;1;1;1
1;3;3,194572;1;3;3
1;4;3,614296;1;2;2
1;5;5,112648;0;4;1
1;6;6,731461;1;4;4
1;7;7,730034;1;1;1
1;8;9,046883;1;3;3
1;9;10,0091;1;2;2
1;10;10,897;1;4;4
1;11;12,09604;1;4;4
1;12;12,97899;1;1;1
1;13;13,84505;1;3;3
1;14;14,79374;1;2;2
1;15;15,64386;1;4;4
1;16;16,4616;1;4;4
1;17;17,47572;1;1;1
1;18;18,35616;1;3;3
1;19;18,72689;1;2;2
1;20;19,0928;1;4;4
1;21;19,85925;1;4;4
1;22;20,57653;1;1;1
1;23;21,17681;1;3;3
1;24;21,75905;1;2;2
1;25;22,19207;1;4;4
1;26;22,69283;1;4;4
1;27;23,57476;1;1;1
1;28;24,34251;0;3;2
1;29;24,7245;0;2;3
1;30;25,84179;1;4;4
1;31;26,60362;1;4;4
1;32;27,42493;1;1;1
1;33;28,07436;0;3;2
1;34;28,47282;0;2;3
1;35;29,40672;1;4;4
2;36;0,9324799;1;4;4
2;37;1,598114;1;1;1
2;38;2,998322;0;3;2
2;39;4,680679;1;2;2
2;40;5,298447;1;4;4
2;41;6,028503;1;4;4
2;42;6,681412;1;1;1
2;43;7,512314;1;3;3
2;44;7,946228;1;2;2
2;45;8,61409;1;4;4
2;46;9,175903;1;4;4
2;47;9,812897;1;1;1
2;48;10,94569;1;3;3
2;49;11,22841;1;2;2
2;50;11,72443;1;4;4
2;51;12,31084;1;4;4
2;52;12,74115;1;1;1
2;53;13,54066;1;3;3
2;54;13,84418;1;2;2
2;55;14,17711;1;4;4
2;56;14,64011;1;4;4
2;57;15,08994;1;1;1
2;58;15,51015;1;3;3
2;59;15,89424;1;2;2
2;60;16,4435;1;4;4
2;61;16,92369;1;4;4
2;62;17,5578;1;1;1
2;63;17,8766;1;3;3
2;64;18,15982;1;2;2
2;65;18,50935;1;4;4
2;66;19,02693;1;4;4
2;67;19,47601;1;1;1
2;68;19,82552;1;3;3
2;69;20,67549;0;2;4
2;70;22,09273;1;4;4
2;71;22,72359;1;4;4
2;72;23,05719;1;1;1
2;73;23,38521;1;3;3
2;74;23,75856;1;2;2
2;75;24,12514;1;4;4
2;76;24,57454;1;4;4
2;77;24,93529;1;1;1
2;78;25,31993;1;3;3
2;79;25,71988;1;2;2
2;80;26,09048;1;4;4
2;81;26,48975;1;4;4
2;82;26,89011;1;1;1
2;83;27,2384;0;3;2
2;84;28,18985;0;2;3
2;85;29,32277;1;4;4
2;86;29,77191;1;4;4
3;87;0,9544678;1;4;4
3;88;1,952133;1;1;1
3;89;2,423538;1;3;3
3;90;2,820831;1;2;2
3;91;3,217911;1;4;4
3;92;3,720581;1;4;4
3;93;4,053055;1;1;1
3;94;4,469345;1;3;3
3;95;4,836105;1;2;2
3;96;5,269928;1;4;4
3;97;5,686432;1;4;4
3;98;6,102249;1;1;1
3;99;6,617218;1;3;3
3;100;6,935745;1;2;2
3;101;7,383011;1;4;4
3;102;7,768173;1;4;4
3;103;8,234818;1;1;1
3;104;8,534225;1;3;3
3;105;8,851517;1;2;2
3;106;9,185394;1;4;4
3;107;9,568146;1;4;4
3;108;10,03436;1;1;1
3;109;10,42998;1;3;3
3;110;10,80145;1;2;2
3;111;11,21815;1;4;4
3;112;11,61806;1;4;4
3;113;12,06326;1;1;1
3;114;12,45049;1;3;3
3;115;12,81683;1;2;2
3;116;13,25008;1;4;4
3;117;13,68347;1;4;4
3;118;14,08307;1;1;1
3;119;14,48242;1;3;3
3;120;14,84901;1;2;2
3;121;15,19897;1;4;4
3;122;15,51427;1;4;4
3;123;15,98201;1;1;1
3;124;16,31578;1;3;3
3;125;16,68282;1;2;2
3;126;16,98001;1;4;4
3;127;17,27762;1;4;4
3;128;17,73268;1;1;1
3;129;18,14825;1;3;3
3;130;18,38229;1;2;2
3;131;18,68129;1;4;4
3;132;19,2439;1;4;4
3;133;19,52722;1;1;1
3;134;19,96486;1;3;3
3;135;20,14702;1;2;2
3;136;20,43161;1;4;4
3;137;20,8082;1;4;4
3;138;21,44786;1;1;1
3;139;22,45023;1;3;3
