BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;0,7825108;1;4;4
1;2;1,048923;1;1;1
1;3;1,464567;1;3;3
1;4;1,766333;1;2;2
1;5;2,130911;1;4;4
1;6;2,682356;1;4;4
1;7;2,948915;1;1;1
1;8;3,464518;1;3;3
1;9;3,665085;1;2;2
1;10;4,165447;1;4;4
1;11;4,781593;1;4;4
1;12;5,431248;1;1;1
1;13;5,912991;1;3;3
1;14;6,147251;1;2;2
1;15;6,546619;1;4;4
1;16;7,880905;1;4;4
1;17;8,212593;1;1;1
1;18;8,661633;1;3;3
1;19;8,896683;1;2;2
1;20;9,228264;1;4;4
1;21;9,928722;1;4;4
1;22;10,31201;1;1;1
1;23;10,66157;1;3;3
1;24;10,92858;1;2;2
1;25;11,26231;1;4;4
1;26;11,91265;1;4;4
1;27;12,27946;1;1;1
1;28;12,7116;1;3;3
1;29;12,96068;1;2;2
1;30;13,31223;1;4;4
1;31;13,87777;1;4;4
1;32;14,41184;1;1;1
1;33;15,19349;1;3;3
1;34;15,55956;1;2;2
1;35;15,96009;1;4;4
1;36;16,71011;1;4;4
1;37;17,19302;1;1;1
1;38;17,61065;0;3;4
1;39;18,26011;0;2;3
1;40;22,55854;1;4;4
1;41;23,07576;1;4;4
1;42;23,45899;1;1;1
1;43;23,84146;1;3;3
1;44;24,09143;1;2;2
1;45;24,75777;1;4;4
1;46;25,44126;1;4;4
1;47;25,82375;1;1;1
1;48;26,27316;1;3;3
1;49;26,6561;1;2;2
1;50;27,02261;1;4;4
1;51;27,62271;1;4;4
1;52;28,03945;1;1;1
1;53;28,4566;1;3;3
1;54;28,88819;1;2;2
1;55;29,35503;1;4;4
1;56;29,8738;1;4;4
2;57;0,9488602;1;4;4
2;58;1,299492;1;1;1
2;59;1,815643;1;3;3
2;60;2,132675;1;2;2
2;61;2,515045;1;4;4
2;62;2,982056;1;4;4
2;63;3,414261;1;1;1
2;64;4,0821;1;3;3
2;65;4,365242;1;2;2
2;66;4,780319;1;4;4
2;67;5,264664;1;4;4
2;68;5,779907;1;1;1
2;69;6,464119;1;3;3
2;70;6,747856;1;2;2
2;71;7,180748;1;4;4
2;72;7,712547;1;4;4
2;73;8,145386;1;1;1
2;74;8,545296;1;3;3
2;75;8,795303;1;2;2
2;76;9,178642;1;4;4
2;77;9,746307;1;4;4
2;78;10,12843;1;1;1
2;79;10,6964;1;3;3
2;80;10,92822;1;2;2
2;81;11,29568;1;4;4
2;82;12,24481;1;4;4
2;83;12,66174;1;1;1
