BlockNumber;EventNumber;Time Since Block start;isHit;target;pressed
1;1;0,9584274;1;4;4
1;2;1,200539;1;1;1
1;3;1,400719;1;3;3
1;4;1,584778;1;2;2
1;5;1,767639;1;4;4
1;6;2,091873;1;4;4
1;7;2,295738;1;1;1
1;8;2,533447;1;3;3
1;9;2,691063;1;2;2
1;10;2,867096;1;4;4
1;11;3,234947;1;4;4
1;12;3,433975;1;1;1
1;13;3,600594;1;3;3
1;14;3,75975;1;2;2
1;15;3,934189;1;4;4
1;16;4,202431;1;4;4
1;17;4,401596;1;1;1
1;18;4,568314;1;3;3
1;19;5,66951;1;2;2
1;20;5,905685;1;4;4
1;21;6,677818;1;4;4
1;22;6,804893;1;1;1
1;23;7,071877;1;3;3
1;24;7,378021;1;2;2
1;25;7,587395;1;4;4
1;26;8,162178;1;4;4
1;27;8,339462;1;1;1
1;28;8,505905;1;3;3
1;29;8,63858;1;2;2
1;30;8,830093;1;4;4
1;31;9,139389;1;4;4
1;32;9,27301;1;1;1
1;33;9,498131;1;3;3
1;34;9,658905;1;2;2
1;35;9,805458;1;4;4
1;36;10,05766;1;4;4
1;37;10,20627;1;1;1
1;38;10,45824;1;3;3
1;39;10,6248;1;2;2
1;40;10,8085;1;4;4
1;41;11,07345;1;4;4
1;42;11,22497;1;1;1
1;43;11,43599;1;3;3
1;44;11,57268;1;2;2
1;45;11,74126;1;4;4
1;46;12,00669;1;4;4
1;47;12,17404;1;1;1
1;48;12,40727;1;3;3
1;49;12,56678;1;2;2
1;50;12,76023;1;4;4
1;51;12,97378;1;4;4
1;52;13,14082;1;1;1
1;53;13,3084;1;3;3
1;54;13,50017;1;2;2
1;55;13,66017;1;4;4
1;56;13,92709;1;4;4
1;57;14,07494;1;1;1
1;58;14,26013;1;3;3
1;59;14,43449;1;2;2
1;60;14,63377;1;4;4
1;61;14,86055;1;4;4
1;62;15,03445;1;1;1
1;63;15,19456;1;3;3
1;64;15,39565;1;2;2
1;65;15,59266;1;4;4
1;66;15,84551;1;4;4
1;67;16,0004;1;1;1
1;68;16,20232;1;3;3
1;69;16,3953;1;2;2
1;70;16,60168;1;4;4
1;71;16,87913;1;4;4
1;72;17,04377;1;1;1
1;73;17,19673;1;3;3
1;74;17,36274;1;2;2
1;75;17,56334;1;4;4
1;76;17,80878;1;4;4
1;77;17,99595;1;1;1
1;78;18,19673;1;3;3
1;79;18,39688;1;2;2
1;80;18,56345;1;4;4
1;81;18,80301;1;4;4
1;82;18,9642;1;1;1
1;83;19,1645;1;3;3
1;84;19,36345;1;2;2
1;85;19,59811;1;4;4
1;86;20,36378;0;4;1
1;87;20,68739;0;1;3
1;88;20,84787;0;3;2
1;89;21,08871;0;2;4
1;90;23,36521;1;4;4
1;91;24,80071;1;4;4
1;92;24,99958;1;1;1
1;93;25,29589;1;3;3
1;94;25,3995;1;2;2
1;95;25,60111;1;4;4
1;96;25,79945;1;4;4
1;97;25,96671;1;1;1
1;98;26,11907;1;3;3
1;99;26,31806;1;2;2
1;100;26,71868;1;4;4
1;101;27,40066;1;4;4
1;102;27,60123;1;1;1
1;103;27,80311;1;3;3
1;104;28,05329;1;2;2
1;105;28,23632;1;4;4
1;106;28,5649;1;4;4
1;107;28,72076;1;1;1
1;108;28,88737;1;3;3
1;109;29,08778;1;2;2
1;110;29,32175;1;4;4
2;111;0,2313843;1;4;4
2;112;0,6321564;0;1;4
2;113;1,351318;0;3;1
2;114;1,958893;0;2;3
2;115;3,391754;1;4;4
2;116;4,153534;1;4;4
2;117;4,353531;1;1;1
2;118;4,636581;1;3;3
2;119;4,782547;1;2;2
2;120;5,020706;1;4;4
2;121;5,419235;1;4;4
2;122;5,709488;1;1;1
2;123;5,987564;1;3;3
2;124;6,271378;1;2;2
2;125;6,505325;1;4;4
2;126;7,194794;1;4;4
2;127;7,395859;1;1;1
2;128;7,622238;1;3;3
2;129;9,106506;1;2;2
2;130;9,947388;1;4;4
2;131;10,74147;1;4;4
2;132;11,30803;1;1;1
2;133;11,68286;1;3;3
2;134;12,15854;1;2;2
2;135;12,47701;1;4;4
2;136;13,1926;1;4;4
2;137;13,44315;1;1;1
2;138;14,37178;1;3;3
2;139;14,59343;1;2;2
2;140;14,84183;1;4;4
2;141;15,16722;1;4;4
2;142;15,35889;1;1;1
2;143;16,01053;1;3;3
2;144;16,17589;1;2;2
2;145;16,4115;1;4;4
2;146;16,66219;1;4;4
2;147;16,81151;1;1;1
2;148;17,00113;1;3;3
2;149;17,14597;1;2;2
2;150;17,34483;1;4;4
2;151;17,55225;1;4;4
2;152;17,77863;1;1;1
2;153;18,11395;1;3;3
2;154;18,31248;1;2;2
2;155;18,48674;1;4;4
2;156;18,71254;1;4;4
2;157;18,86293;1;1;1
2;158;19,08577;1;3;3
2;159;19,24669;1;2;2
2;160;19,42972;1;4;4
2;161;19,68063;1;4;4
2;162;19,85397;1;1;1
2;163;20,51335;1;3;3
2;164;21,09831;1;2;2
2;165;21,31339;1;4;4
2;166;21,61472;1;4;4
2;167;21,81557;1;1;1
2;168;22,59772;1;3;3
2;169;22,85623;1;2;2
2;170;23,28181;1;4;4
2;171;24,03259;1;4;4
2;172;24,21846;1;1;1
2;173;24,39058;1;3;3
2;174;24,58932;1;2;2
2;175;24,76669;1;4;4
2;176;24,98398;1;4;4
2;177;25,13271;1;1;1
2;178;25,32504;1;3;3
2;179;25,48389;1;2;2
2;180;25,65146;1;4;4
2;181;25,86777;1;4;4
2;182;26,00108;1;1;1
2;183;26,22514;1;3;3
2;184;26,36729;1;2;2
2;185;26,55173;1;4;4
2;186;26,75218;1;4;4
2;187;26,88583;1;1;1
2;188;27,08553;1;3;3
2;189;27,22009;1;2;2
2;190;27,39183;1;4;4
