type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	5359	6	1	1	1	0	910	1	4	0	8	1	0	0	100
random	1	1	2	6897	4	4	4	1	0	661	1	4	0	32	2	0	0	100
random	1	1	3	8369	2	2	2	2	0	1383	2	4	0	16	3	0	0	100
random	1	1	4	10662	3	3	3	1	0	558	1	4	0	24	4	0	0	100
random	1	1	5	11798	5	2	2	1	0	1230	1	4	0	16	5	0	0	100
random	1	1	6	13493	1	4	4	1	0	630	1	4	0	32	6	0	0	100
random	1	1	7	14846	6	1	1	1	0	749	1	4	0	8	7	0	0	100
random	1	1	8	15892	2	3	3	1	0	873	1	4	0	24	8	0	0	100
random	1	1	9	17503	4	2	2	1	0	733	1	4	0	16	9	0	0	100
random	1	1	10	18727	1	1	1	1	0	840	1	4	0	8	10	0	0	100
random	1	1	11	20533	5	4	4	1	0	660	1	4	0	32	11	0	0	100
random	1	1	12	21531	3	3	3	1	0	1034	1	4	0	24	12	0	0	100
random	1	1	13	23806	5	2	2	1	0	1201	1	4	0	16	13	0	0	100
random	1	1	14	25347	1	4	4	1	0	720	1	4	0	32	14	0	0	100
random	1	1	15	27096	3	1	1	1	0	702	1	4	0	8	15	0	0	100
random	1	1	16	28317	4	3	3	1	0	810	1	4	0	24	16	0	0	100
random	1	1	17	30055	6	4	4	1	0	792	1	4	0	32	17	0	0	100
random	1	1	18	31782	2	1	1	1	0	896	1	4	0	8	18	0	0	100
random	1	1	19	33489	5	3	3	1	0	991	1	4	0	24	19	0	0	100
random	1	1	20	35416	2	2	2	1	0	918	1	4	0	16	20	0	0	100
random	1	1	21	37266	3	3	3	1	0	975	1	4	0	24	21	0	0	100
random	1	1	22	38762	6	1	1	1	0	768	1	4	0	8	22	0	0	100
random	1	1	23	39833	4	2	2	1	0	874	1	4	0	16	23	0	0	100
random	1	1	24	41246	1	4	4	1	0	479	1	4	0	32	24	0	0	100
random	1	1	25	42335	4	3	3	1	0	1232	1	4	0	24	25	0	0	100
random	1	1	26	44246	2	1	1	1	0	784	1	4	0	8	26	0	0	100
random	1	1	27	45383	5	2	2	1	0	832	1	4	0	16	27	0	0	100
random	1	1	28	46709	6	4	4	1	0	664	1	4	0	32	28	0	0	100
random	1	1	29	48006	1	3	3	1	0	1120	1	4	0	24	29	0	0	100
random	1	1	30	49443	5	2	2	1	0	476	1	4	0	16	30	0	0	100
random	1	1	31	50458	2	1	1	1	0	760	1	4	0	8	31	0	0	100
random	1	1	32	51867	3	3	3	1	0	1125	1	4	0	24	32	0	0	100
random	1	1	33	53484	6	4	4	1	0	944	1	4	0	32	33	0	0	100
random	1	1	34	54783	4	2	2	1	0	705	1	4	0	16	34	0	0	100
random	1	1	35	55961	3	4	4	1	0	856	1	4	0	32	35	0	0	100
random	1	1	36	57504	1	1	1	1	0	910	1	4	0	8	36	0	0	100
random	1	1	37	59628	3	4	4	1	0	1924	1	4	0	32	37	0	0	100
random	1	1	38	62494	5	3	3	1	0	1075	1	4	0	24	38	0	0	100
random	1	1	39	63895	6	1	1	1	0	759	1	4	0	8	39	0	0	100
random	1	1	40	65250	1	2	2	1	0	686	1	4	0	16	40	0	0	100
random	1	1	41	66729	2	3	3	1	0	959	1	4	0	24	41	0	0	100
random	1	1	42	68267	4	4	4	1	0	678	1	4	0	32	42	0	0	100
random	1	1	43	69873	1	2	2	1	0	1514	1	4	0	16	43	0	0	100
random	1	1	44	71760	6	3	3	1	0	818	1	4	0	24	44	0	0	100
random	1	1	45	73112	3	1	1	1	0	761	1	4	0	8	45	0	0	100
random	1	1	46	74297	4	4	4	1	0	847	1	4	0	32	46	0	0	100
random	1	1	47	76087	2	2	2	1	0	915	1	4	0	16	47	0	0	100
random	1	1	48	77647	5	1	1	1	0	953	1	4	0	8	48	0	0	100
random	1	1	49	79694	2	3	3	1	0	922	1	4	0	24	49	0	0	100
random	1	1	50	80917	3	1	1	1	0	1014	1	4	0	8	50	0	0	100
random	1	1	51	82427	1	4	4	1	0	703	1	4	0	32	51	0	0	100
random	1	1	52	83646	5	3	3	1	0	795	1	4	0	24	52	0	0	100
random	1	1	53	85310	3	2	2	1	0	780	1	4	0	16	53	0	0	100
random	1	1	54	87034	6	4	4	1	0	763	1	4	0	32	54	0	0	100
random	1	1	55	88584	4	2	2	1	0	705	1	4	0	16	55	0	0	100
random	1	1	56	90072	1	1	1	1	0	811	1	4	0	8	56	0	0	100
random	1	1	57	91910	5	4	4	1	0	669	1	4	0	32	57	0	0	100
random	1	1	58	93437	2	1	1	1	0	884	1	4	0	8	58	0	0	100
random	1	1	59	94706	6	2	2	1	0	934	1	4	0	16	59	0	0	100
random	1	1	60	96552	4	3	3	1	0	680	1	4	0	24	60	0	0	100
random	1	1	61	98223	1	2	2	1	0	1001	1	4	0	16	61	0	0	100
random	1	1	62	99868	6	4	4	1	0	660	1	4	0	32	62	0	0	100
random	1	1	63	101548	4	1	1	1	0	724	1	4	0	8	63	0	0	100
random	1	1	64	103033	2	2	2	1	0	901	1	4	0	16	64	0	0	100
random	1	1	65	104677	4	3	3	1	0	720	1	4	0	24	65	0	0	100
random	1	1	66	106009	3	1	1	1	0	679	1	4	0	8	66	0	0	100
random	1	1	67	107479	1	3	3	1	0	921	1	4	0	24	67	0	0	100
random	1	1	68	109400	5	4	4	2	0	1504	2	4	0	32	68	0	0	100
random	1	1	69	111509	2	2	2	1	0	943	1	4	0	16	69	0	0	100
random	1	1	70	112959	3	1	1	1	0	745	1	4	0	8	70	0	0	100
random	1	1	71	114001	5	4	4	1	0	797	1	4	0	32	71	0	0	100
random	1	1	72	115776	6	3	3	1	0	970	1	4	0	24	72	0	0	100
random	1	1	73	117671	2	1	1	1	0	1033	1	4	0	8	73	0	0	100
random	1	1	74	119464	5	3	3	1	0	878	1	4	0	24	74	0	0	100
random	1	1	75	120990	1	4	4	1	0	1021	1	4	0	32	75	0	0	100
random	1	1	76	122779	6	2	2	1	0	674	1	4	0	16	76	0	0	100
random	1	1	77	124309	2	1	1	1	0	913	1	4	0	8	77	0	0	100
random	1	1	78	125596	4	4	4	1	0	858	1	4	0	32	78	0	0	100
