type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	30449	6	1	1	2	0	2012	2	4	0	8	1	0	0	100
random	1	1	2	33380	4	4	4	1	0	1856	1	4	0	32	2	0	0	100
random	1	1	3	36013	2	2	2	1	0	1417	1	4	0	16	3	0	0	100
random	1	1	4	38071	3	3	3	1	0	882	1	4	0	24	4	0	0	100
random	1	1	5	39809	5	2	0	1	2	0	3	4	0	16	4	0	1	80
random	1	1	6	42600	1	4	4	1	0	818	1	4	0	32	5	0	1	83
random	1	1	7	44152	6	1	1	1	0	904	1	4	0	8	6	0	1	86
random	1	1	8	45355	2	3	3	1	0	1861	1	4	0	24	7	0	1	88
random	1	1	9	47737	4	2	2	1	0	841	1	4	0	16	8	0	1	89
random	1	1	10	49201	1	1	1	1	0	802	1	4	0	8	9	0	1	90
random	1	1	11	50760	5	4	4	1	0	545	1	4	0	32	10	0	1	91
random	1	1	12	52044	3	3	3	1	0	1034	1	4	0	24	11	0	1	92
random	1	1	13	54075	5	2	2	1	0	668	1	4	0	16	12	0	1	92
random	1	1	14	55688	1	4	4	1	0	864	1	4	0	32	13	0	1	93
random	1	1	15	57470	3	1	1	1	0	756	1	4	0	8	14	0	1	93
random	1	1	16	58746	4	3	3	1	0	1038	1	4	0	24	15	0	1	94
random	1	1	17	60213	6	4	4	1	0	624	1	4	0	32	16	0	1	94
random	1	1	18	61865	2	1	1	1	0	714	1	4	0	8	17	0	1	94
random	1	1	19	63119	5	3	0	0	2	0	3	4	0	24	17	0	2	89
random	1	1	20	66627	2	2	2	1	0	888	1	4	0	16	18	0	2	90
random	1	1	21	68425	3	3	3	1	0	812	1	4	0	24	19	0	2	90
random	1	1	22	69738	6	1	1	1	0	829	1	4	0	8	20	0	2	91
random	1	1	23	70926	4	2	2	1	0	922	1	4	0	16	21	0	2	91
random	1	1	24	72885	1	4	4	1	0	647	1	4	0	32	22	0	2	92
random	1	1	25	74125	4	3	3	1	0	906	1	4	0	24	23	0	2	92
random	1	1	26	76014	2	1	1	1	0	682	1	4	0	8	24	0	2	92
random	1	1	27	77083	5	2	2	1	0	797	1	4	0	16	25	0	2	93
random	1	1	28	78539	6	4	4	1	0	600	1	4	0	32	26	0	2	93
random	1	1	29	80079	1	3	3	1	0	582	1	4	0	24	27	0	2	93
random	1	1	30	81533	5	2	0	1	2	0	3	4	0	16	27	0	3	90
random	1	1	31	84889	2	1	1	1	0	723	1	4	0	8	28	0	3	90
random	1	1	32	86083	3	3	3	1	0	680	1	4	0	24	29	0	3	91
random	1	1	33	87177	6	4	4	1	0	906	1	4	0	32	30	0	3	91
random	1	1	34	88818	4	2	0	1	2	0	3	4	0	16	30	0	4	88
random	1	1	35	91623	3	4	4	1	0	742	1	4	0	32	31	0	4	89
random	1	1	36	93145	1	1	1	1	0	725	1	4	0	8	32	0	4	89
random	1	1	37	94509	3	4	4	1	0	1803	1	4	0	32	33	0	4	89
random	1	1	38	97338	5	3	3	1	0	1028	1	4	0	24	34	0	4	89
random	1	1	39	98945	6	1	1	1	0	744	1	4	0	8	35	0	4	90
random	1	1	40	100328	1	2	2	1	0	981	1	4	0	16	36	0	4	90
random	1	1	41	101775	2	3	3	1	0	791	1	4	0	24	37	0	4	90
random	1	1	42	103175	4	4	4	1	0	605	1	4	0	32	38	0	4	90
random	1	1	43	104169	1	2	2	1	0	1026	1	4	0	16	39	0	4	91
random	1	1	44	105595	6	3	3	1	0	470	1	4	0	24	40	0	4	91
random	1	1	45	106654	3	1	1	1	0	545	1	4	0	8	41	0	4	91
random	1	1	46	108156	4	4	4	1	0	714	1	4	0	32	42	0	4	91
random	1	1	47	109369	2	2	2	1	0	790	1	4	0	16	43	0	4	91
random	1	1	48	110744	5	1	1	1	0	796	1	4	0	8	44	0	4	92
random	1	1	49	112102	2	3	3	1	0	954	1	4	0	24	45	0	4	92
random	1	1	50	113643	3	1	1	1	0	721	1	4	0	8	46	0	4	92
random	1	1	51	115212	1	4	4	1	0	558	1	4	0	32	47	0	4	92
random	1	1	52	116699	5	3	3	1	0	943	1	4	0	24	48	0	4	92
random	1	1	53	118203	3	2	2	1	0	1072	1	4	0	16	49	0	4	92
random	1	1	54	120233	6	4	4	1	0	490	1	4	0	32	50	0	4	93
random	1	1	55	121663	4	2	2	1	0	1245	1	4	0	16	51	0	4	93
random	1	1	56	123833	1	1	1	1	0	705	1	4	0	8	52	0	4	93
random	1	1	57	124912	5	4	4	1	0	604	1	4	0	32	53	0	4	93
random	1	1	58	126189	2	1	1	1	0	821	1	4	0	8	54	0	4	93
random	1	1	59	127822	6	2	2	1	0	832	1	4	0	16	55	0	4	93
random	1	1	60	129527	4	3	3	1	0	712	1	4	0	24	56	0	4	93
random	1	1	61	131416	1	2	2	1	0	968	1	4	0	16	57	0	4	93
