type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	1262	6	1	1	1	0	728	1	4	0	8	1	0	0	100
random	1	1	2	2817	4	4	4	1	0	750	1	4	0	32	2	0	0	100
random	1	1	3	4050	2	2	2	1	0	811	1	4	0	16	3	0	0	100
random	1	1	4	5541	3	3	3	1	0	531	1	4	0	24	4	0	0	100
random	1	1	5	6446	5	2	2	1	0	933	1	4	0	16	5	0	0	100
random	1	1	6	8010	1	4	4	1	0	539	1	4	0	32	6	0	0	100
random	1	1	7	9031	6	1	1	1	0	432	1	4	0	8	7	0	0	100
random	1	1	8	10476	2	3	3	1	0	690	1	4	0	24	8	0	0	100
random	1	1	9	12141	4	2	2	1	0	651	1	4	0	16	9	0	0	100
random	1	1	10	13144	1	1	1	1	0	801	1	4	0	8	10	0	0	100
random	1	1	11	14495	5	4	4	1	0	472	1	4	0	32	11	0	0	100
random	1	1	12	15391	3	3	3	1	0	746	1	4	0	24	12	0	0	100
random	1	1	13	17002	5	2	2	1	0	838	1	4	0	16	13	0	0	100
random	1	1	14	18484	1	4	4	1	0	623	1	4	0	32	14	0	0	100
random	1	1	15	19852	3	1	1	1	0	669	1	4	0	8	15	0	0	100
random	1	1	16	21395	4	3	3	1	0	827	1	4	0	24	16	0	0	100
random	1	1	17	23092	6	4	4	1	0	668	1	4	0	32	17	0	0	100
random	1	1	18	24577	2	1	1	1	0	725	1	4	0	8	18	0	0	100
random	1	1	19	26014	5	3	3	1	0	800	1	4	0	24	19	0	0	100
random	1	1	20	27607	2	2	2	1	0	661	1	4	0	16	20	0	0	100
random	1	1	21	29246	3	3	3	2	0	1527	2	4	0	24	21	0	0	100
random	1	1	22	31274	6	1	1	1	0	801	1	4	0	8	22	0	0	100
random	1	1	23	32789	4	2	2	1	0	1033	1	4	0	16	23	0	0	100
random	1	1	24	34307	1	4	4	1	0	601	1	4	0	32	24	0	0	100
random	1	1	25	35883	4	3	3	1	0	1030	1	4	0	24	25	0	0	100
random	1	1	26	37489	2	1	1	1	0	778	1	4	0	8	26	0	0	100
random	1	1	27	39234	5	2	2	1	0	864	1	4	0	16	27	0	0	100
random	1	1	28	40471	6	4	4	1	0	588	1	4	0	32	28	0	0	100
random	1	1	29	41512	1	3	3	1	0	663	1	4	0	24	29	0	0	100
random	1	1	30	42884	5	2	2	1	0	797	1	4	0	16	30	0	0	100
random	1	1	31	44200	2	1	1	1	0	758	1	4	0	8	31	0	0	100
random	1	1	32	45285	3	3	3	1	0	904	1	4	0	24	32	0	0	100
random	1	1	33	46584	6	4	4	1	0	793	1	4	0	32	33	0	0	100
random	1	1	34	47809	4	2	2	1	0	797	1	4	0	16	34	0	0	100
random	1	1	35	49454	3	4	4	1	0	719	1	4	0	32	35	0	0	100
random	1	1	36	50528	1	1	1	1	0	714	1	4	0	8	36	0	0	100
random	1	1	37	52290	3	4	4	1	0	775	1	4	0	32	37	0	0	100
random	1	1	38	53779	5	3	3	1	0	872	1	4	0	24	38	0	0	100
random	1	1	39	55137	6	1	1	1	0	639	1	4	0	8	39	0	0	100
random	1	1	40	56386	1	2	2	1	0	690	1	4	0	16	40	0	0	100
random	1	1	41	57449	2	3	3	1	0	829	1	4	0	24	41	0	0	100
random	1	1	42	59131	4	4	4	1	0	597	1	4	0	32	42	0	0	100
random	1	1	43	60697	1	2	2	1	0	739	1	4	0	16	43	0	0	100
random	1	1	44	61828	6	3	3	1	0	715	1	4	0	24	44	0	0	100
random	1	1	45	63205	3	1	1	1	0	729	1	4	0	8	45	0	0	100
random	1	1	46	64292	4	4	4	1	0	691	1	4	0	32	46	0	0	100
random	1	1	47	65319	2	2	2	1	0	976	1	4	0	16	47	0	0	100
random	1	1	48	67079	5	1	1	1	0	765	1	4	0	8	48	0	0	100
random	1	1	49	68763	2	3	3	1	0	853	1	4	0	24	49	0	0	100
random	1	1	50	70261	3	1	1	1	0	766	1	4	0	8	50	0	0	100
random	1	1	51	72011	1	4	4	1	0	644	1	4	0	32	51	0	0	100
random	1	1	52	73030	5	3	3	1	0	929	1	4	0	24	52	0	0	100
random	1	1	53	74462	3	2	2	1	0	900	1	4	0	16	53	0	0	100
random	1	1	54	76035	6	4	4	1	0	729	1	4	0	32	54	0	0	100
random	1	1	55	77419	4	2	2	1	0	1319	1	4	0	16	55	0	0	100
random	1	1	56	79651	1	1	1	1	0	696	1	4	0	8	56	0	0	100
random	1	1	57	80746	5	4	4	1	0	634	1	4	0	32	57	0	0	100
random	1	1	58	82120	2	1	1	1	0	600	1	4	0	8	58	0	0	100
random	1	1	59	83630	6	2	2	1	0	992	1	4	0	16	59	0	0	100
random	1	1	60	84914	4	3	3	1	0	818	1	4	0	24	60	0	0	100
random	1	1	61	86340	1	2	2	1	0	709	1	4	0	16	61	0	0	100
random	1	1	62	87536	6	4	4	1	0	538	1	4	0	32	62	0	0	100
random	1	1	63	88916	4	1	1	1	0	400	1	4	0	8	63	0	0	100
random	1	1	64	90298	2	2	2	1	0	829	1	4	0	16	64	0	0	100
random	1	1	65	91698	4	3	3	1	0	498	1	4	0	24	65	0	0	100
random	1	1	66	92682	3	1	1	1	0	601	1	4	0	8	66	0	0	100
random	1	1	67	94207	1	3	3	1	0	807	1	4	0	24	67	0	0	100
random	1	1	68	95622	5	4	4	1	0	692	1	4	0	32	68	0	0	100
random	1	1	69	97138	2	2	2	1	0	716	1	4	0	16	69	0	0	100
random	1	1	70	98173	3	1	1	1	0	664	1	4	0	8	70	0	0	100
random	1	1	71	99218	5	4	4	1	0	604	1	4	0	32	71	0	0	100
random	1	1	72	100405	6	3	3	1	0	761	1	4	0	24	72	0	0	100
random	1	1	73	102045	2	1	1	1	0	684	1	4	0	8	73	0	0	100
random	1	1	74	103638	5	3	3	1	0	752	1	4	0	24	74	0	0	100
random	1	1	75	105105	1	4	4	1	0	586	1	4	0	32	75	0	0	100
random	1	1	76	106060	6	2	2	1	0	578	1	4	0	16	76	0	0	100
random	1	1	77	107622	2	1	1	1	0	696	1	4	0	8	77	0	0	100
random	1	1	78	108937	4	4	4	1	0	880	1	4	0	32	78	0	0	100
random	1	1	79	110543	3	2	2	1	0	708	1	4	0	16	79	0	0	100
random	1	1	80	112008	4	3	3	1	0	646	1	4	0	24	80	0	0	100
random	1	1	81	113135	1	4	4	1	0	486	1	4	0	32	81	0	0	100
random	1	1	82	114188	5	1	1	1	0	418	1	4	0	8	82	0	0	100
random	1	1	83	115181	3	2	2	1	0	919	1	4	0	16	83	0	0	100
random	1	1	84	116685	6	3	3	1	0	456	1	4	0	24	84	0	0	100
random	1	1	85	118185	3	2	2	1	0	872	1	4	0	16	85	0	0	100
