type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	7552	6	1	1	1	0	902	1	4	0	8	1	0	0	100
random	1	1	2	9228	4	4	4	1	0	687	1	4	0	32	2	0	0	100
random	1	1	3	10222	2	2	2	1	0	1021	1	4	0	16	3	0	0	100
random	1	1	4	12222	3	3	3	1	0	744	1	4	0	24	4	0	0	100
random	1	1	5	13316	5	2	2	1	0	922	1	4	0	16	5	0	0	100
random	1	1	6	14853	1	4	4	1	0	833	1	4	0	32	6	0	0	100
random	1	1	7	16508	6	1	1	1	0	707	1	4	0	8	7	0	0	100
random	1	1	8	18095	2	3	3	1	0	871	1	4	0	24	8	0	0	100
random	1	1	9	19996	4	2	2	1	0	879	1	4	0	16	9	0	0	100
random	1	1	10	21510	1	1	1	1	0	807	1	4	0	8	10	0	0	100
random	1	1	11	23231	5	4	4	1	0	694	1	4	0	32	11	0	0	100
random	1	1	12	24919	3	3	3	1	0	726	1	4	0	24	12	0	0	100
random	1	1	13	26283	5	2	2	1	0	1068	1	4	0	16	13	0	0	100
random	1	1	14	28313	1	4	4	1	0	775	1	4	0	32	14	0	0	100
random	1	1	15	29885	3	1	1	1	0	716	1	4	0	8	15	0	0	100
random	1	1	16	31317	4	3	3	1	0	743	1	4	0	24	16	0	0	100
random	1	1	17	32698	6	4	4	1	0	765	1	4	0	32	17	0	0	100
random	1	1	18	34137	2	1	1	1	0	592	1	4	0	8	18	0	0	100
random	1	1	19	35039	5	3	3	1	0	922	1	4	0	24	19	0	0	100
random	1	1	20	36335	2	2	2	1	0	971	1	4	0	16	20	0	0	100
random	1	1	21	37795	3	3	3	1	0	757	1	4	0	24	21	0	0	100
random	1	1	22	39551	6	1	1	1	0	683	1	4	0	8	22	0	0	100
random	1	1	23	41148	4	2	2	1	0	903	1	4	0	16	23	0	0	100
random	1	1	24	42691	1	4	4	1	0	733	1	4	0	32	24	0	0	100
random	1	1	25	44294	4	3	3	1	0	882	1	4	0	24	25	0	0	100
random	1	1	26	45845	2	1	1	1	0	761	1	4	0	8	26	0	0	100
random	1	1	27	47158	5	2	2	1	0	1225	1	4	0	16	27	0	0	100
random	1	1	28	49143	6	4	4	1	0	660	1	4	0	32	28	0	0	100
random	1	1	29	50725	1	3	3	1	0	689	1	4	0	24	29	0	0	100
random	1	1	30	52187	5	2	2	1	0	788	1	4	0	16	30	0	0	100
random	1	1	31	53870	2	1	1	1	0	748	1	4	0	8	31	0	0	100
random	1	1	32	54977	3	3	3	1	0	717	1	4	0	24	32	0	0	100
random	1	1	33	56722	6	4	4	1	0	660	1	4	0	32	33	0	0	100
random	1	1	34	57821	4	2	2	1	0	709	1	4	0	16	34	0	0	100
random	1	1	35	59304	3	4	4	1	0	622	1	4	0	32	35	0	0	100
random	1	1	36	60536	1	1	1	1	0	658	1	4	0	8	36	0	0	100
random	1	1	37	62239	3	4	4	1	0	682	1	4	0	32	37	0	0	100
random	1	1	38	63348	5	3	3	1	0	899	1	4	0	24	38	0	0	100
random	1	1	39	64802	6	1	1	1	0	677	1	4	0	8	39	0	0	100
random	1	1	40	66175	1	2	2	2	0	1355	2	4	0	16	40	0	0	100
random	1	1	41	68224	2	3	3	1	0	828	1	4	0	24	41	0	0	100
random	1	1	42	69915	4	4	4	2	0	1205	2	4	0	32	42	0	0	100
random	1	1	43	72117	1	2	2	2	0	1191	2	4	0	16	43	0	0	100
random	1	1	44	74227	6	3	3	1	0	718	1	4	0	24	44	0	0	100
random	1	1	45	75838	3	1	1	1	0	770	1	4	0	8	45	0	0	100
random	1	1	46	77514	4	4	4	1	0	659	1	4	0	32	46	0	0	100
random	1	1	47	78548	2	2	2	2	0	1087	2	4	0	16	47	0	0	100
random	1	1	48	80475	5	1	1	1	0	822	1	4	0	8	48	0	0	100
random	1	1	49	82539	2	3	3	1	0	862	1	4	0	24	49	0	0	100
random	1	1	50	84401	3	1	1	2	0	975	2	4	0	8	50	0	0	100
random	1	1	51	86183	1	4	4	1	0	732	1	4	0	32	51	0	0	100
random	1	1	52	87776	5	3	3	1	0	840	1	4	0	24	52	0	0	100
random	1	1	53	88931	3	2	2	1	0	903	1	4	0	16	53	0	0	100
random	1	1	54	90667	6	4	4	1	0	958	1	4	0	32	54	0	0	100
random	1	1	55	92610	4	2	2	1	0	1004	1	4	0	16	55	0	0	100
random	1	1	56	94300	1	1	1	1	0	700	1	4	0	8	56	0	0	100
random	1	1	57	95293	5	4	4	1	0	666	1	4	0	32	57	0	0	100
random	1	1	58	96872	2	1	1	1	0	1007	1	4	0	8	58	0	0	100
random	1	1	59	98323	6	2	2	1	0	1274	1	4	0	16	59	0	0	100
random	1	1	60	100470	4	3	3	1	0	655	1	4	0	24	60	0	0	100
random	1	1	61	102036	1	2	2	1	0	1068	1	4	0	16	61	0	0	100
random	1	1	62	103704	6	4	4	1	0	806	1	4	0	32	62	0	0	100
random	1	1	63	104935	4	1	1	1	0	761	1	4	0	8	63	0	0	100
random	1	1	64	106720	2	2	2	1	0	1278	1	4	0	16	64	0	0	100
random	1	1	65	108667	4	3	3	2	0	1339	2	4	0	24	65	0	0	100
random	1	1	66	110712	3	1	1	1	0	1037	1	4	0	8	66	0	0	100
random	1	1	67	112500	1	3	3	1	0	945	1	4	0	24	67	0	0	100
random	1	1	68	114086	5	4	4	1	0	846	1	4	0	32	68	0	0	100
random	1	1	69	115381	2	2	2	1	0	959	1	4	0	16	69	0	0	100
random	1	1	70	117336	3	1	1	1	0	780	1	4	0	8	70	0	0	100
random	1	1	71	118962	5	4	4	1	0	879	1	4	0	32	71	0	0	100
random	1	1	72	120599	6	3	3	1	0	1154	1	4	0	24	72	0	0	100
random	1	1	73	122854	2	1	1	1	0	698	1	4	0	8	73	0	0	100
random	1	1	74	124134	5	3	3	1	0	708	1	4	0	24	74	0	0	100
random	1	1	75	125540	1	4	4	1	0	705	1	4	0	32	75	0	0	100
random	1	1	76	127096	6	2	2	1	0	854	1	4	0	16	76	0	0	100
random	1	1	77	128405	2	1	1	1	0	863	1	4	0	8	77	0	0	100
random	1	1	78	130241	4	4	4	1	0	673	1	4	0	32	78	0	0	100
random	1	1	79	131208	3	2	2	1	0	920	1	4	0	16	79	0	0	100
random	1	1	80	133060	4	3	3	1	0	746	1	4	0	24	80	0	0	100
random	1	1	81	134721	1	4	4	1	0	676	1	4	0	32	81	0	0	100
random	1	1	82	136284	5	1	1	1	0	706	1	4	0	8	82	0	0	100
random	1	1	83	137340	3	2	2	1	0	917	1	4	0	16	83	0	0	100
random	1	1	84	139011	6	3	3	1	0	694	1	4	0	24	84	0	0	100
random	1	1	85	140415	3	2	2	2	0	787	2	4	0	16	85	0	0	100
random	1	1	86	142007	1	3	3	1	0	863	1	4	0	24	86	0	0	100
random	1	1	87	143615	4	4	4	1	0	771	1	4	0	32	87	0	0	100
random	1	1	88	144859	2	1	1	1	0	726	1	4	0	8	88	0	0	100
random	1	1	89	146494	6	4	4	1	0	1009	1	4	0	32	89	0	0	100
random	1	1	90	148376	3	3	3	1	0	874	1	4	0	24	90	0	0	100
random	1	1	91	149676	5	4	4	1	0	706	1	4	0	32	91	0	0	100
