type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	26688	6	1	1	1	0	894	1	4	0	8	1	0	0	100
random	1	1	2	28601	4	4	4	1	0	877	1	4	0	32	2	0	0	100
random	1	1	3	30028	2	2	0	2	2	0	3	4	0	16	2	0	1	67
random	1	1	4	33292	3	3	3	2	0	1430	2	4	0	24	3	0	1	75
random	1	1	5	35555	5	2	2	2	0	806	2	4	0	16	4	0	1	80
random	1	1	6	37000	1	4	4	1	0	753	1	4	0	32	5	0	1	83
random	1	1	7	38542	6	1	1	1	0	696	1	4	0	8	6	0	1	86
random	1	1	8	39791	2	3	3	1	0	1043	1	4	0	24	7	0	1	88
random	1	1	9	41349	4	2	2	1	0	697	1	4	0	16	8	0	1	89
random	1	1	10	42673	1	1	1	1	0	729	1	4	0	8	9	0	1	90
random	1	1	11	43690	5	4	4	1	0	686	1	4	0	32	10	0	1	91
random	1	1	12	44981	3	3	3	1	0	719	1	4	0	24	11	0	1	92
random	1	1	13	46522	5	2	2	1	0	926	1	4	0	16	12	0	1	92
random	1	1	14	47926	1	4	4	1	0	674	1	4	0	32	13	0	1	93
random	1	1	15	49298	3	1	1	1	0	728	1	4	0	8	14	0	1	93
random	1	1	16	50576	4	3	3	2	0	2290	2	4	0	24	15	0	1	94
random	1	1	17	53881	6	4	4	1	0	718	1	4	0	32	16	0	1	94
random	1	1	18	55134	2	1	1	1	0	649	1	4	0	8	17	0	1	94
random	1	1	19	56746	5	3	3	1	0	877	1	4	0	24	18	0	1	95
random	1	1	20	57926	2	2	2	2	0	2291	2	4	0	16	19	0	1	95
random	1	1	21	60819	3	3	3	2	0	2408	2	4	0	24	20	0	1	95
random	1	1	22	63889	6	1	1	1	0	622	1	4	0	8	21	0	1	95
random	1	1	23	65083	4	2	2	1	0	827	1	4	0	16	22	0	1	96
random	1	1	24	66315	1	4	4	1	0	664	1	4	0	32	23	0	1	96
random	1	1	25	67858	4	3	3	2	0	1782	2	4	0	24	24	0	1	96
random	1	1	26	70353	2	1	1	1	0	805	1	4	0	8	25	0	1	96
random	1	1	27	72111	5	2	2	1	0	1066	1	4	0	16	26	0	1	96
random	1	1	28	73587	6	4	4	1	0	659	1	4	0	32	27	0	1	96
random	1	1	29	74728	1	3	3	1	0	763	1	4	0	24	28	0	1	97
random	1	1	30	76272	5	2	2	1	0	738	1	4	0	16	29	0	1	97
random	1	1	31	77741	2	1	1	1	0	596	1	4	0	8	30	0	1	97
random	1	1	32	79163	3	3	3	1	0	736	1	4	0	24	31	0	1	97
random	1	1	33	80517	6	4	4	1	0	558	1	4	0	32	32	0	1	97
random	1	1	34	81528	4	2	2	1	0	731	1	4	0	16	33	0	1	97
random	1	1	35	82822	3	4	4	1	0	613	1	4	0	32	34	0	1	97
random	1	1	36	83761	1	1	1	1	0	765	1	4	0	8	35	0	1	97
random	1	1	37	85752	3	4	4	1	0	752	1	4	0	32	36	0	1	97
random	1	1	38	86994	5	3	3	1	0	1132	1	4	0	24	37	0	1	97
random	1	1	39	88527	6	1	1	1	0	667	1	4	0	8	38	0	1	97
random	1	1	40	89722	1	2	2	1	0	768	1	4	0	16	39	0	1	98
random	1	1	41	91454	2	3	3	1	0	687	1	4	0	24	40	0	1	98
random	1	1	42	92628	4	4	4	1	0	557	1	4	0	32	41	0	1	98
random	1	1	43	93884	1	2	2	1	0	776	1	4	0	16	42	0	1	98
random	1	1	44	95644	6	3	3	2	0	1981	2	4	0	24	43	0	1	98
random	1	1	45	98511	3	1	1	1	0	716	1	4	0	8	44	0	1	98
random	1	1	46	99587	4	4	4	1	0	830	1	4	0	32	45	0	1	98
random	1	1	47	101114	2	2	2	1	0	934	1	4	0	16	46	0	1	98
random	1	1	48	102811	5	1	1	1	0	758	1	4	0	8	47	0	1	98
random	1	1	49	104766	2	3	3	1	0	883	1	4	0	24	48	0	1	98
random	1	1	50	106530	3	1	1	1	0	680	1	4	0	8	49	0	1	98
random	1	1	51	108128	1	4	4	1	0	636	1	4	0	32	50	0	1	98
random	1	1	52	109808	5	3	3	1	0	1334	1	4	0	24	51	0	1	98
random	1	1	53	111874	3	2	2	1	0	638	1	4	0	16	52	0	1	98
random	1	1	54	113051	6	4	4	1	0	604	1	4	0	32	53	0	1	98
random	1	1	55	114283	4	2	2	1	0	768	1	4	0	16	54	0	1	98
random	1	1	56	115646	1	1	1	1	0	558	1	4	0	8	55	0	1	98
random	1	1	57	116788	5	4	4	1	0	630	1	4	0	32	56	0	1	98
random	1	1	58	118082	2	1	1	1	0	639	1	4	0	8	57	0	1	98
random	1	1	59	119333	6	2	2	1	0	914	1	4	0	16	58	0	1	98
random	1	1	60	120748	4	3	3	2	0	1990	2	4	0	24	59	0	1	98
random	1	1	61	123361	1	2	2	1	0	839	1	4	0	16	60	0	1	98
random	1	1	62	124870	6	4	4	1	0	719	1	4	0	32	61	0	1	98
random	1	1	63	126228	4	1	1	1	0	606	1	4	0	8	62	0	1	98
random	1	1	64	127684	2	2	2	1	0	1249	1	4	0	16	63	0	1	98
random	1	1	65	129710	4	3	3	1	0	962	1	4	0	24	64	0	1	98
random	1	1	66	131256	3	1	1	1	0	641	1	4	0	8	65	0	1	98
random	1	1	67	132508	1	3	3	1	0	900	1	4	0	24	66	0	1	99
random	1	1	68	134124	5	4	4	1	0	655	1	4	0	32	67	0	1	99
random	1	1	69	135319	2	2	2	1	0	805	1	4	0	16	68	0	1	99
random	1	1	70	136417	3	1	1	1	0	798	1	4	0	8	69	0	1	99
random	1	1	71	138196	5	4	4	1	0	579	1	4	0	32	70	0	1	99
random	1	1	72	139501	6	3	3	1	0	1075	1	4	0	24	71	0	1	99
random	1	1	73	141305	2	1	1	1	0	775	1	4	0	8	72	0	1	99
random	1	1	74	142655	5	3	3	1	0	918	1	4	0	24	73	0	1	99
random	1	1	75	144568	1	4	4	1	0	653	1	4	0	32	74	0	1	99
random	1	1	76	145866	6	2	2	1	0	774	1	4	0	16	75	0	1	99
random	1	1	77	147498	2	1	1	1	0	1593	1	4	0	8	76	0	1	99
random	1	1	78	149888	4	4	4	1	0	652	1	4	0	32	77	0	1	99
random	1	1	79	151105	3	2	2	1	0	728	1	4	0	16	78	0	1	99
random	1	1	80	152512	4	3	3	1	0	781	1	4	0	24	79	0	1	99
random	1	1	81	153872	1	4	4	1	0	555	1	4	0	32	80	0	1	99
random	1	1	82	155076	5	1	1	1	0	480	1	4	0	8	81	0	1	99
random	1	1	83	155945	3	2	2	1	0	811	1	4	0	16	82	0	1	99
random	1	1	84	157138	6	3	3	1	0	841	1	4	0	24	83	0	1	99
random	1	1	85	159266	3	2	2	1	0	1022	1	4	0	16	84	0	1	99
random	1	1	86	161132	1	3	3	1	0	664	1	4	0	24	85	0	1	99
random	1	1	87	162354	4	4	4	1	0	579	1	4	0	32	86	0	1	99
random	1	1	88	163664	2	1	1	1	0	684	1	4	0	8	87	0	1	99
random	1	1	89	164830	6	4	4	1	0	611	1	4	0	32	88	0	1	99
random	1	1	90	166020	3	3	3	1	0	696	1	4	0	24	89	0	1	99
random	1	1	91	167510	5	4	4	1	0	649	1	4	0	32	90	0	1	99
random	1	1	92	169162	1	2	2	1	0	707	1	4	0	16	91	0	1	99
random	1	1	93	170853	5	1	1	1	0	564	1	4	0	8	92	0	1	99
random	1	1	94	172337	4	3	3	2	0	1421	2	4	0	24	93	0	1	99
random	1	1	95	174058	6	1	1	1	0	780	1	4	0	8	94	0	1	99
random	1	1	96	175831	2	2	2	1	0	1081	1	4	0	16	95	0	1	99
random	1	1	97	177828	4	3	3	1	0	1164	1	4	0	24	96	0	1	99
random	1	1	98	179583	3	2	2	1	0	826	1	4	0	16	97	0	1	99
random	1	1	99	181300	6	3	3	1	0	1138	1	4	0	24	98	0	1	99
random	1	1	100	182921	1	4	4	1	0	685	1	4	0	32	99	0	1	99
random	1	1	101	184055	4	1	1	1	0	597	1	4	0	8	100	0	1	99
random	1	1	102	185386	5	2	2	1	0	1124	1	4	0	16	101	0	1	99
random	1	1	103	186912	2	4	4	1	0	604	1	4	0	32	102	0	1	99
random	1	1	104	188236	3	1	1	1	0	787	1	4	0	8	103	0	1	99
random	1	1	105	189975	1	3	3	1	0	1074	1	4	0	24	104	0	1	99
random	1	1	106	191851	2	2	2	1	0	810	1	4	0	16	105	0	1	99
random	1	1	107	192988	5	4	4	1	0	650	1	4	0	32	106	0	1	99
random	1	1	108	193953	6	1	1	1	0	721	1	4	0	8	107	0	1	99
random	1	1	109	195455	5	4	4	1	0	762	1	4	0	32	108	0	1	99
random	1	1	110	197147	6	3	3	1	0	1314	1	4	0	24	109	0	1	99
random	1	1	111	199383	2	2	2	1	0	779	1	4	0	16	110	0	1	99
random	1	1	112	200669	3	1	1	1	0	933	1	4	0	8	111	0	1	99
random	1	1	113	202078	1	2	2	1	0	985	1	4	0	16	112	0	1	99
random	1	1	114	203456	2	3	3	1	0	1143	1	4	0	24	113	0	1	99
random	1	1	115	205527	3	1	1	1	0	751	1	4	0	8	114	0	1	99
random	1	1	116	206922	4	4	4	1	0	668	1	4	0	32	115	0	1	99
random	1	1	117	208403	6	1	1	1	0	789	1	4	0	8	116	0	1	99
random	1	1	118	209761	5	3	3	1	0	876	1	4	0	24	117	0	1	99
random	1	1	119	211236	1	4	4	1	0	702	1	4	0	32	118	0	1	99
random	1	1	120	212525	4	2	2	1	0	759	1	4	0	16	119	0	1	99
fixed	2	1	1	214349	4	1	1	1	0	729	1	4	0	40	1	0	0	100
fixed	2	1	2	216070	1	2	2	1	0	1344	1	4	0	48	2	0	0	100
fixed	2	1	3	218202	6	4	4	1	0	630	1	4	0	64	3	0	0	100
fixed	2	1	4	219605	2	1	1	1	0	739	1	4	0	40	4	0	0	100
fixed	2	1	5	221135	5	3	3	1	0	794	1	4	0	56	5	0	0	100
fixed	2	1	6	222546	6	4	4	1	0	662	1	4	0	64	6	0	0	100
fixed	2	1	7	223532	3	1	1	1	0	869	1	4	0	40	7	0	0	100
fixed	2	1	8	224736	2	3	3	1	0	1242	1	4	0	56	8	0	0	100
fixed	2	1	9	226682	3	2	2	1	0	767	1	4	0	48	9	0	0	100
fixed	2	1	10	227878	1	4	4	1	0	789	1	4	0	64	10	0	0	100
fixed	2	1	11	229459	5	2	2	1	0	817	1	4	0	48	11	0	0	100
fixed	2	1	12	230968	4	3	3	1	0	762	1	4	0	56	12	0	0	100
fixed	2	2	1	232529	4	1	1	1	0	735	1	4	0	40	13	0	0	100
fixed	2	2	2	234172	1	2	2	1	0	930	1	4	0	48	14	0	0	100
fixed	2	2	3	235594	6	4	4	1	0	638	1	4	0	64	15	0	0	100
fixed	2	2	4	237175	2	1	1	1	0	643	1	4	0	40	16	0	0	100
fixed	2	2	5	238148	5	3	3	1	0	1153	1	4	0	56	17	0	0	100
fixed	2	2	6	240086	6	4	4	1	0	615	1	4	0	64	18	0	0	100
fixed	2	2	7	241619	3	1	1	1	0	726	1	4	0	40	19	0	0	100
fixed	2	2	8	242859	2	3	3	1	0	938	1	4	0	56	20	0	0	100
fixed	2	2	9	244547	3	2	2	1	0	794	1	4	0	48	21	0	0	100
fixed	2	2	10	245732	1	4	4	1	0	640	1	4	0	64	22	0	0	100
fixed	2	2	11	246800	5	2	2	1	0	795	1	4	0	48	23	0	0	100
fixed	2	2	12	248455	4	3	3	1	0	1285	1	4	0	56	24	0	0	100
fixed	2	3	1	250573	4	1	1	1	0	723	1	4	0	40	25	0	0	100
fixed	2	3	2	251697	1	2	2	1	0	788	1	4	0	48	26	0	0	100
fixed	2	3	3	252831	6	4	4	1	0	651	1	4	0	64	27	0	0	100
fixed	2	3	4	254052	2	1	1	1	0	632	1	4	0	40	28	0	0	100
fixed	2	3	5	255416	5	3	3	1	0	830	1	4	0	56	29	0	0	100
fixed	2	3	6	256958	6	4	4	1	0	661	1	4	0	64	30	0	0	100
fixed	2	3	7	258168	3	1	1	1	0	674	1	4	0	40	31	0	0	100
fixed	2	3	8	259843	2	3	3	2	0	1259	2	4	0	56	32	0	0	100
fixed	2	3	9	261770	3	2	2	1	0	825	1	4	0	48	33	0	0	100
fixed	2	3	10	263405	1	4	4	1	0	691	1	4	0	64	34	0	0	100
fixed	2	3	11	264629	5	2	2	1	0	776	1	4	0	48	35	0	0	100
fixed	2	3	12	265992	4	3	3	1	0	806	1	4	0	56	36	0	0	100
fixed	2	4	1	267432	4	1	1	1	0	729	1	4	0	40	37	0	0	100
fixed	2	4	2	268914	1	2	2	1	0	979	1	4	0	48	38	0	0	100
fixed	2	4	3	270494	6	4	4	1	0	679	1	4	0	64	39	0	0	100
fixed	2	4	4	272200	2	1	1	1	0	711	1	4	0	40	40	0	0	100
fixed	2	4	5	273409	5	3	3	1	0	884	1	4	0	56	41	0	0	100
fixed	2	4	6	274850	6	4	4	1	0	695	1	4	0	64	42	0	0	100
fixed	2	4	7	276199	3	1	1	1	0	726	1	4	0	40	43	0	0	100
fixed	2	4	8	277667	2	3	3	1	0	1056	1	4	0	56	44	0	0	100
fixed	2	4	9	279112	3	2	2	1	0	586	1	4	0	48	45	0	0	100
fixed	2	4	10	280734	1	4	4	1	0	702	1	4	0	64	46	0	0	100
fixed	2	4	11	282178	5	2	2	1	0	1393	1	4	0	48	47	0	0	100
fixed	2	4	12	284088	4	3	3	1	0	895	1	4	0	56	48	0	0	100
fixed	2	5	1	285693	4	1	1	1	0	723	1	4	0	40	49	0	0	100
fixed	2	5	2	287011	1	2	2	1	0	1060	1	4	0	48	50	0	0	100
fixed	2	5	3	288537	6	4	4	1	0	579	1	4	0	64	51	0	0	100
fixed	2	5	4	290148	2	1	1	1	0	783	1	4	0	40	52	0	0	100
fixed	2	5	5	291314	5	3	3	1	0	1230	1	4	0	56	53	0	0	100
fixed	2	5	6	293009	6	4	4	1	0	654	1	4	0	64	54	0	0	100
fixed	2	5	7	294349	3	1	1	1	0	805	1	4	0	40	55	0	0	100
fixed	2	5	8	295726	2	3	3	1	0	947	1	4	0	56	56	0	0	100
fixed	2	5	9	297509	3	2	2	1	0	775	1	4	0	48	57	0	0	100
fixed	2	5	10	298904	1	4	4	1	0	620	1	4	0	64	58	0	0	100
fixed	2	5	11	300349	5	2	2	1	0	807	1	4	0	48	59	0	0	100
fixed	2	5	12	301950	4	3	3	1	0	995	1	4	0	56	60	0	0	100
fixed	2	6	1	304239	4	1	1	1	0	786	1	4	0	40	61	0	0	100
fixed	2	6	2	305516	1	2	2	1	0	804	1	4	0	48	62	0	0	100
fixed	2	6	3	307322	6	4	4	1	0	552	1	4	0	64	63	0	0	100
fixed	2	6	4	308716	2	1	1	1	0	572	1	4	0	40	64	0	0	100
fixed	2	6	5	309765	5	3	3	1	0	1448	1	4	0	56	65	0	0	100
fixed	2	6	6	311839	6	4	4	1	0	624	1	4	0	64	66	0	0	100
fixed	2	6	7	312930	3	1	1	1	0	714	1	4	0	40	67	0	0	100
fixed	2	6	8	314523	2	3	3	1	0	871	1	4	0	56	68	0	0	100
fixed	2	6	9	316070	3	2	2	1	0	957	1	4	0	48	69	0	0	100
fixed	2	6	10	317566	1	4	4	1	0	574	1	4	0	64	70	0	0	100
fixed	2	6	11	318837	5	2	2	1	0	728	1	4	0	48	71	0	0	100
fixed	2	6	12	320195	4	3	3	1	0	1182	1	4	0	56	72	0	0	100
fixed	2	7	1	322533	4	1	1	1	0	1155	1	4	0	40	73	0	0	100
fixed	2	7	2	324624	1	2	2	1	0	811	1	4	0	48	74	0	0	100
fixed	2	7	3	325883	6	4	4	1	0	574	1	4	0	64	75	0	0	100
fixed	2	7	4	327192	2	1	1	1	0	758	1	4	0	40	76	0	0	100
fixed	2	7	5	328277	5	3	3	1	0	1072	1	4	0	56	77	0	0	100
