type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	4385	6	1	0	0	2	0	3	4	0	8	0	0	1	0
random	1	1	2	7509	4	4	4	2	0	2249	2	4	0	32	1	0	1	50
random	1	1	3	10465	2	2	2	1	0	1372	1	4	0	16	2	0	1	67
random	1	1	4	12380	3	3	3	1	0	1979	1	4	0	24	3	0	1	75
random	1	1	5	15239	5	2	2	1	0	1570	1	4	0	16	4	0	1	80
random	1	1	6	17625	1	4	4	1	0	1205	1	4	0	32	5	0	1	83
random	1	1	7	19577	6	1	1	1	0	1234	1	4	0	8	6	0	1	86
random	1	1	8	21785	2	3	3	1	0	1597	1	4	0	24	7	0	1	88
random	1	1	9	23709	4	2	2	1	0	795	1	4	0	16	8	0	1	89
random	1	1	10	25510	1	1	1	1	0	799	1	4	0	8	9	0	1	90
random	1	1	11	27306	5	4	4	1	0	627	1	4	0	32	10	0	1	91
random	1	1	12	28754	3	3	3	1	0	1173	1	4	0	24	11	0	1	92
random	1	1	13	31052	5	2	2	1	0	764	1	4	0	16	12	0	1	92
random	1	1	14	32567	1	4	4	1	0	916	1	4	0	32	13	0	1	93
random	1	1	15	34096	3	1	1	1	0	899	1	4	0	8	14	0	1	93
random	1	1	16	35543	4	3	3	1	0	990	1	4	0	24	15	0	1	94
random	1	1	17	37361	6	4	4	1	0	865	1	4	0	32	16	0	1	94
random	1	1	18	38585	2	1	1	1	0	1085	1	4	0	8	17	0	1	94
random	1	1	19	40426	5	3	3	1	0	1327	1	4	0	24	18	0	1	95
random	1	1	20	42644	2	2	2	1	0	681	1	4	0	16	19	0	1	95
random	1	1	21	43941	3	3	3	1	0	1298	1	4	0	24	20	0	1	95
random	1	1	22	45692	6	1	1	1	0	904	1	4	0	8	21	0	1	95
random	1	1	23	46987	4	2	2	1	0	833	1	4	0	16	22	0	1	96
random	1	1	24	48743	1	4	4	1	0	742	1	4	0	32	23	0	1	96
random	1	1	25	50667	4	3	3	1	0	869	1	4	0	24	24	0	1	96
random	1	1	26	51940	2	1	1	1	0	999	1	4	0	8	25	0	1	96
random	1	1	27	53764	5	2	2	1	0	850	1	4	0	16	26	0	1	96
