type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	3379	6	1	1	1	0	1011	1	4	0	8	1	0	0	100
random	1	1	2	4964	4	4	4	1	0	864	1	4	0	32	2	0	0	100
random	1	1	3	6470	2	2	2	1	0	968	1	4	0	16	3	0	0	100
random	1	1	4	8230	3	3	3	1	0	774	1	4	0	24	4	0	0	100
random	1	1	5	9913	5	2	2	1	0	982	1	4	0	16	5	0	0	100
random	1	1	6	11626	1	4	4	1	0	702	1	4	0	32	6	0	0	100
random	1	1	7	12866	6	1	1	1	0	802	1	4	0	8	7	0	0	100
random	1	1	8	13974	2	3	3	1	0	1034	1	4	0	24	8	0	0	100
random	1	1	9	15945	4	2	2	1	0	911	1	4	0	16	9	0	0	100
random	1	1	10	17692	1	1	1	1	0	837	1	4	0	8	10	0	0	100
random	1	1	11	18935	5	4	4	1	0	864	1	4	0	32	11	0	0	100
random	1	1	12	20454	3	3	3	1	0	960	1	4	0	24	12	0	0	100
random	1	1	13	22060	5	2	2	1	0	932	1	4	0	16	13	0	0	100
random	1	1	14	24004	1	4	4	1	0	746	1	4	0	32	14	0	0	100
random	1	1	15	25316	3	1	1	1	0	755	1	4	0	8	15	0	0	100
random	1	1	16	27100	4	3	3	1	0	999	1	4	0	24	16	0	0	100
random	1	1	17	28634	6	4	4	1	0	806	1	4	0	32	17	0	0	100
random	1	1	18	29930	2	1	1	1	0	767	1	4	0	8	18	0	0	100
random	1	1	19	31193	5	3	3	1	0	1145	1	4	0	24	19	0	0	100
random	1	1	20	33351	2	2	2	1	0	998	1	4	0	16	20	0	0	100
random	1	1	21	35287	3	3	3	1	0	1020	1	4	0	24	21	0	0	100
random	1	1	22	36900	6	1	1	1	0	711	1	4	0	8	22	0	0	100
random	1	1	23	38634	4	2	2	1	0	1102	1	4	0	16	23	0	0	100
random	1	1	24	40144	1	4	4	1	0	838	1	4	0	32	24	0	0	100
random	1	1	25	41809	4	3	3	1	0	1215	1	4	0	24	25	0	0	100
random	1	1	26	43866	2	1	1	1	0	824	1	4	0	8	26	0	0	100
random	1	1	27	45092	5	2	2	1	0	1261	1	4	0	16	27	0	0	100
random	1	1	28	46866	6	4	4	1	0	882	1	4	0	32	28	0	0	100
random	1	1	29	48467	1	3	3	1	0	1054	1	4	0	24	29	0	0	100
random	1	1	30	50542	5	2	2	1	0	1110	1	4	0	16	30	0	0	100
random	1	1	31	52455	2	1	1	1	0	1349	1	4	0	8	31	0	0	100
random	1	1	32	54265	3	3	3	1	0	1336	1	4	0	24	32	0	0	100
random	1	1	33	56418	6	4	4	1	0	765	1	4	0	32	33	0	0	100
random	1	1	34	58073	4	2	2	1	0	999	1	4	0	16	34	0	0	100
random	1	1	35	59454	3	4	4	1	0	996	1	4	0	32	35	0	0	100
random	1	1	36	61065	1	1	1	1	0	944	1	4	0	8	36	0	0	100
random	1	1	37	62961	3	4	4	1	0	1176	1	4	0	32	37	0	0	100
random	1	1	38	64797	5	3	3	1	0	1410	1	4	0	24	38	0	0	100
random	1	1	39	66732	6	1	1	1	0	856	1	4	0	8	39	0	0	100
random	1	1	40	67920	1	2	2	1	0	901	1	4	0	16	40	0	0	100
random	1	1	41	69768	2	3	3	1	0	1152	1	4	0	24	41	0	0	100
random	1	1	42	71572	4	4	4	1	0	979	1	4	0	32	42	0	0	100
random	1	1	43	73341	1	2	2	1	0	1064	1	4	0	16	43	0	0	100
random	1	1	44	75290	6	3	3	1	0	885	1	4	0	24	44	0	0	100
random	1	1	45	76989	3	1	1	1	0	894	1	4	0	8	45	0	0	100
random	1	1	46	78252	4	4	4	1	0	1248	1	4	0	32	46	0	0	100
random	1	1	47	79874	2	2	2	1	0	1067	1	4	0	16	47	0	0	100
random	1	1	48	81737	5	1	1	1	0	869	1	4	0	8	48	0	0	100
random	1	1	49	83228	2	3	3	1	0	1077	1	4	0	24	49	0	0	100
random	1	1	50	84745	3	1	1	1	0	1005	1	4	0	8	50	0	0	100
random	1	1	51	86773	1	4	4	1	0	839	1	4	0	32	51	0	0	100
random	1	1	52	88335	5	3	3	1	0	941	1	4	0	24	52	0	0	100
random	1	1	53	89673	3	2	2	1	0	1029	1	4	0	16	53	0	0	100
random	1	1	54	91592	6	4	4	1	0	923	1	4	0	32	54	0	0	100
random	1	1	55	92824	4	2	2	1	0	1127	1	4	0	16	55	0	0	100
random	1	1	56	94859	1	1	1	1	0	841	1	4	0	8	56	0	0	100
random	1	1	57	95995	5	4	4	1	0	977	1	4	0	32	57	0	0	100
random	1	1	58	97397	2	1	1	1	0	1045	1	4	0	8	58	0	0	100
random	1	1	59	99021	6	2	2	1	0	1121	1	4	0	16	59	0	0	100
random	1	1	60	100745	4	3	3	1	0	880	1	4	0	24	60	0	0	100
random	1	1	61	102391	1	2	2	1	0	1274	1	4	0	16	61	0	0	100
random	1	1	62	104429	6	4	4	1	0	763	1	4	0	32	62	0	0	100
random	1	1	63	105670	4	1	1	1	0	863	1	4	0	8	63	0	0	100
random	1	1	64	106836	2	2	2	1	0	1189	1	4	0	16	64	0	0	100
random	1	1	65	108778	4	3	3	1	0	947	1	4	0	24	65	0	0	100
random	1	1	66	110651	3	1	1	1	0	820	1	4	0	8	66	0	0	100
random	1	1	67	112091	1	3	3	1	0	1471	1	4	0	24	67	0	0	100
random	1	1	68	114241	5	4	4	1	0	892	1	4	0	32	68	0	0	100
random	1	1	69	116152	2	2	2	1	0	819	1	4	0	16	69	0	0	100
random	1	1	70	117583	3	1	1	1	0	694	1	4	0	8	70	0	0	100
random	1	1	71	118898	5	4	4	1	0	774	1	4	0	32	71	0	0	100
random	1	1	72	120046	6	3	3	1	0	982	1	4	0	24	72	0	0	100
random	1	1	73	122039	2	1	1	1	0	1265	1	4	0	8	73	0	0	100
random	1	1	74	124040	5	3	3	1	0	1237	1	4	0	24	74	0	0	100
random	1	1	75	125630	1	4	4	1	0	785	1	4	0	32	75	0	0	100
random	1	1	76	127063	6	2	2	1	0	797	1	4	0	16	76	0	0	100
random	1	1	77	128853	2	1	1	1	0	921	1	4	0	8	77	0	0	100
random	1	1	78	130474	4	4	4	1	0	932	1	4	0	32	78	0	0	100
random	1	1	79	131818	3	2	2	1	0	1035	1	4	0	16	79	0	0	100
random	1	1	80	133664	4	3	3	1	0	870	1	4	0	24	80	0	0	100
random	1	1	81	135258	1	4	4	1	0	706	1	4	0	32	81	0	0	100
random	1	1	82	136943	5	1	1	1	0	762	1	4	0	8	82	0	0	100
random	1	1	83	138649	3	2	2	1	0	962	1	4	0	16	83	0	0	100
random	1	1	84	140061	6	3	3	1	0	918	1	4	0	24	84	0	0	100
random	1	1	85	141871	3	2	2	1	0	993	1	4	0	16	85	0	0	100
random	1	1	86	143340	1	3	3	2	0	1659	2	4	0	24	86	0	0	100
random	1	1	87	145853	4	4	4	1	0	961	1	4	0	32	87	0	0	100
random	1	1	88	147525	2	1	1	1	0	818	1	4	0	8	88	0	0	100
random	1	1	89	148921	6	4	4	1	0	1167	1	4	0	32	89	0	0	100
random	1	1	90	150666	3	3	3	1	0	1141	1	4	0	24	90	0	0	100
random	1	1	91	152354	5	4	4	1	0	902	1	4	0	32	91	0	0	100
random	1	1	92	153782	1	2	2	1	0	1049	1	4	0	16	92	0	0	100
random	1	1	93	155544	5	1	1	1	0	855	1	4	0	8	93	0	0	100
random	1	1	94	156953	4	3	3	1	0	1251	1	4	0	24	94	0	0	100
random	1	1	95	158906	6	1	1	1	0	840	1	4	0	8	95	0	0	100
random	1	1	96	160774	2	2	2	1	0	905	1	4	0	16	96	0	0	100
random	1	1	97	162305	4	3	3	1	0	1040	1	4	0	24	97	0	0	100
random	1	1	98	164386	3	2	2	1	0	1056	1	4	0	16	98	0	0	100
random	1	1	99	165823	6	3	3	1	0	1211	1	4	0	24	99	0	0	100
random	1	1	100	167929	1	4	4	1	0	890	1	4	0	32	100	0	0	100
random	1	1	101	169691	4	1	1	1	0	831	1	4	0	8	101	0	0	100
random	1	1	102	170927	5	2	2	1	0	1131	1	4	0	16	102	0	0	100
random	1	1	103	172993	2	4	4	1	0	676	1	4	0	32	103	0	0	100
random	1	1	104	174038	3	1	1	1	0	1023	1	4	0	8	104	0	0	100
random	1	1	105	175725	1	3	3	1	0	1504	1	4	0	24	105	0	0	100
random	1	1	106	178141	2	2	2	1	0	1177	1	4	0	16	106	0	0	100
random	1	1	107	179770	5	4	4	2	0	1652	2	4	0	32	107	0	0	100
random	1	1	108	181873	6	1	1	1	0	939	1	4	0	8	108	0	0	100
random	1	1	109	183424	5	4	4	1	0	1057	1	4	0	32	109	0	0	100
random	1	1	110	184927	6	3	3	1	0	1138	1	4	0	24	110	0	0	100
random	1	1	111	186409	2	2	2	1	0	859	1	4	0	16	111	0	0	100
random	1	1	112	187951	3	1	1	1	0	874	1	4	0	8	112	0	0	100
random	1	1	113	189183	1	2	2	1	0	1502	1	4	0	16	113	0	0	100
random	1	1	114	191087	2	3	3	1	0	1173	1	4	0	24	114	0	0	100
random	1	1	115	193266	3	1	1	1	0	953	1	4	0	8	115	0	0	100
random	1	1	116	194881	4	4	4	1	0	877	1	4	0	32	116	0	0	100
random	1	1	117	196742	6	1	1	1	0	1013	1	4	0	8	117	0	0	100
random	1	1	118	198423	5	3	3	1	0	1511	1	4	0	24	118	0	0	100
random	1	1	119	200756	1	4	4	1	0	772	1	4	0	32	119	0	0	100
random	1	1	120	202364	4	2	2	1	0	1192	1	4	0	16	120	0	0	100
fixed	2	1	1	204857	4	1	1	1	0	1142	1	4	0	40	1	0	0	100
fixed	2	1	2	206578	1	2	2	1	0	1221	1	4	0	48	2	0	0	100
fixed	2	1	3	208681	6	4	4	1	0	812	1	4	0	64	3	0	0	100
fixed	2	1	4	210122	2	1	1	1	0	855	1	4	0	40	4	0	0	100
fixed	2	1	5	211993	5	3	3	1	0	1167	1	4	0	56	5	0	0	100
fixed	2	1	6	213923	6	4	4	1	0	758	1	4	0	64	6	0	0	100
fixed	2	1	7	215088	3	1	1	1	0	1268	1	4	0	40	7	0	0	100
fixed	2	1	8	216877	2	3	3	1	0	1609	1	4	0	56	8	0	0	100
fixed	2	1	9	218942	3	2	2	1	0	913	1	4	0	48	9	0	0	100
fixed	2	1	10	220593	1	4	4	1	0	788	1	4	0	64	10	0	0	100
fixed	2	1	11	221906	5	2	2	1	0	1412	1	4	0	48	11	0	0	100
fixed	2	1	12	223944	4	3	3	1	0	1133	1	4	0	56	12	0	0	100
fixed	2	2	1	225727	4	1	1	1	0	946	1	4	0	40	13	0	0	100
fixed	2	2	2	227040	1	2	2	1	0	1291	1	4	0	48	14	0	0	100
fixed	2	2	3	229158	6	4	4	1	0	945	1	4	0	64	15	0	0	100
fixed	2	2	4	230422	2	1	1	1	0	955	1	4	0	40	16	0	0	100
fixed	2	2	5	232274	5	3	3	1	0	1876	1	4	0	56	17	0	0	100
fixed	2	2	6	234567	6	4	4	1	0	1107	1	4	0	64	18	0	0	100
fixed	2	2	7	236134	3	1	1	1	0	1041	1	4	0	40	19	0	0	100
fixed	2	2	8	237514	2	3	3	1	0	1367	1	4	0	56	20	0	0	100
fixed	2	2	9	239468	3	2	2	1	0	1460	1	4	0	48	21	0	0	100
fixed	2	2	10	241576	1	4	4	1	0	1019	1	4	0	64	22	0	0	100
fixed	2	2	11	243053	5	2	2	1	0	1292	1	4	0	48	23	0	0	100
fixed	2	2	12	244986	4	3	3	1	0	1395	1	4	0	56	24	0	0	100
fixed	2	3	1	247196	4	1	1	1	0	876	1	4	0	40	25	0	0	100
fixed	2	3	2	248633	1	2	2	1	0	1175	1	4	0	48	26	0	0	100
fixed	2	3	3	250825	6	4	4	1	0	811	1	4	0	64	27	0	0	100
fixed	2	3	4	252544	2	1	1	1	0	842	1	4	0	40	28	0	0	100
fixed	2	3	5	254229	5	3	3	1	0	1258	1	4	0	56	29	0	0	100
fixed	2	3	6	256454	6	4	4	1	0	844	1	4	0	64	30	0	0	100
fixed	2	3	7	258178	3	1	1	1	0	1291	1	4	0	40	31	0	0	100
fixed	2	3	8	260054	2	3	3	1	0	1116	1	4	0	56	32	0	0	100
fixed	2	3	9	261882	3	2	2	1	0	862	1	4	0	48	33	0	0	100
fixed	2	3	10	263186	1	4	4	1	0	911	1	4	0	64	34	0	0	100
fixed	2	3	11	264965	5	2	2	1	0	1156	1	4	0	48	35	0	0	100
fixed	2	3	12	267017	4	3	3	1	0	925	1	4	0	56	36	0	0	100
fixed	2	4	1	268616	4	1	1	1	0	921	1	4	0	40	37	0	0	100
fixed	2	4	2	270536	1	2	2	1	0	1160	1	4	0	48	38	0	0	100
fixed	2	4	3	272320	6	4	4	1	0	805	1	4	0	64	39	0	0	100
fixed	2	4	4	274135	2	1	1	1	0	920	1	4	0	40	40	0	0	100
fixed	2	4	5	275634	5	3	3	1	0	1224	1	4	0	56	41	0	0	100
fixed	2	4	6	277823	6	4	4	1	0	899	1	4	0	64	42	0	0	100
fixed	2	4	7	279302	3	1	1	1	0	997	1	4	0	40	43	0	0	100
fixed	2	4	8	280642	2	3	3	1	0	1428	1	4	0	56	44	0	0	100
fixed	2	4	9	282999	3	2	2	1	0	936	1	4	0	48	45	0	0	100
fixed	2	4	10	284328	1	4	4	1	0	904	1	4	0	64	46	0	0	100
fixed	2	4	11	285777	5	2	2	1	0	1098	1	4	0	48	47	0	0	100
fixed	2	4	12	287305	4	3	3	1	0	1194	1	4	0	56	48	0	0	100
fixed	2	5	1	289434	4	1	1	1	0	975	1	4	0	40	49	0	0	100
fixed	2	5	2	290881	1	2	2	1	0	1291	1	4	0	48	50	0	0	100
fixed	2	5	3	292968	6	4	4	1	0	690	1	4	0	64	51	0	0	100
fixed	2	5	4	294112	2	1	1	1	0	969	1	4	0	40	52	0	0	100
fixed	2	5	5	295710	5	3	3	1	0	1038	1	4	0	56	53	0	0	100
fixed	2	5	6	297538	6	4	4	1	0	880	1	4	0	64	54	0	0	100
fixed	2	5	7	298972	3	1	1	1	0	987	1	4	0	40	55	0	0	100
fixed	2	5	8	300268	2	3	3	1	0	1453	1	4	0	56	56	0	0	100
fixed	2	5	9	302473	3	2	2	1	0	839	1	4	0	48	57	0	0	100
fixed	2	5	10	303700	1	4	4	1	0	1011	1	4	0	64	58	0	0	100
fixed	2	5	11	305426	5	2	2	1	0	1178	1	4	0	48	59	0	0	100
fixed	2	5	12	307311	4	3	3	1	0	1250	1	4	0	56	60	0	0	100
fixed	2	6	1	309850	4	1	1	1	0	863	1	4	0	40	61	0	0	100
fixed	2	6	2	311386	1	2	2	1	0	1406	1	4	0	48	62	0	0	100
fixed	2	6	3	313318	6	4	4	1	0	868	1	4	0	64	63	0	0	100
fixed	2	6	4	315180	2	1	1	1	0	813	1	4	0	40	64	0	0	100
fixed	2	6	5	316723	5	3	3	1	0	956	1	4	0	56	65	0	0	100
fixed	2	6	6	318282	6	4	4	1	0	1058	1	4	0	64	66	0	0	100
fixed	2	6	7	320095	3	1	1	1	0	989	1	4	0	40	67	0	0	100
fixed	2	6	8	321456	2	3	3	1	0	1780	1	4	0	56	68	0	0	100
fixed	2	6	9	323623	3	2	2	1	0	984	1	4	0	48	69	0	0	100
fixed	2	6	10	325428	1	4	4	1	0	923	1	4	0	64	70	0	0	100
fixed	2	6	11	326993	5	2	2	1	0	1649	1	4	0	48	71	0	0	100
fixed	2	6	12	329106	4	3	3	1	0	1023	1	4	0	56	72	0	0	100
fixed	2	7	1	331002	4	1	1	1	0	919	1	4	0	40	73	0	0	100
fixed	2	7	2	332698	1	2	2	1	0	1263	1	4	0	48	74	0	0	100
fixed	2	7	3	334813	6	4	4	1	0	853	1	4	0	64	75	0	0	100
fixed	2	7	4	336132	2	1	1	1	0	1078	1	4	0	40	76	0	0	100
fixed	2	7	5	338000	5	3	3	1	0	1086	1	4	0	56	77	0	0	100
fixed	2	7	6	339716	6	4	4	1	0	830	1	4	0	64	78	0	0	100
fixed	2	7	7	341408	3	1	1	1	0	990	1	4	0	40	79	0	0	100
fixed	2	7	8	342775	2	3	3	1	0	1301	1	4	0	56	80	0	0	100
fixed	2	7	9	345002	3	2	2	1	0	1054	1	4	0	48	81	0	0	100
fixed	2	7	10	346753	1	4	4	1	0	908	1	4	0	64	82	0	0	100
fixed	2	7	11	348512	5	2	2	1	0	1265	1	4	0	48	83	0	0	100
