type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	4298	6	1	1	1	0	2212	1	4	0	8	1	0	0	100
random	1	1	2	7335	4	4	4	1	0	1244	1	4	0	32	2	0	0	100
random	1	1	3	9592	2	2	2	1	0	2117	1	4	0	16	3	0	0	100
random	1	1	4	12573	3	3	3	1	0	2142	1	4	0	24	4	0	0	100
random	1	1	5	15545	5	2	2	1	0	2320	1	4	0	16	5	0	0	100
random	1	1	6	18235	1	4	4	1	0	1462	1	4	0	32	6	0	0	100
random	1	1	7	20525	6	1	1	1	0	2125	1	4	0	8	7	0	0	100
random	1	1	8	23591	2	3	0	0	2	0	3	4	0	24	7	0	1	88
random	1	1	9	26732	4	2	0	0	2	0	3	4	0	16	7	0	2	78
random	1	1	10	30112	1	1	1	1	0	1199	1	4	0	8	8	0	2	80
random	1	1	11	32323	5	4	4	1	0	922	1	4	0	32	9	0	2	82
random	1	1	12	34159	3	3	3	1	0	2156	1	4	0	24	10	0	2	83
random	1	1	13	37597	5	2	2	1	0	2418	1	4	0	16	11	0	2	85
random	1	1	14	40719	1	4	4	1	0	1174	1	4	0	32	12	0	2	86
random	1	1	15	42586	3	1	1	1	0	1023	1	4	0	8	13	0	2	87
random	1	1	16	44175	4	3	0	1	2	0	3	4	0	24	13	0	3	81
random	1	1	17	47535	6	4	4	1	0	1022	1	4	0	32	14	0	3	82
random	1	1	18	48947	2	1	1	1	0	1161	1	4	0	8	15	0	3	83
random	1	1	19	50875	5	3	3	1	0	1760	1	4	0	24	16	0	3	84
random	1	1	20	53485	2	2	2	1	0	1201	1	4	0	16	17	0	3	85
random	1	1	21	55208	3	3	3	1	0	2224	1	4	0	24	18	0	3	86
random	1	1	22	58101	6	1	1	1	0	1214	1	4	0	8	19	0	3	86
random	1	1	23	60344	4	2	2	1	0	1503	1	4	0	16	20	0	3	87
random	1	1	24	62607	1	4	4	1	0	895	1	4	0	32	21	0	3	88
random	1	1	25	64799	4	3	3	1	0	1962	1	4	0	24	22	0	3	88
random	1	1	26	67300	2	1	1	1	0	1136	1	4	0	8	23	0	3	88
random	1	1	27	69422	5	2	2	2	0	2303	2	4	0	16	24	0	3	89
random	1	1	28	72128	6	4	4	1	0	1884	1	4	0	32	25	0	3	89
random	1	1	29	74846	1	3	3	1	0	2177	1	4	0	24	26	0	3	90
random	1	1	30	77475	5	2	0	1	2	0	3	4	0	16	26	0	4	87
random	1	1	31	80799	2	1	1	1	0	1949	1	4	0	8	27	0	4	87
random	1	1	32	83545	3	3	3	1	0	2472	1	4	0	24	28	0	4	88
random	1	1	33	86659	6	4	4	1	0	980	1	4	0	32	29	0	4	88
random	1	1	34	88515	4	2	2	1	0	1374	1	4	0	16	30	0	4	88
random	1	1	35	90408	3	4	4	1	0	1102	1	4	0	32	31	0	4	89
random	1	1	36	92169	1	1	1	1	0	1059	1	4	0	8	32	0	4	89
random	1	1	37	94171	3	4	4	1	0	1166	1	4	0	32	33	0	4	89
random	1	1	38	95826	5	3	3	1	0	1896	1	4	0	24	34	0	4	89
random	1	1	39	98404	6	1	1	1	0	931	1	4	0	8	35	0	4	90
random	1	1	40	100057	1	2	2	1	0	1205	1	4	0	16	36	0	4	90
random	1	1	41	102099	2	3	3	1	0	1414	1	4	0	24	37	0	4	90
random	1	1	42	103904	4	4	4	1	0	1074	1	4	0	32	38	0	4	90
random	1	1	43	105436	1	2	2	1	0	1305	1	4	0	16	39	0	4	91
random	1	1	44	107145	6	3	3	1	0	1737	1	4	0	24	40	0	4	91
random	1	1	45	109434	3	1	1	1	0	1040	1	4	0	8	41	0	4	91
random	1	1	46	111081	4	4	4	1	0	978	1	4	0	32	42	0	4	91
random	1	1	47	112962	2	2	2	1	0	2050	1	4	0	16	43	0	4	91
random	1	1	48	115328	5	1	1	1	0	974	1	4	0	8	44	0	4	92
random	1	1	49	117077	2	3	3	1	0	2092	1	4	0	24	45	0	4	92
random	1	1	50	119536	3	1	1	1	0	1100	1	4	0	8	46	0	4	92
random	1	1	51	121376	1	4	4	1	0	942	1	4	0	32	47	0	4	92
random	1	1	52	123240	5	3	0	0	2	0	3	4	0	24	47	0	5	90
random	1	1	53	126472	3	2	2	1	0	1798	1	4	0	16	48	0	5	91
random	1	1	54	128717	6	4	4	1	0	1119	1	4	0	32	49	0	5	91
random	1	1	55	130349	4	2	0	1	2	0	3	4	0	16	49	0	6	89
random	1	1	56	133776	1	1	1	1	0	1153	1	4	0	8	50	0	6	89
random	1	1	57	135728	5	4	4	1	0	814	1	4	0	32	51	0	6	89
random	1	1	58	137075	2	1	1	1	0	956	1	4	0	8	52	0	6	90
random	1	1	59	138842	6	2	2	1	0	1682	1	4	0	16	53	0	6	90
random	1	1	60	140920	4	3	3	1	0	2058	1	4	0	24	54	0	6	90
random	1	1	61	143676	1	2	0	0	2	0	3	4	0	16	54	0	7	89
random	1	1	62	146942	6	4	4	1	0	1083	1	4	0	32	55	0	7	89
random	1	1	63	148536	4	1	1	1	0	1111	1	4	0	8	56	0	7	89
random	1	1	64	150215	2	2	2	1	0	1976	1	4	0	16	57	0	7	89
random	1	1	65	152886	4	3	3	1	0	2071	1	4	0	24	58	0	7	89
random	1	1	66	155952	3	1	1	1	0	902	1	4	0	8	59	0	7	89
random	1	1	67	157273	1	3	3	1	0	1653	1	4	0	24	60	0	7	90
random	1	1	68	159850	5	4	4	1	0	1320	1	4	0	32	61	0	7	90
random	1	1	69	161829	2	2	2	1	0	1324	1	4	0	16	62	0	7	90
random	1	1	70	163482	3	1	1	1	0	1022	1	4	0	8	63	0	7	90
random	1	1	71	164873	5	4	4	1	0	828	1	4	0	32	64	0	7	90
random	1	1	72	166051	6	3	3	1	0	1753	1	4	0	24	65	0	7	90
random	1	1	73	168353	2	1	1	1	0	2096	1	4	0	8	66	0	7	90
random	1	1	74	171116	5	3	3	1	0	1851	1	4	0	24	67	0	7	91
random	1	1	75	173443	1	4	4	1	0	1209	1	4	0	32	68	0	7	91
random	1	1	76	174954	6	2	2	1	0	1264	1	4	0	16	69	0	7	91
random	1	1	77	177251	2	1	1	1	0	1511	1	4	0	8	70	0	7	91
random	1	1	78	179082	4	4	4	1	0	929	1	4	0	32	71	0	7	91
random	1	1	79	180694	3	2	0	0	2	0	3	4	0	16	71	0	8	90
