type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	1607	6	1	1	1	0	863	1	4	0	8	1	0	0	100
random	1	1	2	3455	4	4	4	1	0	753	1	4	0	32	2	0	0	100
random	1	1	3	5235	2	2	2	1	0	1053	1	4	0	16	3	0	0	100
random	1	1	4	7012	3	3	3	1	0	714	1	4	0	24	4	0	0	100
random	1	1	5	8032	5	2	2	1	0	1207	1	4	0	16	5	0	0	100
random	1	1	6	9846	1	4	4	1	0	618	1	4	0	32	6	0	0	100
random	1	1	7	11028	6	1	1	1	0	848	1	4	0	8	7	0	0	100
random	1	1	8	12507	2	3	3	1	0	1169	1	4	0	24	8	0	0	100
random	1	1	9	14247	4	2	2	1	0	968	1	4	0	16	9	0	0	100
random	1	1	10	15920	1	1	1	1	0	745	1	4	0	8	10	0	0	100
random	1	1	11	17610	5	4	4	1	0	753	1	4	0	32	11	0	0	100
random	1	1	12	18816	3	3	3	1	0	1086	1	4	0	24	12	0	0	100
random	1	1	13	21123	5	2	2	1	0	756	1	4	0	16	13	0	0	100
random	1	1	14	22283	1	4	4	1	0	667	1	4	0	32	14	0	0	100
random	1	1	15	23746	3	1	1	1	0	805	1	4	0	8	15	0	0	100
random	1	1	16	25074	4	3	3	1	0	893	1	4	0	24	16	0	0	100
random	1	1	17	26483	6	4	4	1	0	674	1	4	0	32	17	0	0	100
random	1	1	18	27587	2	1	1	1	0	755	1	4	0	8	18	0	0	100
random	1	1	19	28672	5	3	3	1	0	893	1	4	0	24	19	0	0	100
random	1	1	20	29960	2	2	2	1	0	662	1	4	0	16	20	0	0	100
random	1	1	21	30999	3	3	3	1	0	1346	1	4	0	24	21	0	0	100
random	1	1	22	32816	6	1	1	1	0	893	1	4	0	8	22	0	0	100
random	1	1	23	34093	4	2	2	1	0	839	1	4	0	16	23	0	0	100
random	1	1	24	35646	1	4	4	1	0	669	1	4	0	32	24	0	0	100
random	1	1	25	37130	4	3	3	1	0	950	1	4	0	24	25	0	0	100
random	1	1	26	39073	2	1	1	1	0	1060	1	4	0	8	26	0	0	100
random	1	1	27	40570	5	2	2	1	0	828	1	4	0	16	27	0	0	100
random	1	1	28	42040	6	4	4	1	0	502	1	4	0	32	28	0	0	100
random	1	1	29	43170	1	3	3	1	0	815	1	4	0	24	29	0	0	100
random	1	1	30	44482	5	2	2	1	0	1183	1	4	0	16	30	0	0	100
random	1	1	31	46255	2	1	1	1	0	660	1	4	0	8	31	0	0	100
random	1	1	32	47667	3	3	3	1	0	1144	1	4	0	24	32	0	0	100
random	1	1	33	49765	6	4	4	1	0	623	1	4	0	32	33	0	0	100
random	1	1	34	50915	4	2	2	1	0	790	1	4	0	16	34	0	0	100
random	1	1	35	52179	3	4	4	1	0	817	1	4	0	32	35	0	0	100
random	1	1	36	53842	1	1	1	1	0	714	1	4	0	8	36	0	0	100
random	1	1	37	55742	3	4	4	1	0	1098	1	4	0	32	37	0	0	100
random	1	1	38	57574	5	3	3	1	0	1013	1	4	0	24	38	0	0	100
random	1	1	39	58917	6	1	1	1	0	963	1	4	0	8	39	0	0	100
random	1	1	40	60254	1	2	2	1	0	755	1	4	0	16	40	0	0	100
random	1	1	41	62030	2	3	3	1	0	992	1	4	0	24	41	0	0	100
random	1	1	42	63475	4	4	4	1	0	915	1	4	0	32	42	0	0	100
random	1	1	43	64843	1	2	2	1	0	961	1	4	0	16	43	0	0	100
random	1	1	44	66445	6	3	3	1	0	1261	1	4	0	24	44	0	0	100
random	1	1	45	67995	3	1	1	1	0	1067	1	4	0	8	45	0	0	100
random	1	1	46	70050	4	4	4	1	0	660	1	4	0	32	46	0	0	100
random	1	1	47	71357	2	2	2	1	0	877	1	4	0	16	47	0	0	100
random	1	1	48	72736	5	1	1	1	0	778	1	4	0	8	48	0	0	100
random	1	1	49	74188	2	3	3	1	0	1340	1	4	0	24	49	0	0	100
random	1	1	50	76377	3	1	1	1	0	1328	1	4	0	8	50	0	0	100
random	1	1	51	78161	1	4	4	1	0	677	1	4	0	32	51	0	0	100
random	1	1	52	79127	5	3	3	1	0	956	1	4	0	24	52	0	0	100
random	1	1	53	80403	3	2	2	1	0	797	1	4	0	16	53	0	0	100
random	1	1	54	82214	6	4	4	1	0	505	1	4	0	32	54	0	0	100
random	1	1	55	83492	4	2	2	1	0	1090	1	4	0	16	55	0	0	100
random	1	1	56	85142	1	1	1	1	0	621	1	4	0	8	56	0	0	100
random	1	1	57	86145	5	4	4	1	0	706	1	4	0	32	57	0	0	100
random	1	1	58	87156	2	1	1	1	0	871	1	4	0	8	58	0	0	100
random	1	1	59	89031	6	2	0	1	2	0	3	4	0	16	58	0	1	98
random	1	1	60	92432	4	3	3	1	0	920	1	4	0	24	59	0	1	98
random	1	1	61	94654	1	2	2	1	0	938	1	4	0	16	60	0	1	98
random	1	1	62	96354	6	4	4	1	0	730	1	4	0	32	61	0	1	98
random	1	1	63	97750	4	1	1	1	0	623	1	4	0	8	62	0	1	98
random	1	1	64	98708	2	2	2	1	0	886	1	4	0	16	63	0	1	98
random	1	1	65	99916	4	3	3	1	0	819	1	4	0	24	64	0	1	98
random	1	1	66	101706	3	1	1	1	0	639	1	4	0	8	65	0	1	98
random	1	1	67	103194	1	3	3	1	0	840	1	4	0	24	66	0	1	99
random	1	1	68	105031	5	4	4	1	0	658	1	4	0	32	67	0	1	99
random	1	1	69	106482	2	2	2	1	0	645	1	4	0	16	68	0	1	99
random	1	1	70	107860	3	1	1	1	0	802	1	4	0	8	69	0	1	99
random	1	1	71	109176	5	4	4	1	0	595	1	4	0	32	70	0	1	99
random	1	1	72	110176	6	3	3	1	0	1056	1	4	0	24	71	0	1	99
random	1	1	73	112248	2	1	1	1	0	728	1	4	0	8	72	0	1	99
random	1	1	74	113840	5	3	3	1	0	837	1	4	0	24	73	0	1	99
random	1	1	75	115623	1	4	4	1	0	609	1	4	0	32	74	0	1	99
random	1	1	76	117058	6	2	2	1	0	1101	1	4	0	16	75	0	1	99
random	1	1	77	119165	2	1	1	1	0	835	1	4	0	8	76	0	1	99
random	1	1	78	120751	4	4	4	1	0	656	1	4	0	32	77	0	1	99
random	1	1	79	122235	3	2	2	1	0	730	1	4	0	16	78	0	1	99
random	1	1	80	123285	4	3	3	1	0	933	1	4	0	24	79	0	1	99
random	1	1	81	125043	1	4	4	1	0	930	1	4	0	32	80	0	1	99
random	1	1	82	126742	5	1	1	1	0	491	1	4	0	8	81	0	1	99
random	1	1	83	127893	3	2	2	1	0	922	1	4	0	16	82	0	1	99
random	1	1	84	129814	6	3	3	1	0	801	1	4	0	24	83	0	1	99
random	1	1	85	131528	3	2	2	1	0	720	1	4	0	16	84	0	1	99
random	1	1	86	132714	1	3	3	1	0	717	1	4	0	24	85	0	1	99
random	1	1	87	133730	4	4	4	1	0	667	1	4	0	32	86	0	1	99
random	1	1	88	134722	2	1	1	1	0	569	1	4	0	8	87	0	1	99
random	1	1	89	136148	6	4	4	1	0	996	1	4	0	32	88	0	1	99
random	1	1	90	137699	3	3	3	2	0	835	2	4	0	24	89	0	1	99
random	1	1	91	139449	5	4	4	1	0	824	1	4	0	32	90	0	1	99
random	1	1	92	141278	1	2	2	1	0	1827	1	4	0	16	91	0	1	99
random	1	1	93	143896	5	1	1	1	0	1068	1	4	0	8	92	0	1	99
random	1	1	94	145313	4	3	3	1	0	816	1	4	0	24	93	0	1	99
random	1	1	95	146866	6	1	1	1	0	1062	1	4	0	8	94	0	1	99
random	1	1	96	148374	2	2	2	1	0	1006	1	4	0	16	95	0	1	99
random	1	1	97	150207	4	3	3	1	0	1025	1	4	0	24	96	0	1	99
random	1	1	98	151643	3	2	2	1	0	804	1	4	0	16	97	0	1	99
random	1	1	99	152885	6	3	3	1	0	791	1	4	0	24	98	0	1	99
random	1	1	100	154127	1	4	4	1	0	619	1	4	0	32	99	0	1	99
random	1	1	101	155106	4	1	1	1	0	753	1	4	0	8	100	0	1	99
random	1	1	102	156569	5	2	2	1	0	996	1	4	0	16	101	0	1	99
random	1	1	103	157875	2	4	4	1	0	556	1	4	0	32	102	0	1	99
random	1	1	104	158755	3	1	1	1	0	919	1	4	0	8	103	0	1	99
random	1	1	105	160566	1	3	3	1	0	826	1	4	0	24	104	0	1	99
random	1	1	106	162016	2	2	2	1	0	677	1	4	0	16	105	0	1	99
random	1	1	107	163125	5	4	4	1	0	654	1	4	0	32	106	0	1	99
random	1	1	108	164546	6	1	1	1	0	841	1	4	0	8	107	0	1	99
random	1	1	109	166548	5	4	4	1	0	677	1	4	0	32	108	0	1	99
random	1	1	110	167819	6	3	3	1	0	895	1	4	0	24	109	0	1	99
random	1	1	111	169390	2	2	2	1	0	620	1	4	0	16	110	0	1	99
random	1	1	112	170310	3	1	1	1	0	781	1	4	0	8	111	0	1	99
random	1	1	113	171998	1	2	2	1	0	1190	1	4	0	16	112	0	1	99
random	1	1	114	174024	2	3	3	1	0	776	1	4	0	24	113	0	1	99
random	1	1	115	175827	3	1	1	1	0	684	1	4	0	8	114	0	1	99
random	1	1	116	176988	4	4	4	1	0	626	1	4	0	32	115	0	1	99
random	1	1	117	178415	6	1	1	1	0	750	1	4	0	8	116	0	1	99
random	1	1	118	179570	5	3	3	1	0	757	1	4	0	24	117	0	1	99
random	1	1	119	180833	1	4	4	1	0	584	1	4	0	32	118	0	1	99
