type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	2408	6	1	1	1	0	591	1	4	0	8	1	0	0	100
random	1	1	2	3318	4	4	4	1	0	641	1	4	0	32	2	0	0	100
random	1	1	3	4336	2	2	2	1	0	853	1	4	0	16	3	0	0	100
random	1	1	4	5786	3	3	3	1	0	816	1	4	0	24	4	0	0	100
random	1	1	5	7033	5	2	2	1	0	811	1	4	0	16	5	0	0	100
random	1	1	6	8708	1	4	4	1	0	676	1	4	0	32	6	0	0	100
random	1	1	7	10060	6	1	1	1	0	555	1	4	0	8	7	0	0	100
random	1	1	8	10955	2	3	3	1	0	1069	1	4	0	24	8	0	0	100
random	1	1	9	12359	4	2	2	1	0	498	1	4	0	16	9	0	0	100
random	1	1	10	13356	1	1	1	1	0	503	1	4	0	8	10	0	0	100
random	1	1	11	14183	5	4	4	1	0	437	1	4	0	32	11	0	0	100
random	1	1	12	15647	3	3	3	1	0	910	1	4	0	24	12	0	0	100
random	1	1	13	17680	5	2	2	1	0	536	1	4	0	16	13	0	0	100
random	1	1	14	18968	1	4	4	1	0	537	1	4	0	32	14	0	0	100
random	1	1	15	19949	3	1	1	1	0	456	1	4	0	8	15	0	0	100
random	1	1	16	21079	4	3	3	1	0	904	1	4	0	24	16	0	0	100
random	1	1	17	22802	6	4	4	1	0	615	1	4	0	32	17	0	0	100
random	1	1	18	24323	2	1	1	1	0	407	1	4	0	8	18	0	0	100
random	1	1	19	25073	5	3	3	1	0	751	1	4	0	24	19	0	0	100
random	1	1	20	26774	2	2	2	1	0	727	1	4	0	16	20	0	0	100
random	1	1	21	27837	3	3	3	1	0	730	1	4	0	24	21	0	0	100
random	1	1	22	29295	6	1	1	1	0	564	1	4	0	8	22	0	0	100
random	1	1	23	30650	4	2	2	1	0	747	1	4	0	16	23	0	0	100
random	1	1	24	32381	1	4	4	1	0	705	1	4	0	32	24	0	0	100
random	1	1	25	33720	4	3	3	1	0	881	1	4	0	24	25	0	0	100
random	1	1	26	35387	2	1	1	1	0	1219	1	4	0	8	26	0	0	100
random	1	1	27	37142	5	2	2	1	0	800	1	4	0	16	27	0	0	100
random	1	1	28	38472	6	4	4	1	0	640	1	4	0	32	28	0	0	100
random	1	1	29	40108	1	3	3	1	0	442	1	4	0	24	29	0	0	100
random	1	1	30	41339	5	2	2	1	0	630	1	4	0	16	30	0	0	100
random	1	1	31	42663	2	1	1	1	0	950	1	4	0	8	31	0	0	100
random	1	1	32	43918	3	3	3	1	0	1097	1	4	0	24	32	0	0	100
random	1	1	33	45935	6	4	4	1	0	627	1	4	0	32	33	0	0	100
random	1	1	34	47190	4	2	0	1	2	0	3	4	0	16	33	0	1	97
random	1	1	35	50446	3	4	4	2	0	1220	2	4	0	32	34	0	1	97
random	1	1	36	52092	1	1	1	1	0	519	1	4	0	8	35	0	1	97
random	1	1	37	53251	3	4	4	1	0	901	1	4	0	32	36	0	1	97
random	1	1	38	55012	5	3	3	1	0	1115	1	4	0	24	37	0	1	97
random	1	1	39	56624	6	1	1	1	0	766	1	4	0	8	38	0	1	97
random	1	1	40	57737	1	2	2	1	0	528	1	4	0	16	39	0	1	98
