type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	1717	6	1	1	1	0	577	1	4	0	8	1	0	0	100
random	1	1	2	2870	4	4	4	1	0	625	1	4	0	32	2	0	0	100
random	1	1	3	3904	2	2	2	1	0	805	1	4	0	16	3	0	0	100
random	1	1	4	4996	3	3	3	1	0	486	1	4	0	24	4	0	0	100
random	1	1	5	5978	5	2	2	1	0	741	1	4	0	16	5	0	0	100
random	1	1	6	7359	1	4	4	1	0	547	1	4	0	32	6	0	0	100
random	1	1	7	8800	6	1	1	1	0	534	1	4	0	8	7	0	0	100
random	1	1	8	9959	2	3	3	1	0	764	1	4	0	24	8	0	0	100
random	1	1	9	11518	4	2	2	1	0	490	1	4	0	16	9	0	0	100
random	1	1	10	12329	1	1	1	1	0	720	1	4	0	8	10	0	0	100
random	1	1	11	14093	5	4	4	1	0	573	1	4	0	32	11	0	0	100
random	1	1	12	15316	3	3	3	1	0	666	1	4	0	24	12	0	0	100
random	1	1	13	16705	5	2	2	1	0	718	1	4	0	16	13	0	0	100
random	1	1	14	18132	1	4	4	1	0	666	1	4	0	32	14	0	0	100
random	1	1	15	19686	3	1	1	1	0	560	1	4	0	8	15	0	0	100
random	1	1	16	20551	4	3	3	1	0	716	1	4	0	24	16	0	0	100
random	1	1	17	21716	6	4	4	1	0	675	1	4	0	32	17	0	0	100
random	1	1	18	22671	2	1	1	1	0	682	1	4	0	8	18	0	0	100
random	1	1	19	24195	5	3	3	2	0	1369	2	4	0	24	19	0	0	100
random	1	1	20	26591	2	2	2	1	0	860	1	4	0	16	20	0	0	100
random	1	1	21	27939	3	3	3	1	0	619	1	4	0	24	21	0	0	100
random	1	1	22	29468	6	1	1	1	0	722	1	4	0	8	22	0	0	100
random	1	1	23	30829	4	2	2	1	0	552	1	4	0	16	23	0	0	100
random	1	1	24	31935	1	4	4	1	0	434	1	4	0	32	24	0	0	100
random	1	1	25	33096	4	3	3	2	0	1024	2	4	0	24	25	0	0	100
random	1	1	26	34816	2	1	1	1	0	599	1	4	0	8	26	0	0	100
