type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	11978	6	1	1	1	0	948	1	4	0	8	1	0	0	100
random	1	1	2	13269	4	4	4	1	0	821	1	4	0	32	2	0	0	100
random	1	1	3	14866	2	2	2	1	0	906	1	4	0	16	3	0	0	100
random	1	1	4	16735	3	3	3	1	0	619	1	4	0	24	4	0	0	100
random	1	1	5	17853	5	2	2	1	0	819	1	4	0	16	5	0	0	100
random	1	1	6	19117	1	4	4	1	0	653	1	4	0	32	6	0	0	100
random	1	1	7	20078	6	1	1	1	0	485	1	4	0	8	7	0	0	100
random	1	1	8	21484	2	3	3	1	0	1065	1	4	0	24	8	0	0	100
random	1	1	9	22880	4	2	2	1	0	558	1	4	0	16	9	0	0	100
random	1	1	10	23976	1	1	1	1	0	695	1	4	0	8	10	0	0	100
random	1	1	11	25694	5	4	4	1	0	663	1	4	0	32	11	0	0	100
random	1	1	12	27148	3	3	3	1	0	1186	1	4	0	24	12	0	0	100
random	1	1	13	29322	5	2	2	1	0	869	1	4	0	16	13	0	0	100
random	1	1	14	30531	1	4	4	1	0	650	1	4	0	32	14	0	0	100
random	1	1	15	31566	3	1	1	1	0	558	1	4	0	8	15	0	0	100
random	1	1	16	32923	4	3	3	1	0	853	1	4	0	24	16	0	0	100
random	1	1	17	34681	6	4	4	1	0	659	1	4	0	32	17	0	0	100
random	1	1	18	35763	2	1	1	1	0	509	1	4	0	8	18	0	0	100
random	1	1	19	37189	5	3	3	1	0	920	1	4	0	24	19	0	0	100
random	1	1	20	38885	2	2	2	1	0	424	1	4	0	16	20	0	0	100
random	1	1	21	40243	3	3	3	1	0	791	1	4	0	24	21	0	0	100
random	1	1	22	41928	6	1	1	1	0	783	1	4	0	8	22	0	0	100
random	1	1	23	43070	4	2	2	1	0	823	1	4	0	16	23	0	0	100
random	1	1	24	44333	1	4	4	1	0	713	1	4	0	32	24	0	0	100
random	1	1	25	46164	4	3	3	1	0	1124	1	4	0	24	25	0	0	100
random	1	1	26	47919	2	1	1	1	0	769	1	4	0	8	26	0	0	100
random	1	1	27	49676	5	2	2	1	0	751	1	4	0	16	27	0	0	100
random	1	1	28	51427	6	4	4	1	0	669	1	4	0	32	28	0	0	100
random	1	1	29	52531	1	3	3	1	0	790	1	4	0	24	29	0	0	100
random	1	1	30	53931	5	2	2	1	0	595	1	4	0	16	30	0	0	100
random	1	1	31	55143	2	1	1	1	0	688	1	4	0	8	31	0	0	100
random	1	1	32	56373	3	3	3	1	0	723	1	4	0	24	32	0	0	100
random	1	1	33	57672	6	4	4	1	0	653	1	4	0	32	33	0	0	100
random	1	1	34	59295	4	2	2	1	0	711	1	4	0	16	34	0	0	100
random	1	1	35	60364	3	4	4	1	0	690	1	4	0	32	35	0	0	100
random	1	1	36	61708	1	1	1	1	0	394	1	4	0	8	36	0	0	100
random	1	1	37	62822	3	4	4	1	0	1266	1	4	0	32	37	0	0	100
random	1	1	38	64975	5	3	3	1	0	1015	1	4	0	24	38	0	0	100
random	1	1	39	66904	6	1	1	1	0	797	1	4	0	8	39	0	0	100
random	1	1	40	68324	1	2	2	1	0	681	1	4	0	16	40	0	0	100
random	1	1	41	69325	2	3	3	1	0	727	1	4	0	24	41	0	0	100
random	1	1	42	70882	4	4	4	1	0	717	1	4	0	32	42	0	0	100
random	1	1	43	71964	1	2	2	1	0	775	1	4	0	16	43	0	0	100
random	1	1	44	73752	6	3	3	1	0	611	1	4	0	24	44	0	0	100
random	1	1	45	75306	3	1	1	1	0	553	1	4	0	8	45	0	0	100
random	1	1	46	76383	4	4	4	1	0	532	1	4	0	32	46	0	0	100
random	1	1	47	77550	2	2	2	1	0	699	1	4	0	16	47	0	0	100
random	1	1	48	78630	5	1	1	1	0	797	1	4	0	8	48	0	0	100
random	1	1	49	80031	2	3	3	1	0	897	1	4	0	24	49	0	0	100
random	1	1	50	81696	3	1	1	1	0	691	1	4	0	8	50	0	0	100
random	1	1	51	83420	1	4	4	1	0	642	1	4	0	32	51	0	0	100
random	1	1	52	84785	5	3	3	1	0	856	1	4	0	24	52	0	0	100
random	1	1	53	86340	3	2	2	1	0	502	1	4	0	16	53	0	0	100
random	1	1	54	87316	6	4	4	1	0	541	1	4	0	32	54	0	0	100
random	1	1	55	88657	4	2	2	1	0	796	1	4	0	16	55	0	0	100
random	1	1	56	90270	1	1	1	1	0	735	1	4	0	8	56	0	0	100
