type	block	sequ.	trial	time	Pos.	Color	Button	NumRsp	Resp_1	RT_1	R_Code	Resp_2	RT_2	Trigg.	n_hit	n_inc	n_miss	score_%

random	1	1	1	28041	6	1	1	1	0	1877	1	4	0	8	1	0	0	100
random	1	1	2	30793	4	4	4	1	0	1065	1	4	0	32	2	0	0	100
random	1	1	3	32173	2	2	2	1	0	1214	1	4	0	16	3	0	0	100
random	1	1	4	33792	3	3	3	1	0	1002	1	4	0	24	4	0	0	100
random	1	1	5	35771	5	2	0	1	2	0	3	4	0	16	4	0	1	80
random	1	1	6	38984	1	4	4	1	0	894	1	4	0	32	5	0	1	83
random	1	1	7	40314	6	1	1	1	0	1070	1	4	0	8	6	0	1	86
random	1	1	8	41833	2	3	0	1	2	0	3	4	0	24	6	0	2	75
random	1	1	9	44955	4	2	2	1	0	1153	1	4	0	16	7	0	2	78
random	1	1	10	46632	1	1	1	1	0	978	1	4	0	8	8	0	2	80
random	1	1	11	47986	5	4	4	1	0	721	1	4	0	32	9	0	2	82
random	1	1	12	49091	3	3	3	1	0	1242	1	4	0	24	10	0	2	83
random	1	1	13	50881	5	2	2	2	0	1190	2	4	0	16	11	0	2	85
random	1	1	14	52664	1	4	4	1	0	659	1	4	0	32	12	0	2	86
random	1	1	15	53630	3	1	1	1	0	890	1	4	0	8	13	0	2	87
random	1	1	16	55426	4	3	3	2	0	1893	2	4	0	24	14	0	2	88
random	1	1	17	57735	6	4	4	1	0	924	1	4	0	32	15	0	2	88
random	1	1	18	59311	2	1	1	1	0	929	1	4	0	8	16	0	2	89
random	1	1	19	60674	5	3	3	1	0	847	1	4	0	24	17	0	2	89
random	1	1	20	62432	2	2	2	1	0	909	1	4	0	16	18	0	2	90
random	1	1	21	64008	3	3	3	1	0	1322	1	4	0	24	19	0	2	90
random	1	1	22	66166	6	1	1	1	0	863	1	4	0	8	20	0	2	91
random	1	1	23	67969	4	2	2	1	0	1203	1	4	0	16	21	0	2	91
random	1	1	24	69535	1	4	4	1	0	728	1	4	0	32	22	0	2	92
random	1	1	25	71366	4	3	3	1	0	1138	1	4	0	24	23	0	2	92
random	1	1	26	73307	2	1	1	1	0	952	1	4	0	8	24	0	2	92
random	1	1	27	75066	5	2	2	1	0	566	1	4	0	16	25	0	2	93
random	1	1	28	76568	6	4	4	1	0	534	1	4	0	32	26	0	2	93
random	1	1	29	77583	1	3	3	1	0	1107	1	4	0	24	27	0	2	93
random	1	1	30	79509	5	2	2	1	0	1634	1	4	0	16	28	0	2	93
random	1	1	31	82112	2	1	1	1	0	851	1	4	0	8	29	0	2	94
random	1	1	32	83302	3	3	3	2	0	1657	2	4	0	24	30	0	2	94
random	1	1	33	85922	6	4	4	1	0	714	1	4	0	32	31	0	2	94
random	1	1	34	87225	4	2	2	1	0	931	1	4	0	16	32	0	2	94
random	1	1	35	89072	3	4	4	1	0	725	1	4	0	32	33	0	2	94
random	1	1	36	90369	1	1	1	1	0	974	1	4	0	8	34	0	2	94
random	1	1	37	92418	3	4	4	1	0	1039	1	4	0	32	35	0	2	95
random	1	1	38	94298	5	3	3	1	0	999	1	4	0	24	36	0	2	95
random	1	1	39	96131	6	1	1	1	0	626	1	4	0	8	37	0	2	95
random	1	1	40	97650	1	2	2	2	0	2233	2	4	0	16	38	0	2	95
random	1	1	41	100905	2	3	3	1	0	1439	1	4	0	24	39	0	2	95
random	1	1	42	103031	4	4	4	1	0	733	1	4	0	32	40	0	2	95
random	1	1	43	104190	1	2	0	1	2	0	3	4	0	16	40	0	3	93
random	1	1	44	107155	6	3	3	1	0	1174	1	4	0	24	41	0	3	93
random	1	1	45	109171	3	1	1	1	0	1282	1	4	0	8	42	0	3	93
random	1	1	46	111201	4	4	4	1	0	843	1	4	0	32	43	0	3	93
random	1	1	47	112956	2	2	2	1	0	1009	1	4	0	16	44	0	3	94
random	1	1	48	114604	5	1	1	1	0	1027	1	4	0	8	45	0	3	94
random	1	1	49	116727	2	3	3	2	0	2009	2	4	0	24	46	0	3	94
random	1	1	50	119107	3	1	1	1	0	1237	1	4	0	8	47	0	3	94
random	1	1	51	121011	1	4	4	1	0	884	1	4	0	32	48	0	3	94
random	1	1	52	122802	5	3	3	1	0	728	1	4	0	24	49	0	3	94
random	1	1	53	123906	3	2	2	1	0	881	1	4	0	16	50	0	3	94
random	1	1	54	125254	6	4	4	1	0	672	1	4	0	32	51	0	3	94
random	1	1	55	126832	4	2	2	1	0	1198	1	4	0	16	52	0	3	95
random	1	1	56	128778	1	1	1	1	0	675	1	4	0	8	53	0	3	95
random	1	1	57	130365	5	4	4	1	0	1000	1	4	0	32	54	0	3	95
random	1	1	58	131846	2	1	1	1	0	953	1	4	0	8	55	0	3	95
random	1	1	59	133554	6	2	2	1	0	1632	1	4	0	16	56	0	3	95
random	1	1	60	135679	4	3	3	1	0	767	1	4	0	24	57	0	3	95
random	1	1	61	137127	1	2	2	2	0	1505	2	4	0	16	58	0	3	95
random	1	1	62	139493	6	4	4	1	0	685	1	4	0	32	59	0	3	95
random	1	1	63	140785	4	1	1	1	0	838	1	4	0	8	60	0	3	95
random	1	1	64	142173	2	2	2	1	0	971	1	4	0	16	61	0	3	95
random	1	1	65	144103	4	3	3	1	0	1178	1	4	0	24	62	0	3	95
random	1	1	66	146282	3	1	1	1	0	813	1	4	0	8	63	0	3	95
random	1	1	67	147639	1	3	3	1	0	1012	1	4	0	24	64	0	3	96
random	1	1	68	149619	5	4	4	1	0	936	1	4	0	32	65	0	3	96
random	1	1	69	151056	2	2	2	1	0	963	1	4	0	16	66	0	3	96
random	1	1	70	152984	3	1	1	1	0	825	1	4	0	8	67	0	3	96
random	1	1	71	154831	5	4	4	1	0	740	1	4	0	32	68	0	3	96
random	1	1	72	156285	6	3	3	1	0	862	1	4	0	24	69	0	3	96
random	1	1	73	157795	2	1	1	1	0	998	1	4	0	8	70	0	3	96
random	1	1	74	159630	5	3	3	1	0	792	1	4	0	24	71	0	3	96
